Wavelength(nm), Raman shift(cm^-1), Intensity(counts) 
525.3638253638254,-194.58567678570358,59691
525.3513513513514,-195.03763278408286,59839
525.3388773388773,-195.48961024557985,59889
525.3264033264034,-195.9416091717168,59964
525.3139293139293,-196.3936295640333,59998
525.3014553014553,-196.84567142404936,59989
525.2889812889813,-197.2977347533024,60126
525.2765072765072,-197.74981955331899,60032
525.2640332640333,-198.20192582562348,60105
525.2515592515592,-198.6540535717533,59979
525.2390852390853,-199.10620279323282,60034
525.2266112266112,-199.5583734915973,60050
525.2141372141372,-200.0105656683733,60069
525.2016632016632,-200.46277932508949,59953
525.1891891891892,-200.91501446328328,59994
525.1767151767152,-201.36727108447695,60044
525.1642411642412,-201.81954919021,60019
525.1517671517671,-202.27184878200688,60030
525.1392931392932,-202.72416986139842,59983
525.1268191268191,-203.17651242992207,60021
525.1143451143452,-203.6288764891,59966
525.1018711018711,-204.0812620404762,59931
525.089397089397,-204.53366908557277,59940
525.0769230769231,-204.98609762592068,60022
525.064449064449,-205.4385476630595,60027
525.0519750519751,-205.8910191985136,60092
525.039501039501,-206.34351223382254,60035
525.027027027027,-206.79602677051503,60005
525.014553014553,-207.24856281011984,60019
525.002079002079,-207.7011203541787,60024
524.989604989605,-208.15369940421377,59943
524.977130977131,-208.60629996176903,59943
524.9646569646569,-209.058922028371,60019
524.952182952183,-209.51156560555057,59993
524.9397089397089,-209.9642306948495,60037
524.927234927235,-210.41691729779214,59921
524.9147609147609,-210.86962541592243,59993
524.902286902287,-211.32235505076255,59992
524.8898128898129,-211.77510620385863,59954
524.8773388773388,-212.22787887673718,60017
524.8648648648649,-212.68067307093128,59984
524.8523908523908,-213.13348878798266,60032
524.8399168399169,-213.5863260294157,59960
524.8274428274428,-214.03918479677648,60042
524.8149688149688,-214.4920650915959,60013
524.8024948024948,-214.9449669154005,60025
524.7900207900208,-215.39789026973855,60054
524.7775467775468,-215.85083515613658,60025
524.7650727650728,-216.30380157613635,59938
524.7525987525987,-216.75678953126874,60065
524.7401247401248,-217.20979902306678,60041
524.7276507276507,-217.6628300530766,60034
524.7151767151768,-218.11588262282254,60041
524.7027027027027,-218.5689567338507,59995
524.6902286902287,-219.02205238769415,59993
524.6777546777547,-219.47516958588594,59961
524.6652806652806,-219.9283083299656,60066
524.6528066528067,-220.38146862146843,60018
524.6403326403326,-220.8346504619361,59911
524.6278586278586,-221.28785385290172,59997
524.6153846153846,-221.74107879590048,60005
524.6029106029106,-222.19432529247416,59975
524.5904365904366,-222.64759334415578,59978
524.5779625779626,-223.1008829524893,60024
524.5654885654885,-223.55419411900988,59947
524.5530145530146,-224.00752684524844,59947
524.5405405405405,-224.46088113275542,59964
524.5280665280666,-224.91425698305733,59949
524.5155925155925,-225.36765439770463,60028
524.5031185031185,-225.82107337822816,60075
524.4906444906445,-226.27451392616317,59984
524.4781704781705,-226.72797604305794,59959
524.4656964656965,-227.18145973044113,59907
524.4532224532225,-227.6349649898632,59977
524.4407484407484,-228.08849182285934,59958
524.4282744282744,-228.54204023096048,60016
524.4158004158004,-228.99561021571915,60028
524.4033264033264,-229.44920177866416,59974
524.3908523908524,-229.90281492134366,59981
524.3783783783783,-230.35644964529726,60024
524.3659043659044,-230.81010595205586,59999
524.3534303534303,-231.26378384316985,59914
524.3409563409564,-231.71748332017228,59963
524.3284823284823,-232.1712043846136,59943
524.3160083160083,-232.62494703802685,59981
524.3035343035343,-233.0787112819494,59913
524.2910602910603,-233.5324971179339,60025
524.2785862785863,-233.986304547509,60033
524.2661122661123,-234.44013357222732,59963
524.2536382536382,-234.89398419362408,60010
524.2411642411643,-235.34785641323884,60088
524.2286902286902,-235.80175023262203,60008
524.2162162162163,-236.2556656533045,60036
524.2037422037422,-236.7096026768367,59847
524.1912681912681,-237.16356130476035,59994
