Wavelength(nm), Raman shift(cm^-1), Intensity(counts) 
525.3638253638254,-194.58567678570358,62250
525.3513513513514,-195.03763278408286,62434
525.3388773388773,-195.48961024557985,62634
525.3264033264034,-195.9416091717168,62562
525.3139293139293,-196.3936295640333,62573
525.3014553014553,-196.84567142404936,62684
525.2889812889813,-197.2977347533024,62642
525.2765072765072,-197.74981955331899,62673
525.2640332640333,-198.20192582562348,62563
525.2515592515592,-198.6540535717533,62671
525.2390852390853,-199.10620279323282,62583
525.2266112266112,-199.5583734915973,62616
525.2141372141372,-200.0105656683733,62403
525.2016632016632,-200.46277932508949,62510
525.1891891891892,-200.91501446328328,62532
525.1767151767152,-201.36727108447695,62635
525.1642411642412,-201.81954919021,62655
525.1517671517671,-202.27184878200688,62692
525.1392931392932,-202.72416986139842,62559
525.1268191268191,-203.17651242992207,62544
525.1143451143452,-203.6288764891,62698
525.1018711018711,-204.0812620404762,62603
525.089397089397,-204.53366908557277,62681
525.0769230769231,-204.98609762592068,62518
525.064449064449,-205.4385476630595,62716
525.0519750519751,-205.8910191985136,62713
525.039501039501,-206.34351223382254,62643
525.027027027027,-206.79602677051503,62612
525.014553014553,-207.24856281011984,62616
525.002079002079,-207.7011203541787,62671
524.989604989605,-208.15369940421377,62608
524.977130977131,-208.60629996176903,62548
524.9646569646569,-209.058922028371,62509
524.952182952183,-209.51156560555057,62509
524.9397089397089,-209.9642306948495,62713
524.927234927235,-210.41691729779214,62669
524.9147609147609,-210.86962541592243,62600
524.902286902287,-211.32235505076255,62594
524.8898128898129,-211.77510620385863,62681
524.8773388773388,-212.22787887673718,62745
524.8648648648649,-212.68067307093128,62635
524.8523908523908,-213.13348878798266,62501
524.8399168399169,-213.5863260294157,62572
524.8274428274428,-214.03918479677648,62685
524.8149688149688,-214.4920650915959,62682
524.8024948024948,-214.9449669154005,62674
524.7900207900208,-215.39789026973855,62777
524.7775467775468,-215.85083515613658,62610
524.7650727650728,-216.30380157613635,62507
524.7525987525987,-216.75678953126874,62586
524.7401247401248,-217.20979902306678,62615
524.7276507276507,-217.6628300530766,62687
524.7151767151768,-218.11588262282254,62587
524.7027027027027,-218.5689567338507,62757
524.6902286902287,-219.02205238769415,62470
524.6777546777547,-219.47516958588594,62702
524.6652806652806,-219.9283083299656,62644
524.6528066528067,-220.38146862146843,62547
524.6403326403326,-220.8346504619361,62657
524.6278586278586,-221.28785385290172,62735
524.6153846153846,-221.74107879590048,62623
524.6029106029106,-222.19432529247416,62715
524.5904365904366,-222.64759334415578,62690
524.5779625779626,-223.1008829524893,62701
524.5654885654885,-223.55419411900988,62759
524.5530145530146,-224.00752684524844,62582
524.5405405405405,-224.46088113275542,62757
524.5280665280666,-224.91425698305733,62711
524.5155925155925,-225.36765439770463,62785
524.5031185031185,-225.82107337822816,62766
524.4906444906445,-226.27451392616317,62757
524.4781704781705,-226.72797604305794,62766
524.4656964656965,-227.18145973044113,62643
524.4532224532225,-227.6349649898632,62860
524.4407484407484,-228.08849182285934,62631
524.4282744282744,-228.54204023096048,62740
524.4158004158004,-228.99561021571915,62660
524.4033264033264,-229.44920177866416,62850
524.3908523908524,-229.90281492134366,62822
524.3783783783783,-230.35644964529726,62912
524.3659043659044,-230.81010595205586,62872
524.3534303534303,-231.26378384316985,62749
524.3409563409564,-231.71748332017228,62807
524.3284823284823,-232.1712043846136,62833
524.3160083160083,-232.62494703802685,62862
524.3035343035343,-233.0787112819494,62791
524.2910602910603,-233.5324971179339,62671
524.2785862785863,-233.986304547509,62820
524.2661122661123,-234.44013357222732,62819
524.2536382536382,-234.89398419362408,62748
524.2411642411643,-235.34785641323884,62706
524.2286902286902,-235.80175023262203,62674
524.2162162162163,-236.2556656533045,62751
524.2037422037422,-236.7096026768367,62649
524.1912681912681,-237.16356130476035,62805
524.1787941787942,-237.61754153861068,62652
524.1663201663201,-238.0715433799403,62633
524.1538461538462,-238.52556683028004,62678
524.1413721413721,-238.97961189118686,62861
524.1288981288981,-239.43367856419383,62660
524.1164241164241,-239.88776685084264,62835
524.1039501039501,-240.3418767526859,62631
524.0914760914761,-240.7960082712545,62821
524.0790020790021,-241.25016140810536,62850
524.0665280665281,-241.7043361647715,62759
524.0540540540541,-242.15853254280555,62804
524.04158004158,-242.61275054374707,62910
524.0291060291061,-243.0669901691356,62761
524.016632016632,-243.52125142052373,62784
524.0041580041581,-243.9755342994467,62859
523.991683991684,-244.42983880746144,62692
523.9792099792099,-244.8841649461031,62862
523.966735966736,-245.33851271691785,62751
523.9542619542619,-245.79288212145389,62760
523.941787941788,-246.24727316125296,62630
523.9293139293139,-246.70168583786327,62768
523.9168399168399,-247.15612015283094,62721
523.9043659043659,-247.61057610769552,62747
523.8918918918919,-248.06505370400956,62706
523.8794178794179,-248.51955294331268,62719
523.8669438669439,-248.97407382715957,62773
523.8544698544698,-249.42861635708982,62831
523.8419958419959,-249.8831805346495,62757
523.8295218295218,-250.33776636138907,62820
523.8170478170479,-250.79237383885018,62887
523.8045738045738,-251.24700296858546,62753
523.7920997920997,-251.7016537521388,62858
523.7796257796258,-252.15632619105412,62869
523.7671517671517,-252.61102028688612,62963
523.7546777546778,-253.06573604117224,62955
523.7422037422037,-253.52047345547157,62926
523.7297297297297,-253.97523253132582,62856
523.7172557172557,-254.43001327027892,62905
523.7047817047817,-254.88481567388556,62807
523.6923076923077,-255.33963974368754,62810
523.6798336798337,-255.79448548124174,62933
523.6673596673596,-256.24935288809206,62935
523.6548856548857,-256.7042419657803,62908
523.6424116424116,-257.1591527158676,62931
523.6299376299377,-257.6140851398914,62962
523.6174636174636,-258.0690392394087,62905
523.6049896049896,-258.5240150159676,62916
523.5925155925156,-258.9790124711121,63046
523.5800415800416,-259.43403160639696,62984
523.5675675675676,-259.8890724233682,63089
