Wavelength(nm), Raman shift(cm^-1), Intensity(counts) 
524.1200395,-239.7561547424782,59662
524.1094205,-240.1427271836085,59808
524.0988015,-240.52931528977535,59940
524.0881825,-240.91591906192852,59989
524.0775635,-241.3025385010199,60027
524.0669445,-241.68917360800364,59974
524.0563255,-242.07582438382727,60072
524.0457065,-242.46249082944493,60083
524.0350875,-242.84917294581507,59991
524.0244685,-243.23587073388524,60030
524.0138495,-243.62258419460954,59987
524.0032305,-244.0093133289421,60000
523.9926115,-244.39605813783268,59925
523.9819925,-244.78281862223102,59995
523.9713735,-245.16959478309988,60027
523.9607545,-245.55638662138688,60084
523.9501355,-245.94319413804612,59970
523.9395165,-246.33001733402952,59956
523.9288975,-246.71685621029332,60075
523.9182785,-247.10371076778299,59982
523.9076595,-247.49058100746345,59994
523.8970405,-247.87746693028228,60129
523.8864215,-248.2643685371936,59988
523.8758025,-248.65128582915148,60057
523.8651835,-249.03821880711223,60024
523.8545645,-249.42516747202123,60050
523.8439455,-249.81213182484126,60004
523.8333265,-250.19911186652428,60040
523.8227075,-250.58610759802437,60030
523.8120885,-250.9731190202956,60025
523.8014695,-251.3601461342878,59964
523.7908505,-251.74718894096148,59966
523.7802315,-252.13424744127082,60032
523.7696125,-252.5213216361677,60012
523.7589935,-252.9084115266084,60018
523.7483745,-253.29551711354486,60073
523.7377555,-253.68263839793119,60018
523.7271365,-254.06977538072795,60031
523.7165175,-254.45692806288707,60082
523.7058985,-254.8440964453627,60001
523.6952795,-255.23128052911107,60005
523.6846605,-255.61848031508632,60059
523.6740415,-256.0056958042403,59899
523.6634225,-256.392926997538,59988
523.6528035,-256.780173895927,59984
523.6421845,-257.16743650036364,59989
523.6315655,-257.5547148118062,60037
523.6209465,-257.94200883120675,59940
523.6103275,-258.3293185595215,59871
523.5997085,-258.7166439977089,59968
523.5890895,-259.10398514672517,59940
523.5784705,-259.49134200752445,59998
523.5678515,-259.8787145810608,60020
523.5572325,-260.2661028682906,60049
523.5466135,-260.65350687017434,59907
523.5359945,-261.0409265876661,59962
523.5253755,-261.4283620217201,59942
523.5147565,-261.8158131732968,59953
523.5041375,-262.20328004334823,60018
523.4935185,-262.5907626328306,59997
523.4828995,-262.9782609427046,59983
523.4722805,-263.36577497392636,60072
523.4616615,-263.7533047274523,60020
523.4510425,-264.1408502042364,59995
523.4404235,-264.5284114052393,60043
523.4298045,-264.91598833141074,59951
523.4191855,-265.3035809837179,59909
523.4085665,-265.69118936311264,59901
523.3979475,-266.07881347055337,60036
523.3873285,-266.46645330699863,59985
523.3767095,-266.8541088734024,59971
523.3660905,-267.2417801707211,59933
523.3554715,-267.6294671999173,59941
523.3448525,-268.01716996194745,59993
523.3342335,-268.4048884577699,59986
523.3236145,-268.7926226883387,60013
523.3129954999999,-269.1803726546146,59949
523.3023765,-269.56813835754934,59981
523.2917575,-269.95591979811235,60037
523.2811385,-270.34371697725334,59963
523.2705195,-270.731529895935,60003
523.2599005,-271.1193585551116,60016
523.2492815,-271.50720295574143,59954
523.2386625,-271.8950630987873,60007
523.2280435,-272.28293898520553,59940
523.2174245,-272.6708306159545,59986
523.2068055,-273.05873799199264,59983
523.1961865,-273.44666111427847,59990
523.1855675,-273.83459998376594,60006
523.1749485,-274.2225546014244,60053
523.1643295,-274.61052496820804,60026
523.1537105,-274.99851108507295,59962
523.1430915,-275.38651295298206,59985
523.1324725,-275.7745305728937,59989
523.1218535,-276.1625639457598,59993
523.1112345,-276.5506130725519,59948
523.1006155,-276.93867795422403,60060
523.0899965,-277.3267585917368,59931
523.0793775,-277.7148549860465,60028
523.0687585,-278.1029671381158,59967
523.0581395,-278.49109504889896,59970
523.0475205,-278.87923871936295,60046
523.0369015,-279.2673981504663,59971
523.0262825,-279.6555733431696,59938
523.0156635,-280.04376429842904,60002
523.0050445,-280.4319710172009,59922
522.9944255,-280.82019350045675,60031
522.9838065,-281.20843174915274,59949
522.9731875,-281.59668576424514,60043
522.9625685,-281.9849555466989,60014
522.9519495,-282.3732410974704,59929
522.9413305,-282.76154241752005,60024
522.9307115,-283.1498595078151,59997
522.9200925,-283.53819236931173,60002
522.9094735,-283.9265410029706,60042
522.8988545,-284.3149054097523,60013
522.8882355,-284.7032855906196,59958
522.8776165,-285.0916815465288,60033
522.8669975,-285.48009327844903,60041
522.8563785,-285.86852078733676,60000
522.8457595,-286.2569640741546,59957
522.8351405,-286.6454231398611,59938
522.8245215,-287.03389798542116,59955
522.8139025,-287.422388611791,60011
522.8032835,-287.81089501994,60026
522.7926645,-288.1994172108265,59988
522.7820455,-288.5879551854111,60019
522.7714265,-288.97650894465664,60039
522.7608075,-289.3650784895193,60009
522.7501885,-289.75366382097064,60004
522.7395695,-290.14226493996904,59927
522.7289505,-290.5308818474772,59971
522.7183315,-290.9195145444558,59992
522.7077125,-291.30816303186543,60024
522.6970935,-291.6968273106689,59977
522.6864745,-292.0855073818332,59936
522.6758555,-292.4742032463191,60014
522.6652365,-292.8629149050871,59986
522.6546175,-293.2516423591021,59960
522.6439985,-293.640385609327,59973
522.6333795,-294.02914465671574,59950
522.6227605,-294.41791950224643,59965
522.6121415,-294.80671014687306,59894
522.6015225,-295.1955165915606,59993
522.5909035,-295.58433883727184,60007
522.5802845,-295.9731768849695,59914
522.5696655,-296.36203073561427,59945
522.5590465,-296.75090039017533,60044
522.5484275,-297.1397858496155,59987
522.5378085,-297.5286871148954,59975
522.5271895,-297.91760418697993,60011
522.5165705,-298.3065370668319,60036
522.5059515,-298.6954857554119,59880
522.4953325,-299.08445025369133,60024
522.4847135,-299.47343056263304,60023
522.4740945,-299.8624266831954,59988
522.4634755,-300.25143861634774,59953
522.4528565,-300.6404663630463,60029
522.4422375,-301.02950992426685,60015
522.4316185,-301.4185693009678,59992
522.4209995,-301.807644494112,60023
522.4103805,-302.1967355046687,60000
522.3997615,-302.5858423335963,60011
522.3891425,-302.9749649818619,60042
522.3785235,-303.36410345043265,60017
522.3679045,-303.7532577402735,59974
522.3572855,-304.14242785234717,60055
522.3466665,-304.53161378761865,60036
522.3360475,-304.9208155470528,60050
522.3254285,-305.31003313161034,60048
522.3148095,-305.69926654226913,60066
522.3041905,-306.0885157799833,60106
522.2935715,-306.47778084572434,60074
522.2829525,-306.86706174045275,60066
522.2723335,-307.2563584651379,60078
522.2617145,-307.6456710207382,60079
522.2510955,-308.0349994082315,60078
522.2404765,-308.4243436285764,60066
522.2298575,-308.81370368273775,60048
522.2192385,-309.20307957168484,60067
522.2086195,-309.59247129637606,60162
522.1980005,-309.9818788577873,60140
522.1873815,-310.3713022568834,60144
522.1767625,-310.760741494625,60040
522.1661435,-311.1501965719836,60048
522.1555245,-311.53966748992184,60062
522.1449055,-311.92915424940475,60178
522.1342865,-312.3186568514038,60239
522.1236675,-312.70817529688605,60174
522.1130485,-313.09770958681423,60110
522.1024295,-313.48725972215556,60136
522.0918105,-313.8768257038792,60108
522.0811915,-314.26640753294805,60154
522.0705725,-314.6560052103356,60143
522.0599535,-315.04561873700254,60123
522.0493345,-315.4352481139224,60166
522.0387155,-315.8248933420559,60183
522.0280965,-316.2145544223743,60090
522.0174775,-316.60423135584057,60251
522.0068585,-316.9939241434282,60105
521.9962395,-317.3836327861022,60249
521.9856205,-317.77335728483183,60148
521.9750015,-318.163097640582,60183
521.9643825,-318.55285385431773,60193
521.9537635,-318.94262592701466,60174
521.9431445,-319.3324138596378,60226
521.9325255,-319.72221765315214,60097
521.9219065,-320.1120373085313,60143
521.9112875,-320.5018728267379,60170
521.9006685,-320.89172420873706,60178
521.8900495,-321.28159145550876,60306
521.8794305,-321.6714745680137,60237
521.8688115,-322.0613735472233,60157
521.8581925,-322.45128839410467,60241
521.8475735,-322.8412191096249,60241
521.8369545,-323.2311656947511,60119
521.8263355,-323.62112815045907,60199
521.8157165,-324.0111064777159,60226
521.8050975,-324.4011006774865,60195
521.7944785,-324.7911107507424,60244
521.7838595,-325.1811366984528,60165
521.7732405,-325.5711785215827,60225
521.7626215,-325.9612362211078,60277
521.7520025,-326.3513097979975,60238
521.7413835,-326.7413992532166,60213
521.7307645,-327.13150458773663,60222
521.7201455,-327.52162580252906,60297
521.7095265,-327.91176289855656,60211
521.6989075,-328.3019158767972,60254
521.6882885,-328.69208473822016,60219
521.6776695,-329.0822694837904,60218
521.6670505,-329.47247011448155,60346
521.6564315,-329.8626866312607,60257
521.6458125,-330.25291903510157,60245
521.6351935,-330.6431673269733,60186
521.6245745,-331.0334315078452,60247
521.6139555,-331.4237115786887,60283
521.6033365,-331.81400754047536,60300
521.5927175,-332.2043193941678,60243
521.5820985,-332.5946471407484,60170
521.5714795,-332.9849907811821,60307
521.5608605,-333.3753503164381,60325
521.5502415,-333.76572574749224,60276
521.5396225,-334.1561170753116,60294
521.5290035,-334.5465243008634,60334
521.5183845,-334.9369474251276,60220
521.5077655,-335.32738644907135,60275
521.4971465,-335.7178413736662,60303
521.4865275,-336.10831219988347,60182
521.4759085,-336.49879892869467,60297
521.4652895,-336.8893015610647,60212
521.4546705,-337.279820097978,60274
521.4440515,-337.67035454039745,60196
521.4334325,-338.06090488929874,60279
521.4228135,-338.45147114565117,60146
521.4121945,-338.8420533104218,60160
521.4015755,-339.2326513845952,60149
521.3909565,-339.62326536913406,60201
