Wavelength(nm), Raman shift(cm^-1), Intensity(counts) 
525.3638253638254,-194.58567678570358,72639
525.3513513513514,-195.03763278408286,72423
525.3388773388773,-195.48961024557985,72695
525.3264033264034,-195.9416091717168,72744
525.3139293139293,-196.3936295640333,72942
525.3014553014553,-196.84567142404936,72978
525.2889812889813,-197.2977347533024,72995
525.2765072765072,-197.74981955331899,72906
525.2640332640333,-198.20192582562348,72850
525.2515592515592,-198.6540535717533,72781
525.2390852390853,-199.10620279323282,73063
525.2266112266112,-199.5583734915973,73032
525.2141372141372,-200.0105656683733,72849
525.2016632016632,-200.46277932508949,72839
525.1891891891892,-200.91501446328328,72873
525.1767151767152,-201.36727108447695,73436
525.1642411642412,-201.81954919021,72829
525.1517671517671,-202.27184878200688,73001
525.1392931392932,-202.72416986139842,72822
525.1268191268191,-203.17651242992207,72893
525.1143451143452,-203.6288764891,73259
525.1018711018711,-204.0812620404762,72962
525.089397089397,-204.53366908557277,73179
525.0769230769231,-204.98609762592068,73479
525.064449064449,-205.4385476630595,73090
525.0519750519751,-205.8910191985136,72953
525.039501039501,-206.34351223382254,73175
525.027027027027,-206.79602677051503,73226
525.014553014553,-207.24856281011984,72979
525.002079002079,-207.7011203541787,73279
524.989604989605,-208.15369940421377,73044
524.977130977131,-208.60629996176903,73148
524.9646569646569,-209.058922028371,73214
524.952182952183,-209.51156560555057,72897
524.9397089397089,-209.9642306948495,73154
524.927234927235,-210.41691729779214,73236
524.9147609147609,-210.86962541592243,73294
524.902286902287,-211.32235505076255,73006
524.8898128898129,-211.77510620385863,73371
524.8773388773388,-212.22787887673718,73264
524.8648648648649,-212.68067307093128,73265
524.8523908523908,-213.13348878798266,73203
524.8399168399169,-213.5863260294157,73421
524.8274428274428,-214.03918479677648,73318
524.8149688149688,-214.4920650915959,73296
524.8024948024948,-214.9449669154005,72939
524.7900207900208,-215.39789026973855,73564
524.7775467775468,-215.85083515613658,73363
524.7650727650728,-216.30380157613635,73324
524.7525987525987,-216.75678953126874,73320
524.7401247401248,-217.20979902306678,73400
524.7276507276507,-217.6628300530766,73418
524.7151767151768,-218.11588262282254,73469
524.7027027027027,-218.5689567338507,73371
524.6902286902287,-219.02205238769415,73177
524.6777546777547,-219.47516958588594,73276
524.6652806652806,-219.9283083299656,73453
524.6528066528067,-220.38146862146843,73310
524.6403326403326,-220.8346504619361,73524
524.6278586278586,-221.28785385290172,73713
524.6153846153846,-221.74107879590048,73556
524.6029106029106,-222.19432529247416,73368
524.5904365904366,-222.64759334415578,73541
524.5779625779626,-223.1008829524893,73702
524.5654885654885,-223.55419411900988,73648
524.5530145530146,-224.00752684524844,73694
524.5405405405405,-224.46088113275542,73663
524.5280665280666,-224.91425698305733,73499
524.5155925155925,-225.36765439770463,73832
524.5031185031185,-225.82107337822816,73578
524.4906444906445,-226.27451392616317,73737
524.4781704781705,-226.72797604305794,73676
524.4656964656965,-227.18145973044113,73476
524.4532224532225,-227.6349649898632,73765
524.4407484407484,-228.08849182285934,73597
524.4282744282744,-228.54204023096048,73526
524.4158004158004,-228.99561021571915,73446
524.4033264033264,-229.44920177866416,73721
524.3908523908524,-229.90281492134366,73762
524.3783783783783,-230.35644964529726,73680
524.3659043659044,-230.81010595205586,73895
524.3534303534303,-231.26378384316985,73788
524.3409563409564,-231.71748332017228,73832
524.3284823284823,-232.1712043846136,73477
524.3160083160083,-232.62494703802685,73573
524.3035343035343,-233.0787112819494,73912
524.2910602910603,-233.5324971179339,73835
524.2785862785863,-233.986304547509,73837
524.2661122661123,-234.44013357222732,73794
524.2536382536382,-234.89398419362408,73801
524.2411642411643,-235.34785641323884,73852
524.2286902286902,-235.80175023262203,73779
524.2162162162163,-236.2556656533045,73849
524.2037422037422,-236.7096026768367,73820
524.1912681912681,-237.16356130476035,73795
524.1787941787942,-237.61754153861068,73703
524.1663201663201,-238.0715433799403,73830
524.1538461538462,-238.52556683028004,74016
524.1413721413721,-238.97961189118686,74085
524.1288981288981,-239.43367856419383,73968
524.1164241164241,-239.88776685084264,73752
524.1039501039501,-240.3418767526859,73976
524.0914760914761,-240.7960082712545,73948
524.0790020790021,-241.25016140810536,73843
524.0665280665281,-241.7043361647715,74368
524.0540540540541,-242.15853254280555,73816
524.04158004158,-242.61275054374707,74039
524.0291060291061,-243.0669901691356,73936
524.016632016632,-243.52125142052373,74250
524.0041580041581,-243.9755342994467,74089
523.991683991684,-244.42983880746144,74126
523.9792099792099,-244.8841649461031,74317
