Wavelength(nm), Raman shift(cm^-1), Intensity(counts) 
525.3638253638254,-194.58567678570358,63234
525.3513513513514,-195.03763278408286,63310
525.3388773388773,-195.48961024557985,63483
525.3264033264034,-195.9416091717168,63671
525.3139293139293,-196.3936295640333,63797
525.3014553014553,-196.84567142404936,63549
525.2889812889813,-197.2977347533024,63768
525.2765072765072,-197.74981955331899,63661
525.2640332640333,-198.20192582562348,63502
525.2515592515592,-198.6540535717533,63703
525.2390852390853,-199.10620279323282,63668
525.2266112266112,-199.5583734915973,63488
525.2141372141372,-200.0105656683733,63662
525.2016632016632,-200.46277932508949,63665
525.1891891891892,-200.91501446328328,63595
525.1767151767152,-201.36727108447695,63759
525.1642411642412,-201.81954919021,63655
525.1517671517671,-202.27184878200688,63754
525.1392931392932,-202.72416986139842,63582
525.1268191268191,-203.17651242992207,63807
525.1143451143452,-203.6288764891,63768
525.1018711018711,-204.0812620404762,63830
525.089397089397,-204.53366908557277,63639
525.0769230769231,-204.98609762592068,63742
525.064449064449,-205.4385476630595,63902
525.0519750519751,-205.8910191985136,63756
525.039501039501,-206.34351223382254,63669
525.027027027027,-206.79602677051503,63773
525.014553014553,-207.24856281011984,63697
525.002079002079,-207.7011203541787,63701
524.989604989605,-208.15369940421377,63613
524.977130977131,-208.60629996176903,63747
524.9646569646569,-209.058922028371,63671
524.952182952183,-209.51156560555057,63647
524.9397089397089,-209.9642306948495,63804
524.927234927235,-210.41691729779214,63837
524.9147609147609,-210.86962541592243,63678
524.902286902287,-211.32235505076255,63760
524.8898128898129,-211.77510620385863,63789
524.8773388773388,-212.22787887673718,63879
524.8648648648649,-212.68067307093128,63762
524.8523908523908,-213.13348878798266,63707
524.8399168399169,-213.5863260294157,63793
524.8274428274428,-214.03918479677648,63730
524.8149688149688,-214.4920650915959,63901
524.8024948024948,-214.9449669154005,63830
524.7900207900208,-215.39789026973855,63811
524.7775467775468,-215.85083515613658,63883
524.7650727650728,-216.30380157613635,64003
524.7525987525987,-216.75678953126874,63875
524.7401247401248,-217.20979902306678,63817
524.7276507276507,-217.6628300530766,63611
524.7151767151768,-218.11588262282254,63984
524.7027027027027,-218.5689567338507,63856
524.6902286902287,-219.02205238769415,63824
524.6777546777547,-219.47516958588594,63872
524.6652806652806,-219.9283083299656,63850
