Wavelength(nm), Raman shift(cm^-1), Intensity(counts) 
553.3638253638254,768.5491804111048,78775
553.3513513513514,768.1418053541423,78887
553.3388773388773,767.7344119301292,78837
553.3264033264034,767.3270001378255,79046
553.3139293139293,766.919569975984,79073
553.3014553014553,766.512121443371,78999
553.2889812889813,766.104654538731,78993
553.2765072765072,765.6971692608303,79008
553.2640332640333,765.2896656084283,79000
553.2515592515592,764.8821435802741,79378
553.2390852390853,764.4746031751316,79003
553.2266112266112,764.0670443917518,79338
553.2141372141372,763.6594672288965,78919
553.2016632016632,763.2518716853233,79053
553.1891891891892,762.8442577597809,79156
553.1767151767152,762.4366254510356,79354
553.1642411642412,762.0289747578362,79001
553.1517671517671,761.6213056789402,79118
553.1392931392932,761.2136182131094,78818
553.1268191268191,760.8059123590926,78840
553.1143451143452,760.3981881156518,78867
553.1018711018711,759.9904454815378,78568
553.089397089397,759.5826844555062,79073
553.0769230769231,759.1749050363206,79086
553.064449064449,758.7671072227259,78775
553.0519750519751,758.359291013486,78664
553.039501039501,757.9514564073496,79136
553.027027027027,757.5436034030721,78830
553.014553014553,757.1357319994177,78783
553.002079002079,756.7278421951283,79073
552.989604989605,756.3199339889704,78778
552.977130977131,755.9120073796885,78672
552.9646569646569,755.5040623660421,78955
552.952182952183,755.096098946789,78806
552.9397089397089,754.6881171206754,78982
552.927234927235,754.2801168864657,79147
552.9147609147609,753.8720982429043,79016
552.902286902287,753.4640611887509,78963
552.8898128898129,753.0560057227563,78909
552.8773388773388,752.6479318436759,78988
552.8648648648649,752.2398395502653,79163
552.8523908523908,751.831728841273,79098
552.8399168399169,751.4235997154589,78937
552.8274428274428,751.0154521715696,78591
552.8149688149688,750.6072862083624,78968
552.8024948024948,750.1991018245931,78977
552.7900207900208,749.7908990190057,79010
552.7775467775468,749.3826777903645,78879
552.7650727650728,748.9744381374117,78947
552.7525987525987,748.5661800589027,78922
552.7401247401248,748.1579035535971,78867
552.7276507276507,747.7496086202395,78955
552.7151767151768,747.3412952575874,78889
552.7027027027027,746.9329634643873,78632
552.6902286902287,746.5246132393926,78708
552.6777546777547,746.1162445813628,78737
552.6652806652806,745.7078574890403,78877
552.6528066528067,745.2994519611847,78587
552.6403326403326,744.8910279965384,78778
552.6278586278586,744.4825855938589,78556
552.6153846153846,744.0741247518993,78715
552.6029106029106,743.6656454694064,78987
552.5904365904366,743.2571477451354,78740
552.5779625779626,742.848631577833,78886
552.5654885654885,742.4400969662523,78885
552.5530145530146,742.0315439091466,79002
552.5405405405405,741.6229724052625,78729
552.5280665280666,741.2143824533555,78866
552.5155925155925,740.8057740521698,78981
552.5031185031185,740.3971472004587,78880
552.4906444906445,739.9885018969776,78700
552.4781704781705,739.5798381404666,78430
552.4656964656965,739.1711559296853,78713
552.4532224532225,738.7624552633761,78710
552.4407484407484,738.3537361402944,78589
552.4282744282744,737.9449985591888,78659
552.4158004158004,737.5362425188041,78744
552.4033264033264,737.1274680178976,78635
552.3908523908524,736.7186750552117,78650
552.3783783783783,736.3098636294974,78884
552.3659043659044,735.90103373951,78800
552.3534303534303,735.4921853839897,78585
552.3409563409564,735.0833185616918,78878
552.3284823284823,734.6744332713587,78704
552.3160083160083,734.2655295117456,78841
552.3035343035343,733.8566072815993,78393
552.2910602910603,733.4476665796664,78557
552.2785862785863,733.0387074046979,78702
552.2661122661123,732.6297297554382,78838
552.2536382536382,732.2207336306385,78608
552.2411642411643,731.8117190290474,78647
552.2286902286902,731.4026859494096,78729
552.2162162162163,730.9936343904782,78499
552.2037422037422,730.5845643509933,78895
552.1912681912681,730.175475829706,78531
552.1787941787942,729.7663688253693,78437
552.1663201663201,729.3572433367214,78446
552.1538461538462,728.9480993625175,78427
552.1413721413721,728.5389369014977,78523
552.1288981288981,728.129755952411,78427
552.1164241164241,727.7205565140105,78848
552.1039501039501,727.3113385850342,78403
552.0914760914761,726.9021021642374,78536
552.0790020790021,726.4928472503558,78981
552.0665280665281,726.0835738421472,78839
552.0540540540541,725.6742819383494,78385
552.04158004158,725.2649715377112,78650
552.0291060291061,724.8556426389815,78239
552.016632016632,724.4462952409026,78791
552.0041580041581,724.0369293422256,78805
551.991683991684,723.6275449416883,78562
551.9792099792099,723.2181420380396,78643
551.966735966736,722.8087206300328,78971
551.9542619542619,722.3992807163992,78321
551.941787941788,721.9898222958986,78618
551.9293139293139,721.5803453672625,78949
551.9168399168399,721.1708499292439,78742
551.9043659043659,720.7613359805896,78681
551.8918918918919,720.3518035200398,78761
551.8794178794179,719.9422525463409,78641
551.8669438669439,719.5326830582355,78709
551.8544698544698,719.1230950544702,78313
551.8419958419959,718.7134885337939,78850
551.8295218295218,718.3038634949401,78623
551.8170478170479,717.8942199366641,78623
551.8045738045738,717.4845578576997,78627
551.7920997920997,717.0748772567979,78720
551.7796257796258,716.6651781327031,78405
551.7671517671517,716.2554604841532,78598
551.7546777546778,715.8457243098995,78642
551.7422037422037,715.4359696086776,78631
551.7297297297297,715.0261963792342,78609
551.7172557172557,714.616404620316,78981
551.7047817047817,714.2065943306587,78470
551.6923076923077,713.7967655090134,78498
551.6798336798337,713.386918154116,78599
551.6673596673596,712.977052264713,78719
551.6548856548857,712.5671678395512,78805
551.6424116424116,712.157264877362,78483
551.6299376299377,711.7473433769006,78543
551.6174636174636,711.3374033368989,78516
551.6049896049896,710.9274447561031,78890
551.5925155925156,710.5174676332601,78708
551.5800415800416,710.1074719671014,78536
551.5675675675676,709.6974577563823,78798
551.5550935550935,709.2874249998299,78565
551.5426195426195,708.8773736961951,78930
551.5301455301455,708.4673038442228,78710
551.5176715176715,708.057215442644,78355
551.5051975051975,707.6471084902078,78475
551.4927234927235,707.2369829856499,78520
551.4802494802494,706.8268389277149,78838
551.4677754677755,706.4166763151472,78692
551.4553014553014,706.0064951466805,78559
551.4428274428275,705.5962954210615,78932
551.4303534303534,705.1860771370237,78511
551.4178794178794,704.775840293314,78469
551.4054054054054,704.3655848886724,78532
551.3929313929314,703.9553109218369,78391
551.3804573804574,703.5450183915499,78717
551.3679833679834,703.134707296547,78802
551.3555093555094,702.7243776355753,78535
551.3430353430354,702.3140294073658,78550
551.3305613305613,701.9036626106632,78306
551.3180873180874,701.4932772442121,78498
551.3056133056133,701.0828733067416,78631
551.2931392931393,700.6724507970007,78585
551.2806652806653,700.2620097137208,78698
551.2681912681912,699.8515500556443,78755
551.2557172557173,699.4410718215134,78406
551.2432432432432,699.0305750100598,78764
551.2307692307693,698.6200596200321,78129
551.2182952182952,698.2095256501597,78694
551.2058212058212,697.7989730991849,78771
551.1933471933472,697.3884019658501,78635
551.1808731808732,696.9778122488846,78542
551.1683991683992,696.5672039470371,78849
551.1559251559252,696.1565770590371,78329
551.1434511434511,695.7459315836269,78505
551.1309771309772,695.3352675195465,78396
551.1185031185031,694.9245848655254,78546
551.1060291060292,694.5138836203122,78753
551.0935550935551,694.1031637826343,78890
551.081081081081,693.692425351234,78681
551.0686070686071,693.2816683248534,78548
551.056133056133,692.8708927022199,78944
551.0436590436591,692.46009848208,78528
551.031185031185,692.0492856631608,78433
551.018711018711,691.6384542442048,78324
551.006237006237,691.2276042239542,78421
550.993762993763,690.8167356011342,78358
550.981288981289,690.4058483744911,78595
550.968814968815,689.9949425427545,78947
550.9563409563409,689.5840181046623,78720
550.943866943867,689.1730750589568,78661
550.9313929313929,688.7621134043652,78857
550.918918918919,688.3511331396297,78375
550.9064449064449,687.940134263482,78360
550.8939708939708,687.5291167746599,78454
550.8814968814969,687.1180806719015,78548
550.8690228690228,686.707025953936,78370
550.8565488565489,686.2959526195058,78870
550.8440748440748,685.8848606673403,78583
550.8316008316008,685.4737500961751,78469
550.8191268191268,685.0626209047527,78349
550.8066528066528,684.651473091798,78828
550.7941787941788,684.2403066560556,78362
550.7817047817048,683.8291215962504,78674
550.7692307692307,683.4179179111203,78402
550.7567567567568,683.0066955994079,78628
550.7442827442827,682.5954546598334,78728
550.7318087318088,682.1841950911439,78784
550.7193347193347,681.7729168920664,78444
550.7068607068607,681.3616200613344,78185
550.6943866943867,680.9503045976883,78667
550.6819126819126,680.5389704998529,78547
550.6694386694387,680.1276177665706,78273
550.6569646569646,679.7162463965662,78340
550.6444906444906,679.3048563885802,78484
550.6320166320166,678.893447741346,78370
550.6195426195426,678.4820204535908,78319
550.6070686070686,678.0705745240549,78714
550.5945945945946,677.659109951463,78405
550.5821205821206,677.2476267345577,78388
550.5696465696466,676.8361248720615,78553
550.5571725571725,676.4246043627128,78579
550.5446985446986,676.013065205247,78257
550.5322245322245,675.6015073983895,78341
550.5197505197506,675.18993094088,78207
550.5072765072765,674.7783358314439,78492
550.4948024948025,674.3667220688145,78603
550.4823284823285,673.95508965173,78303
550.4698544698545,673.5434385789132,78185
550.4573804573805,673.1317688491064,78526
550.4449064449065,672.7200804610279,78246
550.4324324324324,672.3083734134182,78485
550.4199584199584,671.8966477050107,78161
550.4074844074844,671.4849033345282,78455
550.3950103950104,671.0731403007111,78445
550.3825363825364,670.6613586022797,78385
550.3700623700623,670.2495582379745,78374
550.3575883575884,669.8377392065245,78399
550.3451143451143,669.4259015066549,78171
550.3326403326404,669.0140451371036,78204
550.3201663201663,668.6021700965935,78451
550.3076923076923,668.1902763838601,78527
550.2952182952183,667.7783639976353,78399
550.2827442827443,667.3664329366418,78571
550.2702702702703,666.9544831996196,78322
550.2577962577963,666.5425147852873,78301
550.2453222453222,666.1305276923807,78261
550.2328482328483,665.7185219196356,78225
550.2203742203742,665.3064974657683,78411
550.2079002079003,664.8944543295212,78297
550.1954261954262,664.4823925096126,78361
550.1829521829521,664.0703120047763,78406
550.1704781704782,663.6582128137437,78461
550.1580041580041,663.24609493524,78199
550.1455301455302,662.8339583679985,78332
550.1330561330561,662.4218031107423,78409
