Wavelength(nm), Raman shift(cm^-1), Intensity(counts) 
525.3119834710744,-196.4641429450702,59770
525.2995867768595,-196.9133861547752,59872
525.2871900826447,-197.36265056861674,59828
525.2747933884298,-197.81193618809536,60013
525.2623966942149,-198.26124301471376,59996
525.25,-198.71057104997246,60121
525.2376033057851,-199.15992029537415,60018
525.2252066115702,-199.6092907524216,60037
525.2128099173553,-200.0586824226153,60049
525.2004132231405,-200.5080953074558,59959
525.1880165289256,-200.9575294084501,59968
525.1756198347107,-201.40698472709445,59938
525.1632231404959,-201.85646126489374,59962
525.150826446281,-202.30595902335276,59995
525.1384297520661,-202.75547800397646,59951
525.1260330578513,-203.20501820826098,59945
525.1136363636364,-203.65457963771559,59969
525.1012396694215,-204.10416229384077,60024
525.0888429752066,-204.55376617813928,59951
525.0764462809917,-205.00339129211594,60088
525.0640495867768,-205.45303763727347,60047
525.051652892562,-205.90270521511675,60068
525.0392561983471,-206.3523940271485,60047
525.0268595041322,-206.80210407487573,59947
525.0144628099174,-207.25183535979468,59981
525.0020661157025,-207.70158788341882,60009
524.9896694214876,-208.15136164725095,60031
524.9772727272727,-208.60115665279588,59975
524.9648760330579,-209.05097290155413,60015
524.952479338843,-209.500810395035,59956
524.9400826446281,-209.95066913474108,60023
524.9276859504132,-210.40054912217948,59966
524.9152892561983,-210.85045035885292,59987
524.9028925619834,-211.30037284627056,60011
524.8904958677685,-211.7503165859351,59984
524.8780991735537,-212.20028157935366,60017
524.8657024793389,-212.65026782802883,59991
524.853305785124,-213.1002753334721,60011
524.8409090909091,-213.55030409719043,59998
524.8285123966942,-214.0003541206844,60035
524.8161157024794,-214.45042540546532,60041
524.8037190082645,-214.900517953036,59989
524.7913223140496,-215.35063176490775,59942
524.7789256198347,-215.8007668425833,60012
524.7665289256198,-216.25092318757183,59905
524.7541322314049,-216.7011008013804,59963
524.74173553719,-217.15129968551605,59997
524.7293388429752,-217.601519841488,60060
524.7169421487604,-218.05176127079676,60067
524.7045454545455,-218.50202397496022,59977
524.6921487603306,-218.9523079554811,59989
524.6797520661157,-219.40261321386862,60013
