Wavelength(nm), Raman shift(cm^-1), Intensity(counts) 
549.0617675,-3308.4247360061145,64544
549.0511485,-3308.7769848794374,64652
549.0405295,-3309.129247378456,64687
549.0299105,-3309.48152350397,64559
549.0192915,-3309.833813256765,64622
549.0086725,-3310.1861166376325,64719
548.9980535,-3310.538433647361,64633
548.9874345,-3310.890764286745,64619
548.9768155,-3311.243108556569,64608
548.9661965,-3311.595466457633,64507
548.9555775,-3311.9478379907223,64474
548.9449585,-3312.3002231566306,64707
548.9343395,-3312.6526219561492,64543
548.9237205,-3313.005034390067,64733
548.9131015,-3313.3574604591718,64721
548.9024825,-3313.7099001642637,64566
548.8918635,-3314.0623535061295,64586
548.8812445,-3314.414820485563,64475
548.8706255,-3314.7673011033507,64548
548.8600065,-3315.119795360285,64670
548.8493875,-3315.4723032571637,64498
548.8387685,-3315.824824794776,64742
548.8281495,-3316.1773599739104,64622
548.8175305,-3316.5299087953617,64627
548.8069115,-3316.882471259921,64736
548.7962925,-3317.235047368375,64647
548.7856735,-3317.5876371215268,64478
548.7750545,-3317.940240520161,64644
548.7644355,-3318.292857565071,64603
548.7538165,-3318.64548825705,64732
548.7431975,-3318.9981325968884,64441
548.7325785,-3319.350790585377,64500
548.7219595,-3319.7034622233164,64511
548.7113405,-3320.056147511491,64634
548.7007215,-3320.4088464506967,64659
548.6901025,-3320.761559041723,64613
548.6794835,-3321.114285285368,64811
548.6688645,-3321.467025182417,64773
548.6582455,-3321.819778733669,64668
548.6476265,-3322.1725459399163,64826
548.6370075,-3322.52532680195,64592
548.6263885,-3322.8781213205616,64681
548.6157695,-3323.2309294965453,64500
548.6051505,-3323.583751330696,64676
548.5945315,-3323.936586823806,64618
548.5839125,-3324.2894359766688,64646
548.5732935,-3324.642298790075,64651
548.5626745,-3324.9951752648217,64537
548.5520555,-3325.348065401695,64449
548.5414365,-3325.7009692014976,64633
548.5308175,-3326.0538866650213,64817
548.5201985,-3326.406817793055,64536
548.5095795,-3326.7597625863964,64614
548.4989605,-3327.112721045837,64469
548.4883415,-3327.465693172167,64573
548.4777225,-3327.818678966188,64558
548.4671035,-3328.171678428692,64479
548.4564845,-3328.5246915604694,64528
548.4458655,-3328.8777183623147,64707
548.4352465,-3329.2307588350254,64643
548.4246275,-3329.583812979389,64432
548.4140085,-3329.9368807962082,64544
548.4033895,-3330.2899622862733,64628
548.3927705,-3330.643057450377,64599
548.3821515,-3330.996166289316,64503
548.3715325,-3331.349288803883,64578
548.3609135,-3331.7024249948713,64443
548.3502945,-3332.0555748630804,64582
548.3396755,-3332.4087384093,64464
548.3290565,-3332.7619156343285,64728
548.3184375,-3333.115106538959,64542
548.3078185,-3333.468311123983,64519
548.2971995,-3333.821529390201,64693
548.2865805,-3334.174761338406,64594
548.2759615,-3334.528006969392,64489
548.2653425,-3334.881266283953,64605
548.2547235,-3335.234539282889,64695
548.2441045,-3335.5878259669844,64722
548.2334855,-3335.941126337049,64424
548.2228665,-3336.2944403938686,64496
548.2122475,-3336.64776813824,64477
548.2016285,-3337.001109570961,64629
548.1910095,-3337.354464692825,64503
548.1803905,-3337.7078335046235,64593
548.1697715,-3338.061216007159,64456
548.1591525,-3338.414612201227,64542
548.1485335,-3338.7680220876196,64472
548.1379145,-3339.1214456671364,64560
548.1272955,-3339.474882940569,64631
548.1166765,-3339.828333908711,64594
548.1060575,-3340.1817985723646,64569
548.0954385,-3340.535276932326,64506
548.0848195,-3340.8887689893886,64594
548.0742005,-3341.242274744348,64594
548.0635815,-3341.5957941979977,64479
548.0529625,-3341.949327351143,64509
548.0423435,-3342.3028742045726,64554
548.0317245,-3342.6564347590866,64681
548.0211055,-3343.0100090154788,64627
548.0104865,-3343.3635969745474,64593
547.9998675,-3343.7171986370854,64489
547.9892485,-3344.0708140038955,64460
547.9786295,-3344.4244430757694,64553
547.9680105,-3344.7780858535093,64596
547.9573915,-3345.1317423379064,64392
547.9467725,-3345.4854125297607,64603
547.9361535,-3345.839096429864,64476
547.9255345,-3346.192794039021,64588
547.9149155,-3346.546505358025,64424
547.9042965,-3346.900230387674,64513
547.8936775,-3347.253969128766,64493
547.8830585,-3347.6077215820947,64539
547.8724395,-3347.961487748458,64412
547.8618205,-3348.315267628656,64392
547.8512015,-3348.6690612234866,64299
547.8405825,-3349.022868533746,64463
547.8299635,-3349.3766895602316,64427
547.8193445,-3349.7305243037354,64465
547.8087255,-3350.084372765066,64368
547.7981065,-3350.438234945017,64423
547.7874875,-3350.792110844382,64575
547.7768685,-3351.1460004639634,64342
547.7662495,-3351.499903804559,64400
547.7556305,-3351.8538208669606,64319
547.7450115,-3352.2077516519744,64410
547.7343925,-3352.5616961603946,64465
547.7237735,-3352.9156543930208,64301
547.7131545,-3353.2696263506514,64455
547.7025355,-3353.623612034082,64650
547.6919165,-3353.97761144411,64401
547.6812975,-3354.3316245815413,64390
547.6706785,-3354.6856514471683,64287
547.6600595,-3355.0396920417916,64307
547.6494405,-3355.393746366207,64285
547.6388215,-3355.747814421219,64468
547.6282025,-3356.1018962076164,64409
547.6175835,-3356.455991726209,64442
547.6069645,-3356.8101009777897,64297
547.5963455,-3357.1642239631606,64270
547.5857265,-3357.5183606831183,64466
547.5751075,-3357.8725111384624,64215
547.5644885,-3358.2266753299864,64245
547.5538695,-3358.580853258502,64427
547.5432505,-3358.9350449247977,64301
547.5326315,-3359.2892503296785,64387
547.5220125,-3359.6434694739423,64444
547.5113935,-3359.9977023583847,64266
547.5007745,-3360.3519489838122,64196
547.4901555,-3360.706209351019,64297
547.4795365,-3361.060483460809,64333
547.4689175,-3361.4147713139764,64269
547.4582985,-3361.769072911325,64317
547.4476795,-3362.1233882536512,64379
547.4370605,-3362.477717341759,64398
547.4264415,-3362.832060176447,64360
547.4158225,-3363.186416758515,64293
547.4052035,-3363.540787088763,64267
547.3945845,-3363.895171167991,64241
547.3839655,-3364.2495689969933,64331
547.3733465,-3364.6039805765804,64258
547.3627275,-3364.95840590755,64342
547.3521085,-3365.3128449906985,64292
547.3414895,-3365.667297826828,64349
547.3308705,-3366.0217644167387,64423
547.3202515,-3366.3762447612303,64395
547.3096325,-3366.7307388611057,64176
547.2990135,-3367.0852467171667,64281
547.2883945,-3367.439768330212,64176
547.2777755,-3367.794303701041,64259
547.2671565,-3368.148852830454,64207
547.2565375,-3368.5034157192554,64250
547.2459185,-3368.857992368246,64464
547.2352995,-3369.212582778225,64280
547.2246805,-3369.5671869499956,64162
547.2140615,-3369.9218048843554,64180
547.2034425,-3370.2764365821045,64313
547.1928235,-3370.6310820440513,64308
547.1822045,-3370.9857412709925,64209
547.1715855,-3371.340414263732,64162
547.1609665,-3371.6951010230678,64308
547.1503475,-3372.049801549802,64236
547.1397285,-3372.404515844735,64315
547.1291095,-3372.759243908674,64412
547.1184905,-3373.113985742418,64128
547.1078715,-3373.468741346768,64340
547.0972525,-3373.8235107225264,64124
547.0866335,-3374.178293870493,64212
547.0760145,-3374.5330907914695,64301
547.0653955,-3374.8879014862637,64142
547.0547765,-3375.242725955673,64178
547.0441575,-3375.5975642005014,64049
547.0335385,-3375.9524162215503,64095
547.0229195,-3376.3072820196226,64126
547.0123005,-3376.6621615955155,64162
547.0016815,-3377.0170549500394,64048
546.9910625,-3377.371962083992,64165
546.9804435,-3377.7268829981804,64178
546.9698245,-3378.081817693402,64183
546.9592055,-3378.436766170458,64116
546.9485865,-3378.7917284301584,64059
546.9379675,-3379.1467044733017,64331
546.9273485,-3379.501694300692,64114
546.9167295,-3379.8566979131297,64174
546.9061105,-3380.2117153114214,64111
546.8954915,-3380.5667464963626,64288
546.8848725,-3380.921791468767,64219
546.8742535,-3381.2768502294325,64174
546.8636345,-3381.631922779163,64095
546.8530155,-3381.987009118759,63993
546.8423965,-3382.3421092490294,63965
546.8317775,-3382.6972231707678,64056
546.8211585,-3383.0523508847896,64265
546.8105395,-3383.4074923918924,63982
546.7999205,-3383.7626476928813,64160
546.7893015,-3384.11781678856,64107
546.7786825,-3384.4729996797296,64040
546.7680635,-3384.8281963671916,64010
546.7574445,-3385.183406851757,64109
546.7468255,-3385.5386311342286,64178
546.7362065,-3385.893869215406,63980
546.7255875,-3386.249121096099,64061
546.7149685,-3386.6043867771023,63924
546.7043495,-3386.9596662592294,64048
546.6937305,-3387.3149595432806,64199
546.6831115,-3387.6702666300603,64039
546.6724925,-3388.025587520375,64092
546.6618735,-3388.380922215027,64165
546.6512545,-3388.7362707148172,64077
546.6406355,-3389.0916330205578,64088
546.6300165,-3389.447009133049,63949
546.6193975,-3389.802399053096,63936
546.6087785,-3390.157802781505,64122
546.5981595,-3390.513220319078,63943
546.5875405,-3390.868651666618,64024
546.5769215,-3391.2240968249353,63948
546.5663025,-3391.5795557948345,63946
546.5556835,-3391.9350285771184,64138
546.5450645,-3392.2905151725936,63918
546.5344455,-3392.6460155820637,64225
546.5238265,-3393.00152980633,63956
546.5132075,-3393.357057846205,63828
546.5025885,-3393.712599702493,64071
546.4919695,-3394.068155375997,64045
546.4813505,-3394.423724867523,63891
546.4707315,-3394.7793081778736,63975
546.4601125,-3395.134905307862,63846
546.4494935,-3395.490516258288,63934
546.4388745,-3395.8461410299587,63850
546.4282555,-3396.2017796236782,63975
546.4176365,-3396.5574320402557,64069
546.4070175,-3396.913098280491,63974
546.3963985,-3397.2687783451997,63932
546.3857795,-3397.6244722351817,63970
546.3751605,-3397.980179951244,63889
546.3645415,-3398.3359014941925,64018
546.3539225,-3398.6916368648344,63867
546.3433035,-3399.04738606397,63855
546.3326845,-3399.4031490924162,63857
546.3220655,-3399.758925950974,63747
546.3114465,-3400.1147166404494,63912
546.3008275,-3400.4705211616492,63962
546.2902085,-3400.82633951538,63885
546.2795895,-3401.182171702446,63945
546.2689705,-3401.538017723661,64128
546.2583515,-3401.893877579827,63831
546.2477325,-3402.2497512717505,63803
546.2371135,-3402.6056388002407,63685
546.2264945,-3402.9615401661013,63888
546.2158755,-3403.317455370138,63993
546.2052565,-3403.673384413167,63866
546.1946375,-3404.029327295987,63876
546.1840185,-3404.385284019409,63714
546.1733995,-3404.741254584237,63805
546.1627805,-3405.097238991278,63818
546.1521615,-3405.453237241348,63856
546.1415425,-3405.8092493352456,63835
546.1309235,-3406.165275273781,63884
546.1203045,-3406.521315057762,63859
546.1096855,-3406.877368687998,63745
546.0990665,-3407.2334361652893,63807
546.0884475,-3407.5895174904526,63859
546.0778285,-3407.9456126642935,63909
546.0672095,-3408.3017216876174,63855
546.0565905,-3408.6578445612363,63882
546.0459715,-3409.013981285952,63636
546.0353525,-3409.370131862576,63609
546.0247335,-3409.726296291918,63715
546.0141145,-3410.0824745747864,63768
546.0034955,-3410.4386667119884,63796
545.9928765,-3410.79487270433,63645
545.9822575,-3411.151092552623,63821
545.9716385,-3411.5073262576702,63968
545.9610195,-3411.8635738202897,63785
545.9504005,-3412.219835241283,63893
545.9397815,-3412.5761105214615,63773
545.9291625,-3412.9323996616317,63653
545.9185435,-3413.288702662602,63860
545.9079245,-3413.645019525184,63787
545.8973055,-3414.001350250189,63852
545.8866865,-3414.3576948384207,63712
545.8760675,-3414.71405329069,63911
545.8654485,-3415.0704256078066,63997
545.8548295,-3415.4268117905763,64120
545.8442105,-3415.7832118398123,64087
545.8335915,-3416.1396257563265,64105
545.8229725,-3416.4960535409223,64096
545.8123535,-3416.8524951944114,64075
545.8017345,-3417.2089507176042,64206
545.7911155,-3417.5654201113034,64331
545.7804965,-3417.9219033763306,64163
545.7698775,-3418.2784005134886,64006
545.7592585,-3418.6349115235876,64055
545.7486395,-3418.9914364074393,63931
545.7380205,-3419.34797516585,64058
545.7274015,-3419.7045277996285,63893
545.7167825,-3420.0610943095926,63789
545.7061635,-3420.4176746965486,63840
545.6955445,-3420.774268961303,63766
545.6849255,-3421.1308771046715,63646
545.6743065,-3421.4874991274605,63578
545.6636875,-3421.844135030477,63660
545.6530685,-3422.2007848145404,63709
545.6424495,-3422.557448480455,63615
545.6318305,-3422.9141260290344,63692
545.6212115,-3423.270817461087,63830
545.6105925,-3423.62752277742,63603
545.5999735,-3423.984241978852,63669
545.5893545,-3424.340975066191,63667
545.5787355,-3424.6977220402446,63790
545.5681165,-3425.0544829018263,63751
545.5574975,-3425.4112576517477,63635
545.5468785,-3425.768046290813,63564
545.5362595,-3426.1248488198435,63807
545.5256405,-3426.481665239646,63729
545.5150215,-3426.8384955510323,63818
545.5044025,-3427.1953397548104,63661
545.4937835,-3427.5521978517954,63776
545.4831645,-3427.9090698427926,63793
545.4725455,-3428.265955728624,63756
545.4619265,-3428.6228555100924,63662
545.4513075,-3428.9797691880126,63732
545.4406885,-3429.3366967631973,63691
545.4300695,-3429.693638236455,63680
545.4194505,-3430.0505936085974,63605
545.4088315,-3430.4075628804408,63623
545.3982125,-3430.764546052793,63708
545.3875935,-3431.1215431264686,63652
545.3769745,-3431.4785541022793,63730
545.3663555,-3431.8355789810307,63797
545.3557365,-3432.192617763546,63771
545.3451175,-3432.5496704506304,63654
545.3344985,-3432.906737043098,63886
545.3238795,-3433.263817541759,63626
545.3132605,-3433.62091194743,63756
545.3026415,-3433.9780202609163,63593
545.2920225,-3434.3351424830407,63697
545.2814035,-3434.692278614607,63527
545.2707845,-3435.049428656433,63572
545.2601655,-3435.40659260933,63645
545.2495465,-3435.7637704741105,63699
545.2389275,-3436.120962251581,63582
545.2283085,-3436.478167942567,63672
545.2176895,-3436.8353875478733,63606
545.2070705,-3437.192621068314,63569
545.1964515,-3437.549868504704,63704
545.1858325,-3437.907129857855,63767
545.1752135,-3438.264405128575,63742
545.1645945,-3438.6216943176887,63614
545.1539755,-3438.978997426002,63735
545.1433565,-3439.336314454331,63593
545.1327375,-3439.693645403488,63546
545.1221185,-3440.0509902742806,63688
545.1114995,-3440.4083490675343,63671
545.1008805,-3440.765721784056,63753
545.0902615,-3441.1231084246606,63716
545.0796425,-3441.4805089901597,63514
545.0690235,-3441.8379234813706,63668
545.0584045,-3442.1953518991018,63497
545.0477855,-3442.5527942441754,63511
545.0371665,-3442.9102505174,63786
545.0265475,-3443.2677207195893,63661
545.0159285,-3443.6252048515603,63667
545.0053095,-3443.982702914126,63513
544.9946905,-3444.340214908098,63726
544.9840715,-3444.6977408342955,63681
544.9734525,-3445.0552806935316,63603
544.9628335,-3445.4128344866176,63698
544.9522145,-3445.770402214373,63540
544.9415955,-3446.1279838776086,63511
544.9309765,-3446.4855794771356,63711
544.9203575,-3446.843189013778,63592
544.9097385,-3447.2008124883446,63570
544.8991195,-3447.5584499016527,63589
544.8885005,-3447.9161012545155,63728
544.8778815,-3448.273766547749,63651
544.8672625,-3448.6314457821654,63634
544.8566435,-3448.9891389585846,63595
544.8460245,-3449.346846077818,63504
544.8354055,-3449.7045671406845,63711
544.8247865,-3450.062302147996,63589
544.8141675,-3450.4200511005674,63700
544.8035485,-3450.7778139992183,63581
544.7929295,-3451.1355908447595,63561
544.7823105,-3451.493381638011,63739
544.7716915,-3451.8511863797858,63491
544.7610725,-3452.2090050709016,63653
544.7504535,-3452.566837712167,63692
544.7398345,-3452.924684304408,63582
544.7292155,-3453.282544848436,63685
544.7185965,-3453.6404193450658,63484
544.7079775,-3453.998307795115,63706
544.6973585,-3454.3562101993994,63437
544.6867395,-3454.7141265587297,63681
544.6761205,-3455.0720568739343,63653
544.6655015,-3455.43000114582,63532
544.6548825,-3455.787959375206,63564
544.6442635,-3456.145931562907,63551
544.6336445,-3456.5039177097424,63647
544.6230255,-3456.861917816522,63642
544.6124065,-3457.2199318840717,63468
544.6017875,-3457.577959913205,63722
544.5911685,-3457.9360019047353,63498
544.5805495,-3458.2940578594844,63593
544.5699305,-3458.652127778261,63691
544.5593115,-3459.0102116618905,63508
544.5486925,-3459.368309511187,63614
544.5380735,-3459.7264213269677,63596
544.5274545,-3460.0845471100483,63668
544.5168355,-3460.4426868612477,63633
544.5062165,-3460.8008405813775,63435
544.4955975,-3461.1590082712655,63627
544.4849785,-3461.517189931721,63668
544.4743595,-3461.875385563566,63475
544.4637405,-3462.233595167613,63587
544.4531215,-3462.591818744684,63602
544.4425025,-3462.9500562955905,63568
544.4318835,-3463.308307821158,63433
544.4212645,-3463.666573322202,63514
544.4106455,-3464.024852799538,63609
544.4000265,-3464.3831462539856,63575
544.3894075,-3464.741453686362,63490
544.3787885,-3465.099775097481,63593
544.3681695,-3465.458110488168,63452
544.3575505,-3465.8164598592393,63489
544.3469315,-3466.1748232115115,63639
544.3363125,-3466.533200545802,63479
544.3256935,-3466.891591862927,63516
544.3150745,-3467.2499971637117,63545
544.3044555,-3467.60841644897,63536
544.2938365,-3467.9668497195235,63520
544.2832175,-3468.325296976187,63573
544.2725985,-3468.683758219781,63632
544.2619795,-3469.0422334511204,63657
544.2513605,-3469.400722671031,63601
544.2407415,-3469.759225880329,63604
544.2301225,-3470.117743079831,63652
544.2195035,-3470.4762742703574,63596
544.2088845,-3470.8348194527275,63525
544.1982655,-3471.1933786277564,63631
