Wavelength(nm), Raman shift(cm^-1), Intensity(counts) 
525.3638253638254,-194.58567678570358,108328
525.3513513513514,-195.03763278408286,108450
525.3388773388773,-195.48961024557985,108788
525.3264033264034,-195.9416091717168,108880
525.3139293139293,-196.3936295640333,108723
525.3014553014553,-196.84567142404936,108241
525.2889812889813,-197.2977347533024,109161
525.2765072765072,-197.74981955331899,108947
525.2640332640333,-198.20192582562348,108987
525.2515592515592,-198.6540535717533,109008
525.2390852390853,-199.10620279323282,108379
525.2266112266112,-199.5583734915973,108980
525.2141372141372,-200.0105656683733,108899
525.2016632016632,-200.46277932508949,109070
525.1891891891892,-200.91501446328328,109445
525.1767151767152,-201.36727108447695,108868
525.1642411642412,-201.81954919021,108921
525.1517671517671,-202.27184878200688,109369
525.1392931392932,-202.72416986139842,109244
525.1268191268191,-203.17651242992207,109074
525.1143451143452,-203.6288764891,109532
525.1018711018711,-204.0812620404762,109396
525.089397089397,-204.53366908557277,109583
525.0769230769231,-204.98609762592068,109319
525.064449064449,-205.4385476630595,109527
525.0519750519751,-205.8910191985136,109313
525.039501039501,-206.34351223382254,109507
525.027027027027,-206.79602677051503,109729
525.014553014553,-207.24856281011984,109522
525.002079002079,-207.7011203541787,109668
524.989604989605,-208.15369940421377,109950
524.977130977131,-208.60629996176903,109588
524.9646569646569,-209.058922028371,109682
524.952182952183,-209.51156560555057,109699
524.9397089397089,-209.9642306948495,109298
524.927234927235,-210.41691729779214,110171
524.9147609147609,-210.86962541592243,110135
524.902286902287,-211.32235505076255,110655
524.8898128898129,-211.77510620385863,110544
524.8773388773388,-212.22787887673718,110122
524.8648648648649,-212.68067307093128,110275
524.8523908523908,-213.13348878798266,110374
524.8399168399169,-213.5863260294157,110534
524.8274428274428,-214.03918479677648,110305
524.8149688149688,-214.4920650915959,110429
524.8024948024948,-214.9449669154005,110418
524.7900207900208,-215.39789026973855,110505
524.7775467775468,-215.85083515613658,110829
524.7650727650728,-216.30380157613635,111430
524.7525987525987,-216.75678953126874,110858
524.7401247401248,-217.20979902306678,110968
524.7276507276507,-217.6628300530766,111144
524.7151767151768,-218.11588262282254,111159
524.7027027027027,-218.5689567338507,110947
524.6902286902287,-219.02205238769415,111032
524.6777546777547,-219.47516958588594,111313
524.6652806652806,-219.9283083299656,110696
524.6528066528067,-220.38146862146843,111460
524.6403326403326,-220.8346504619361,111802
524.6278586278586,-221.28785385290172,111603
524.6153846153846,-221.74107879590048,111327
524.6029106029106,-222.19432529247416,111088
524.5904365904366,-222.64759334415578,111466
524.5779625779626,-223.1008829524893,111971
524.5654885654885,-223.55419411900988,111286
524.5530145530146,-224.00752684524844,111491
524.5405405405405,-224.46088113275542,111658
524.5280665280666,-224.91425698305733,111988
524.5155925155925,-225.36765439770463,111612
524.5031185031185,-225.82107337822816,111427
524.4906444906445,-226.27451392616317,112061
524.4781704781705,-226.72797604305794,111505
524.4656964656965,-227.18145973044113,111859
524.4532224532225,-227.6349649898632,111991
524.4407484407484,-228.08849182285934,111902
524.4282744282744,-228.54204023096048,111819
524.4158004158004,-228.99561021571915,111747
524.4033264033264,-229.44920177866416,112273
524.3908523908524,-229.90281492134366,112388
524.3783783783783,-230.35644964529726,112415
524.3659043659044,-230.81010595205586,111894
524.3534303534303,-231.26378384316985,112071
524.3409563409564,-231.71748332017228,113019
524.3284823284823,-232.1712043846136,111832
524.3160083160083,-232.62494703802685,112207
524.3035343035343,-233.0787112819494,112778
