Wavelength(nm), Raman shift(cm^-1), Intensity(counts) 
553.3638253638254,768.5491804111048,158993
553.3513513513514,768.1418053541423,159296
553.3388773388773,767.7344119301292,159511
553.3264033264034,767.3270001378255,160189
553.3139293139293,766.919569975984,159703
553.3014553014553,766.512121443371,159208
553.2889812889813,766.104654538731,159586
553.2765072765072,765.6971692608303,159926
553.2640332640333,765.2896656084283,159990
553.2515592515592,764.8821435802741,160116
553.2390852390853,764.4746031751316,159783
553.2266112266112,764.0670443917518,159283
553.2141372141372,763.6594672288965,159670
553.2016632016632,763.2518716853233,159146
553.1891891891892,762.8442577597809,159579
553.1767151767152,762.4366254510356,160033
553.1642411642412,762.0289747578362,158738
553.1517671517671,761.6213056789402,159391
553.1392931392932,761.2136182131094,159782
553.1268191268191,760.8059123590926,159124
553.1143451143452,760.3981881156518,158946
553.1018711018711,759.9904454815378,158914
553.089397089397,759.5826844555062,159229
553.0769230769231,759.1749050363206,159531
553.064449064449,758.7671072227259,159354
553.0519750519751,758.359291013486,159003
553.039501039501,757.9514564073496,159247
553.027027027027,757.5436034030721,158890
553.014553014553,757.1357319994177,159527
553.002079002079,756.7278421951283,159270
552.989604989605,756.3199339889704,159300
552.977130977131,755.9120073796885,158631
552.9646569646569,755.5040623660421,158780
552.952182952183,755.096098946789,158545
552.9397089397089,754.6881171206754,158600
552.927234927235,754.2801168864657,158759
552.9147609147609,753.8720982429043,159008
552.902286902287,753.4640611887509,158352
552.8898128898129,753.0560057227563,158668
552.8773388773388,752.6479318436759,158483
552.8648648648649,752.2398395502653,159307
552.8523908523908,751.831728841273,158415
552.8399168399169,751.4235997154589,158638
552.8274428274428,751.0154521715696,158827
552.8149688149688,750.6072862083624,158105
552.8024948024948,750.1991018245931,158720
552.7900207900208,749.7908990190057,158478
552.7775467775468,749.3826777903645,158063
552.7650727650728,748.9744381374117,158987
552.7525987525987,748.5661800589027,158806
552.7401247401248,748.1579035535971,157957
552.7276507276507,747.7496086202395,158013
552.7151767151768,747.3412952575874,157552
552.7027027027027,746.9329634643873,158716
552.6902286902287,746.5246132393926,158271
552.6777546777547,746.1162445813628,158138
552.6652806652806,745.7078574890403,157842
552.6528066528067,745.2994519611847,158894
552.6403326403326,744.8910279965384,158255
552.6278586278586,744.4825855938589,157783
552.6153846153846,744.0741247518993,158522
552.6029106029106,743.6656454694064,158164
552.5904365904366,743.2571477451354,158239
552.5779625779626,742.848631577833,157680
552.5654885654885,742.4400969662523,157957
552.5530145530146,742.0315439091466,157894
552.5405405405405,741.6229724052625,157779
552.5280665280666,741.2143824533555,157426
552.5155925155925,740.8057740521698,157658
552.5031185031185,740.3971472004587,158205
552.4906444906445,739.9885018969776,158001
552.4781704781705,739.5798381404666,158007
552.4656964656965,739.1711559296853,157619
552.4532224532225,738.7624552633761,157759
552.4407484407484,738.3537361402944,157990
552.4282744282744,737.9449985591888,157638
552.4158004158004,737.5362425188041,157694
552.4033264033264,737.1274680178976,157471
552.3908523908524,736.7186750552117,157956
552.3783783783783,736.3098636294974,157443
552.3659043659044,735.90103373951,156879
552.3534303534303,735.4921853839897,157768
552.3409563409564,735.0833185616918,157724
552.3284823284823,734.6744332713587,157414
552.3160083160083,734.2655295117456,157571
552.3035343035343,733.8566072815993,156802
552.2910602910603,733.4476665796664,157825
552.2785862785863,733.0387074046979,157694
552.2661122661123,732.6297297554382,157809
552.2536382536382,732.2207336306385,157503
552.2411642411643,731.8117190290474,157270
552.2286902286902,731.4026859494096,157896
552.2162162162163,730.9936343904782,157473
552.2037422037422,730.5845643509933,158006
552.1912681912681,730.175475829706,156895
