Wavelength(nm), Raman shift(cm^-1), Intensity(counts) 
547.3638253638254,570.4583404858273,59787
547.3513513513514,570.0419853871806,60002
547.3388773388773,569.6256113108282,60086
547.3264033264034,569.2092182554734,60142
547.3139293139293,568.7928062198108,60118
547.3014553014553,568.3763752025502,60365
547.2889812889813,567.9599252023885,60257
547.2765072765072,567.543456218031,60191
547.2640332640333,567.126968248179,60326
547.2515592515592,566.7104612915313,60234
547.2390852390853,566.2939353467976,60102
547.2266112266112,565.8773904126664,60184
547.2141372141372,565.4608264878493,60118
547.2016632016632,565.0442435710477,60174
547.1891891891892,564.6276416609538,60193
547.1767151767152,564.2110207562797,60244
547.1642411642412,563.7943808557179,60270
547.1517671517671,563.3777219579716,60182
547.1392931392932,562.9610440617463,60276
547.1268191268191,562.5443471657366,60227
547.1143451143452,562.1276312686458,60234
547.1018711018711,561.7108963691708,60220
547.089397089397,561.2941424660146,60330
547.0769230769231,560.8773695578808,60281
547.064449064449,560.4605776434596,60237
547.0519750519751,560.0437667214629,60288
547.039501039501,559.6269367905788,60354
547.027027027027,559.210087849515,60427
547.014553014553,558.7932198969705,60353
547.002079002079,558.3763329316378,60219
546.989604989605,557.9594269522264,60254
546.977130977131,557.5425019574247,60362
546.9646569646569,557.125557945938,60245
546.952182952183,556.7085949164676,60300
546.9397089397089,556.2916128677036,60314
546.927234927235,555.8746117983559,60333
546.9147609147609,555.4575917071105,60341
546.902286902287,555.0405525926792,60315
546.8898128898129,554.6234944537481,60414
546.8773388773388,554.2064172890205,60415
546.8648648648649,553.7893210971995,60382
546.8523908523908,553.3722058769733,60332
546.8399168399169,552.9550716270476,60286
546.8274428274428,552.5379183461146,60376
546.8149688149688,552.1207460328753,60397
546.8024948024948,551.7035546860291,60302
546.7900207900208,551.2863443042659,60408
546.7775467775468,550.8691148862935,60400
546.7650727650728,550.4518664307977,60384
546.7525987525987,550.034598936482,60402
546.7401247401248,549.6173124020431,60483
546.7276507276507,549.2000068261756,60468
546.7151767151768,548.7826822075806,60397
546.7027027027027,548.3653385449485,60497
546.6902286902287,547.947975836976,60471
546.6777546777547,547.5305940823685,60490
546.6652806652806,547.1131932798098,60526
546.6528066528067,546.6957734280055,60510
546.6403326403326,546.2783345256457,60541
546.6278586278586,545.8608765714274,60623
546.6153846153846,545.4433995640516,60546
546.6029106029106,545.0259035022042,60654
546.5904365904366,544.6083883845907,60745
546.5779625779626,544.1908542098972,60574
546.5654885654885,543.7733009768225,60706
546.5530145530146,543.3557286840677,60651
546.5405405405405,542.9381373303188,60737
546.5280665280666,542.5205269142768,60776
546.5155925155925,542.1028974346301,60761
546.5031185031185,541.6852488900796,60748
546.4906444906445,541.2675812793178,60868
546.4781704781705,540.8498946010372,60854
546.4656964656965,540.4321888539369,60906
546.4532224532225,540.0144640367046,60943
546.4407484407484,539.5967201480374,60997
546.4282744282744,539.178957186632,61045
546.4158004158004,538.7611751511765,61045
546.4033264033264,538.34337404037,61114
546.3908523908524,537.9255538529005,61274
546.3783783783783,537.5077145874648,61259
546.3659043659044,537.0898562427574,61225
546.3534303534303,536.6719788174688,61428
546.3409563409564,536.2540823102956,61498
546.3284823284823,535.8361667199239,61571
546.3160083160083,535.4182320450526,61686
546.3035343035343,535.0002782843742,61782
546.2910602910603,534.5823054365788,61936
546.2785862785863,534.1643135003612,62071
546.2661122661123,533.7463024744095,62214
546.2536382536382,533.3282723574183,62460
546.2411642411643,532.9102231480844,62795
546.2286902286902,532.4921548450936,62993
546.2162162162163,532.0740674471408,63321
546.2037422037422,531.6559609529138,63829
546.1912681912681,531.2378353611075,64322
546.1787941787942,530.8196906704163,64999
546.1663201663201,530.4015268795264,65810
546.1538461538462,529.9833439871321,66786
546.1413721413721,529.5651419919218,68049
546.1288981288981,529.1469208925878,69882
546.1164241164241,528.7286806878247,72034
546.1039501039501,528.3104213763164,75163
546.0914760914761,527.8921429567617,79410
546.0790020790021,527.4738454278403,83950
546.0665280665281,527.0555287882552,88656
546.0540540540541,526.637193036686,93806
546.04158004158,526.2188381718272,98158
