U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;303.8 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;303.9 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;304.0 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;304.1 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;304.2 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;304.3 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;304.4 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;304.5 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;304.6 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;304.7 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;304.8 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;304.9 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;305.0 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;305.1 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;305.2 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;305.3 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;305.4 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;305.5 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;305.6 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;305.7 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;305.8 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;305.9 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;306.0 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;306.1 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;306.2 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;306.3 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;306.4 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;306.5 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;306.6 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;306.7 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;306.8 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;306.9 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;307.0 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;307.1 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;307.2 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;307.3 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;307.4 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;307.5 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;307.6 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;307.7 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;307.8 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;307.9 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;308.0 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;308.1 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;308.2 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;308.3 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;308.4 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;308.5 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;308.6 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;308.7 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;308.8 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;308.9 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;309.0 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;309.1 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;309.2 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;309.3 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;309.4 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;309.5 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;309.6 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;309.7 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;309.8 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;309.9 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;310.0 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;310.1 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;310.2 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;310.3 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;310.4 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;310.5 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;310.6 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;310.7 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;310.8 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;310.9 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;311.0 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;311.1 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;311.2 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;311.3 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;311.4 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;311.5 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;311.6 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;311.7 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;311.8 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;311.9 
45.9V;45.7V;0.362A;0.006A;100W;0W;N/A;N/A;N/A;On;CV;None;312.0 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;312.1 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;312.2 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;312.3 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;312.4 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;312.5 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;312.6 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;312.7 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;312.8 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;312.9 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;313.0 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;313.1 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;313.2 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;313.3 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;313.4 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;313.5 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;313.6 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;313.7 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;313.8 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;313.9 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;314.0 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;314.1 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;314.2 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;314.3 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;314.4 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;314.5 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;314.6 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;314.7 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;314.8 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;314.9 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;315.0 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;315.1 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;315.2 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;315.3 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;315.4 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;315.5 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;315.6 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;315.7 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;315.8 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;315.9 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;316.0 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;316.1 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;316.2 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;316.3 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;316.4 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;316.5 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;316.6 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;316.7 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;316.8 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;316.9 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;317.0 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;317.1 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;317.2 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;317.3 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;317.4 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;317.5 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;317.6 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;317.7 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;317.8 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;317.9 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;318.0 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;318.1 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;318.2 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;318.3 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;318.4 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;318.5 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;318.6 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;318.7 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;318.8 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;318.9 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;319.0 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;319.1 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;319.2 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;319.3 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;319.4 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;319.5 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;319.6 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;319.7 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;319.8 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;319.9 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;320.0 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;320.1 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;320.2 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;320.3 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;320.4 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;320.5 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;320.6 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;320.7 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;320.8 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;320.9 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;321.0 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;321.1 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;321.2 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;321.3 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;321.4 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;321.5 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;321.6 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;321.7 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;321.8 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;321.9 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;322.0 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;322.1 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;322.2 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;322.3 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;322.4 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;322.5 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;322.6 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;322.7 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;322.8 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;322.9 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;323.0 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;323.1 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;323.2 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;323.3 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;323.4 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;323.5 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;323.6 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;323.7 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;323.8 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;323.9 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;324.0 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;324.1 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;324.2 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;324.3 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;324.4 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;324.5 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;324.6 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;324.7 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;324.8 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;324.9 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;325.0 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;325.1 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;325.2 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;325.3 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;325.4 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;325.5 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;325.6 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;325.7 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;325.8 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;325.9 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;326.0 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;326.1 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;326.2 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;326.3 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;326.4 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;326.5 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;326.6 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;326.7 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;326.8 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;326.9 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;327.0 
45.9V;45.7V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;327.1 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;327.2 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;327.3 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;327.4 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;327.5 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;327.6 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;327.7 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;327.8 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;327.9 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;328.0 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;328.1 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;328.2 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;328.3 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;328.4 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;328.5 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;328.6 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;328.7 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;328.8 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;328.9 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;329.0 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;329.1 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;329.2 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;329.3 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;329.4 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;329.5 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;329.6 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;329.7 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;329.8 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;329.9 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;330.0 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;330.1 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;330.2 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;330.3 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;330.4 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;330.5 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;330.6 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;330.7 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;330.8 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;330.9 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;331.0 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;331.1 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;331.2 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;331.3 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;331.4 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;331.5 
45.9V;45.8V;0.362A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;331.6 
