Wavelength(nm), Raman shift(cm^-1), Intensity(arb) 
553.370522,768.7678709118609,59723
553.358038,768.3601795435875,59878
553.345554,767.9524697795084,59901
553.33307,767.5447416183789,60002
553.320586,767.1369950589522,59941
553.308102,766.7292300999793,60066
553.295618,766.321446740222,60092
553.283134,765.9136449784291,60116
553.27065,765.5058248133583,60085
553.258166,765.0979862437583,60108
553.245682,764.6901292683908,59941
553.233198,764.2822538860049,60002
553.220714,763.8743600953579,60040
553.20823,763.4664478951966,59955
553.195746,763.0585172842827,60106
553.183262,762.6505682613673,60033
553.170778,762.2426008252036,59957
553.158294,761.8346149745404,60048
553.14581,761.4266107081372,60050
553.133326,761.0185880247452,60024
553.120842,760.6105469231176,60076
553.108358,760.202487402003,60075
553.095874,759.7944094601592,60008
553.08339,759.3863130963391,60012
553.070906,758.9781983092939,60092
553.058422,758.5700650977723,60038
553.045938,758.1619134605319,59962
553.033454,757.7537433963257,60015
553.02097,757.3455549039006,60046
553.008486,756.9373479820074,59929
552.996002,756.529122629406,59966
552.983518,756.1208788448427,60009
552.971034,755.7126166270709,59998
552.95855,755.3043359748374,59999
552.946066,754.8960368869017,59975
552.933582,754.4877193620104,60016
552.921098,754.0793833989146,60086
552.908614,753.671028996363,60097
552.89613,753.2626561531134,60019
552.883646,752.8542648679122,60065
552.871162,752.4458551395104,60033
552.858678,752.0374269666613,60024
552.846194,751.6289803481072,59946
552.83371,751.2205152826077,60032
552.821226,750.8120317689096,59962
552.808742,750.4035298057637,59989
552.796258,749.9950093919146,59971
552.783774,749.586470526122,60004
552.77129,749.1779132071304,60005
552.758806,748.7693374336906,59997
552.746322,748.3607432045474,59969
552.733838,747.9521305184559,60034
552.721354,747.5434993741673,60077
552.70887,747.134849770426,59942
552.696386,746.7261817059784,60024
552.683902,746.3174951795825,60038
552.671418,745.9087901899825,60009
552.658934,745.500066735925,60010
552.64645,745.091324816159,59936
552.633966,744.6825644294398,59985
552.621482,744.2737855745097,60047
552.608998,743.8649882501174,60011
552.596514,743.4561724550099,60038
552.58403,743.0473381879422,60050
552.571546,742.6384854476568,59960
552.559062,742.2296142329003,59935
552.546578,741.8207245424215,60024
552.534094,741.4118163749715,60045
552.52161,741.002889729297,60013
552.509126,740.5939446041443,60004
552.496642,740.1849809982541,60076
552.484158,739.7759989103856,60017
552.471674,739.3669983392814,60025
552.45919,738.957979283686,60003
552.446706,738.5489417423437,60015
552.434222,738.13988571401,60015
552.421738,737.730811197425,59970
552.409254,737.3217181913398,60028
552.39677,736.9126066944921,59984
552.384286,736.5034767056397,60017
552.371802,736.0943282235205,59976
552.359318,735.6851612468854,59950
552.346834,735.2759757744748,60065
552.33435,734.8667718050416,59971
552.321866,734.4575493373283,59937
552.309382,734.0483083700792,60036
552.296898,733.6390489020412,59996
552.284414,733.2297709319565,59960
552.27193,732.8204744585761,60051
552.259446,732.4111594806445,59964
552.246962,732.0018259969019,60049
552.234478,731.5924740060949,60045
552.221994,731.1831035069702,59981
552.20951,730.7737144982744,59935
552.197026,730.3643069787478,59968
552.184542,729.9548809471348,60010
552.172058,729.5454364021842,59993
552.159574,729.1359733426384,60022
552.14709,728.7264917672396,60051
552.134606,728.3169916747303,60027
552.122122,727.9074730638592,59944
552.109638,727.4979359333709,60042
552.097154,727.0883802820032,59989
552.08467,726.6788061085008,60039
552.072186,726.2692134116146,60033
552.059702,725.8596021900805,60096
552.047218,725.449972442645,59928
