Wavelength(nm), Raman shift(cm^-1), Intensity(arb) 
525.370522,-194.34305441739858,59785
525.358038,-194.79536075947718,59752
525.345554,-195.24768859823178,59907
525.33307,-195.70003793519538,59963
525.320586,-196.15240877190544,60010
525.308102,-196.60480110989712,60019
525.295618,-197.0572149506927,60012
525.283134,-197.50965029583173,60064
525.27065,-197.96210714684943,60060
525.258166,-198.41458550527886,59982
525.245682,-198.86708537264877,59993
525.233198,-199.31960675049436,59883
525.220714,-199.77214964035304,60012
525.20823,-200.22471404376003,60000
525.195746,-200.6772999622419,59928
525.183262,-201.12990739733607,59944
525.170778,-201.58253635057773,59981
525.158294,-202.03518682350864,59996
525.14581,-202.48785881765102,59955
525.133326,-202.9405523345444,59977
525.120842,-203.39326737572623,59972
525.108358,-203.8460039427339,60007
525.095874,-204.29876203709608,59974
525.08339,-204.75154166035023,60015
525.070906,-205.20434281403158,60013
525.058422,-205.657165499684,60059
525.045938,-206.1100097188319,59973
525.033454,-206.5628754730148,60048
525.02097,-207.01576276377017,60019
525.008486,-207.4686715926397,59983
524.996002,-207.92160196115,59952
524.983518,-208.37455387084057,59962
524.971034,-208.82752732325102,60078
524.95855,-209.2805223199209,60014
524.946066,-209.73353886238107,59983
524.933582,-210.186576952169,59998
524.921098,-210.6396365908242,59973
524.908614,-211.09271777988843,60033
524.89613,-211.5458205208926,59961
524.883646,-211.99894481537407,59980
524.871162,-212.45209066487462,59927
524.858678,-212.90525807093158,59988
524.846194,-213.35844703508894,60016
524.83371,-213.81165755887318,60001
524.821226,-214.26488964382827,59995
524.808742,-214.7181432914937,60023
524.796258,-215.1714185034113,60047
524.783774,-215.62471528111405,59998
524.77129,-216.07803362614374,60014
524.758806,-216.53137354003772,59984
524.746322,-216.9847350243421,60030
524.733838,-217.43811808058777,60045
524.721354,-217.8915227103186,60005
524.70887,-218.3449489150742,60069
524.696386,-218.79839669639847,59880
524.683902,-219.2518660558223,59991
524.671418,-219.7053569948917,59956
524.658934,-220.15886951514634,60050
524.64645,-220.61240361813222,59965
524.633966,-221.06595930538026,60007
524.621482,-221.51953657843652,60017
524.608998,-221.9731354388406,60006
524.596514,-222.4267558881385,59952
524.58403,-222.88039792786336,60050
524.571546,-223.3340615595612,60004
524.559062,-223.78774678477382,59963
524.546578,-224.24145360504505,60101
524.534094,-224.69518202191014,59980
524.52161,-225.14893203691736,59995
524.509126,-225.6027036516041,59970
524.496642,-226.05649686752074,59972
524.484158,-226.51031168620037,59982
524.471674,-226.96414810918904,59998
524.45919,-227.41800613802852,59990
524.446706,-227.87188577426917,60047
524.434222,-228.3257870194441,59986
524.421738,-228.77970987510153,60033
524.409254,-229.23365434278105,59983
524.39677,-229.68762042403517,59970
524.384286,-230.14160812039702,60009
524.371802,-230.59561743341484,60022
524.359318,-231.04964836463031,60012
524.346834,-231.50370091559606,59990
524.33435,-231.9577750878451,60005
524.321866,-232.41187088292793,60022
524.309382,-232.86598830238617,59937
524.296898,-233.32012734776816,60044
524.284414,-233.7742880206199,59898
524.27193,-234.22847032247884,59992
524.259446,-234.68267425489535,59943
524.246962,-235.13689981941337,59978
524.234478,-235.59114701758327,60062
524.221994,-236.04541585094248,59983
524.20951,-236.49970632103924,59936
524.197026,-236.95401842942178,60001
524.184542,-237.40835217763833,60108
524.172058,-237.86270756722848,60013
524.159574,-238.31708459974044,60026
524.14709,-238.7714832767225,59991
524.134606,-239.22590359972503,59971
524.122122,-239.68034557028543,59949
524.109638,-240.13480918995845,59965
524.097154,-240.58929446028583,59969
524.08467,-241.04380138282232,60009
524.072186,-241.49832995910532,59979
524.059702,-241.9528801906874,59975
524.047218,-242.4074520791168,60018
524.034734,-242.86204562594392,60021
524.02225,-243.31666083271054,60014
524.009766,-243.771297700967,60012
523.997282,-244.2259562322616,60015
523.984798,-244.6806364281469,59942
523.972314,-245.13533829016242,59968
523.95983,-245.59006181986516,60001
523.947346,-246.04480701879896,60006
523.934862,-246.4995738885186,59868
523.922378,-246.95436243056577,60064
523.909894,-247.40917264649312,60020
523.89741,-247.8640045378488,59966
523.884926,-248.31885810618982,59990
523.872442,-248.7737333530535,60000
523.859958,-249.22863027999898,60007
523.847474,-249.68354888857013,59951
523.83499,-250.13848918032602,59962
523.822506,-250.59345115680628,59977
523.810022,-251.04843481956775,59945
523.797538,-251.5034401701587,59851
523.785054,-251.9584672101339,59962
523.77257,-252.41351594103722,59939
523.760086,-252.86858636442344,59972
523.747602,-253.3236784818451,60003
523.735118,-253.77879229485046,59988
523.722634,-254.23392780499861,59975
523.71015,-254.6890850138291,59993
523.697666,-255.14426392290102,60080
523.685182,-255.59946453376477,59992
523.672698,-256.0546868479773,60029
523.660214,-256.50993086708246,60002
523.64773,-256.96519659263504,59970
523.635246,-257.42048402618974,59980
523.622762,-257.8757931693035,60006
523.610278,-258.3311240235181,60036
523.597794,-258.7864765903947,59971
523.58531,-259.2418508714817,59954
523.572826,-259.6972468683423,60037
523.560342,-260.15266458251625,60016
523.547858,-260.6081040155625,59928
523.535374,-261.0635651690359,60069
523.52289,-261.51904804449543,60001
523.510406,-261.97455264348514,59930
523.497922,-262.43007896756177,59980
523.485438,-262.88562701828454,59991
523.472954,-263.34119679720595,59929
523.46047,-263.7967883058765,59925
523.447986,-264.25240154585515,60001
523.435502,-264.70803651869454,60000
523.423018,-265.16369322595375,60004
523.410534,-265.619371669181,60015
523.39805,-266.0750718499376,60028
