Wavelength(nm), Raman shift(cm^-1), Intensity(arb) 
553.370522,768.7678709118609,59807
553.358038,768.3601795435875,59879
553.345554,767.9524697795084,59955
553.33307,767.5447416183789,60086
553.320586,767.1369950589522,60117
553.308102,766.7292300999793,60101
553.295618,766.321446740222,60230
553.283134,765.9136449784291,60179
553.27065,765.5058248133583,60112
553.258166,765.0979862437583,60006
553.245682,764.6901292683908,60127
553.233198,764.2822538860049,60092
553.220714,763.8743600953579,60027
553.20823,763.4664478951966,60000
553.195746,763.0585172842827,60064
553.183262,762.6505682613673,60014
553.170778,762.2426008252036,60000
553.158294,761.8346149745404,60093
553.14581,761.4266107081372,60017
553.133326,761.0185880247452,60012
553.120842,760.6105469231176,60050
553.108358,760.202487402003,60061
553.095874,759.7944094601592,60150
553.08339,759.3863130963391,59995
553.070906,758.9781983092939,60033
553.058422,758.5700650977723,60016
553.045938,758.1619134605319,60046
553.033454,757.7537433963257,60070
553.02097,757.3455549039006,60100
553.008486,756.9373479820074,60039
552.996002,756.529122629406,60121
552.983518,756.1208788448427,60123
552.971034,755.7126166270709,60059
552.95855,755.3043359748374,60126
552.946066,754.8960368869017,59978
552.933582,754.4877193620104,60067
552.921098,754.0793833989146,60063
552.908614,753.671028996363,60053
552.89613,753.2626561531134,60069
552.883646,752.8542648679122,60076
552.871162,752.4458551395104,60016
552.858678,752.0374269666613,60174
552.846194,751.6289803481072,59982
552.83371,751.2205152826077,60139
552.821226,750.8120317689096,60044
552.808742,750.4035298057637,60138
552.796258,749.9950093919146,60180
552.783774,749.586470526122,60068
552.77129,749.1779132071304,60020
552.758806,748.7693374336906,60044
552.746322,748.3607432045474,60092
552.733838,747.9521305184559,60067
552.721354,747.5434993741673,60102
552.70887,747.134849770426,60092
552.696386,746.7261817059784,60010
552.683902,746.3174951795825,60055
552.671418,745.9087901899825,60090
552.658934,745.500066735925,60091
552.64645,745.091324816159,60004
552.633966,744.6825644294398,60007
552.621482,744.2737855745097,60113
552.608998,743.8649882501174,60013
552.596514,743.4561724550099,60030
552.58403,743.0473381879422,60059
