Wavelength(nm), Raman shift(cm^-1), Intensity(arb) 
525.370522,-194.34305441739858,59861
525.358038,-194.79536075947718,59870
525.345554,-195.24768859823178,59996
525.33307,-195.70003793519538,60071
525.320586,-196.15240877190544,60118
525.308102,-196.60480110989712,60041
525.295618,-197.0572149506927,60142
525.283134,-197.50965029583173,60152
525.27065,-197.96210714684943,60136
525.258166,-198.41458550527886,59980
525.245682,-198.86708537264877,60048
525.233198,-199.31960675049436,60126
525.220714,-199.77214964035304,60053
525.20823,-200.22471404376003,60118
525.195746,-200.6772999622419,60074
525.183262,-201.12990739733607,60046
525.170778,-201.58253635057773,60099
525.158294,-202.03518682350864,60095
525.14581,-202.48785881765102,60073
525.133326,-202.9405523345444,60072
525.120842,-203.39326737572623,59977
525.108358,-203.8460039427339,60094
525.095874,-204.29876203709608,60018
525.08339,-204.75154166035023,60114
525.070906,-205.20434281403158,60115
525.058422,-205.657165499684,60030
525.045938,-206.1100097188319,60104
525.033454,-206.5628754730148,60110
525.02097,-207.01576276377017,60052
525.008486,-207.4686715926397,60086
524.996002,-207.92160196115,60042
524.983518,-208.37455387084057,60066
524.971034,-208.82752732325102,60115
524.95855,-209.2805223199209,60099
524.946066,-209.73353886238107,60041
524.933582,-210.186576952169,60132
524.921098,-210.6396365908242,60106
524.908614,-211.09271777988843,59998
524.89613,-211.5458205208926,60081
524.883646,-211.99894481537407,60099
524.871162,-212.45209066487462,60234
524.858678,-212.90525807093158,60103
524.846194,-213.35844703508894,60136
524.83371,-213.81165755887318,60094
524.821226,-214.26488964382827,60147
524.808742,-214.7181432914937,60049
524.796258,-215.1714185034113,60081
524.783774,-215.62471528111405,60056
524.77129,-216.07803362614374,60114
524.758806,-216.53137354003772,60076
524.746322,-216.9847350243421,60076
524.733838,-217.43811808058777,60077
524.721354,-217.8915227103186,60079
524.70887,-218.3449489150742,60080
524.696386,-218.79839669639847,60104
524.683902,-219.2518660558223,59986
524.671418,-219.7053569948917,60144
524.658934,-220.15886951514634,60097
