Wavelength(nm), Raman shift(cm^-1), Intensity(arb) 
539.370522,299.711749984161,59708
539.358038,299.28261946980194,59821
539.345554,298.85346908964556,59926
539.33307,298.4242988423105,60037
539.320586,297.99510872641775,59967
539.308102,297.5658987405816,60152
539.295618,297.1366688834295,60105
539.283134,296.7074191535823,60042
539.27065,296.2781495496544,60071
539.258166,295.8488600702646,60112
539.245682,295.41955071403805,60111
539.233198,294.9902214795935,60131
539.220714,294.56087236554754,60056
539.20823,294.1315033705167,60056
539.195746,293.7021144931262,60055
539.183262,293.2727057319948,60137
539.170778,292.843277085739,60057
539.158294,292.41382855297326,60054
539.14581,291.98436013232276,59958
539.133326,291.5548718224062,60073
539.120842,291.12536362183806,60042
539.108358,290.6958355292327,60084
539.095874,290.2662875432197,60087
539.08339,289.836719662409,60004
539.070906,289.4071318854216,60088
539.058422,288.97752421086756,60111
539.045938,288.5478966373764,60029
539.033454,288.11824916355823,60016
539.02097,287.68858178803174,60060
539.008486,287.2588945094113,59951
538.996002,286.82918732632,60061
538.983518,286.39946023737,60059
538.971034,285.9697132411823,59977
538.95855,285.5399463363648,60053
538.946066,285.11015952154474,59964
538.933582,284.68035279533444,59969
538.921098,284.2505261563483,59997
538.908614,283.8206796032007,60115
538.89613,283.3908131345147,60066
538.883646,282.9609267489025,60029
538.871162,282.53102044497854,60080
538.858678,282.10109422135935,60049
538.846194,281.6711480766571,60092
538.83371,281.24118200949493,60030
538.821226,280.81119601848286,59974
538.808742,280.38119010223744,59987
538.796258,279.95116425936874,60007
538.783774,279.52111848849984,59978
538.77129,279.09105278824296,60070
538.758806,278.6609671572102,60077
538.746322,278.23086159401396,60137
538.733838,277.8007360972751,60134
538.721354,277.3705906656035,60017
538.70887,276.94042529761595,60006
538.696386,276.51023999192023,60068
538.683902,276.0800347471372,60053
538.671418,275.6498095618791,60032
538.658934,275.2195644347582,60012
538.64645,274.7892993643867,60048
538.633966,274.35901434938114,59995
538.621482,273.92870938835154,59994
538.608998,273.49838447991453,59975
538.596514,273.068039622678,60066
538.58403,272.63767481525844,60017
538.571546,272.20729005627027,60058
538.559062,271.77688534432133,60023
538.546578,271.34646067802396,60051
538.534094,270.91601605599675,60045
538.52161,270.4855514768477,59982
538.509126,270.055066939189,60034
538.496642,269.6245624416284,60025
538.484158,269.19403798278483,60009
538.471674,268.7634935612682,60013
538.45919,268.3329291756865,60032
538.446706,267.9023448246519,60077
538.434222,267.47174050677876,59986
538.421738,267.0411162206793,59949
538.409254,266.61047196495934,60034
538.39677,266.1798077382288,59988
538.384286,265.7491235391065,60050
538.371802,265.3184193661981,59971
538.359318,264.88769521811366,59978
538.346834,264.4569510934611,60031
538.33435,264.02618699085696,59982
538.321866,263.5954029089091,60040
538.309382,263.16459884622543,60018
538.296898,262.7337748014181,59963
538.284414,262.30293077309085,60034
538.27193,261.8720667598622,60041
538.259446,261.44118276033794,59999
538.246962,261.010278773126,60062
538.234478,260.57935479683204,60044
538.221994,260.1484108300748,59899
538.20951,259.7174468714578,59972
538.197026,259.286462919589,59972
538.184542,258.85545897307406,60010
538.172058,258.4244350305317,60088
538.159574,257.9933910905612,59902
538.14709,257.56232715177686,60030
538.134606,257.1312432127779,59960
538.122122,256.7001392721831,60076
538.109638,256.2690153285938,59975
538.097154,255.83787138062226,60032
538.08467,255.40670742686765,59990
538.072186,254.97552346594654,59895
538.059702,254.54431949646465,59986
538.047218,254.11309551702553,60038
538.034734,253.68185152623707,60041
538.02225,253.2505875227093,59981
538.009766,252.81930350504797,59963
537.997282,252.38799947186092,60043
537.984798,251.9566754217474,60069
537.972314,251.52533135332396,59975
537.95983,251.09396726519196,59907
537.947346,250.6625831559593,59997
537.934862,250.23117902422518,59974
537.922378,249.79975486860837,59964
537.909894,249.36831068770584,60009
537.89741,248.93684648012336,59934
537.884926,248.50536224446662,60021
537.872442,248.07385797934785,60020
537.859958,247.64233368336411,60059
537.847474,247.2107893551254,59995
537.83499,246.779224993231,60061
537.822506,246.34764059629526,59968
537.810022,245.91603616291522,60013
537.797538,245.48441169170093,60025
537.785054,245.0527671812473,59995
537.77257,244.62110263017084,60009
537.760086,244.1894180370708,60116
537.747602,243.75771340054854,59968
537.735118,243.3259887192141,60008
537.722634,242.89424399166023,60035
537.71015,242.4624792165056,59992
537.697666,242.0306943923451,60010
537.685182,241.59888951778234,60016
537.672698,241.1670645914186,59872
537.660214,240.7352196118662,60007
537.64773,240.30335457771992,60048
537.635246,239.87146948758772,59959
537.622762,239.43956434006657,60022
537.610278,239.00763913376443,60060
537.597794,238.57569386728264,60055
537.58531,238.14372853922472,59976
537.572826,237.7117431481856,59997
537.560342,237.27973769277966,59942
537.547858,236.84771217160173,59970
