Wavelength(nm), Raman shift(cm^-1), Intensity(arb) 
539.370522,299.711749984161,59729
539.358038,299.28261946980194,59889
539.345554,298.85346908964556,59878
539.33307,298.4242988423105,59917
539.320586,297.99510872641775,60020
539.308102,297.5658987405816,60104
539.295618,297.1366688834295,60058
539.283134,296.7074191535823,60088
539.27065,296.2781495496544,60019
539.258166,295.8488600702646,60039
539.245682,295.41955071403805,59960
539.233198,294.9902214795935,60012
539.220714,294.56087236554754,60005
539.20823,294.1315033705167,60054
539.195746,293.7021144931262,59933
539.183262,293.2727057319948,60075
539.170778,292.843277085739,60032
539.158294,292.41382855297326,60022
539.14581,291.98436013232276,60125
539.133326,291.5548718224062,60043
539.120842,291.12536362183806,60101
539.108358,290.6958355292327,60074
539.095874,290.2662875432197,60008
539.08339,289.836719662409,60103
539.070906,289.4071318854216,59945
539.058422,288.97752421086756,59970
539.045938,288.5478966373764,60043
539.033454,288.11824916355823,60019
539.02097,287.68858178803174,59955
539.008486,287.2588945094113,59999
538.996002,286.82918732632,60047
538.983518,286.39946023737,60072
538.971034,285.9697132411823,59983
538.95855,285.5399463363648,59996
538.946066,285.11015952154474,59992
538.933582,284.68035279533444,59973
538.921098,284.2505261563483,60012
538.908614,283.8206796032007,59995
538.89613,283.3908131345147,60000
538.883646,282.9609267489025,59993
538.871162,282.53102044497854,59954
538.858678,282.10109422135935,60074
538.846194,281.6711480766571,60010
538.83371,281.24118200949493,60031
538.821226,280.81119601848286,60029
538.808742,280.38119010223744,59982
538.796258,279.95116425936874,60020
538.783774,279.52111848849984,60040
538.77129,279.09105278824296,59956
538.758806,278.6609671572102,60015
538.746322,278.23086159401396,59989
538.733838,277.8007360972751,59976
538.721354,277.3705906656035,60021
538.70887,276.94042529761595,60019
538.696386,276.51023999192023,59878
538.683902,276.0800347471372,59970
538.671418,275.6498095618791,59990
538.658934,275.2195644347582,60047
538.64645,274.7892993643867,59995
538.633966,274.35901434938114,60000
538.621482,273.92870938835154,60090
538.608998,273.49838447991453,59965
538.596514,273.068039622678,59996
538.58403,272.63767481525844,59970
538.571546,272.20729005627027,59988
538.559062,271.77688534432133,60027
538.546578,271.34646067802396,59993
538.534094,270.91601605599675,59961
538.52161,270.4855514768477,60019
