Wavelength(nm), Raman shift(cm^-1), Intensity(arb) 
539.370522,299.711749984161,59790
539.358038,299.28261946980194,59821
539.345554,298.85346908964556,59911
539.33307,298.4242988423105,59958
539.320586,297.99510872641775,60067
539.308102,297.5658987405816,60131
539.295618,297.1366688834295,60171
539.283134,296.7074191535823,60044
539.27065,296.2781495496544,60035
539.258166,295.8488600702646,60032
539.245682,295.41955071403805,60056
539.233198,294.9902214795935,60044
539.220714,294.56087236554754,60034
539.20823,294.1315033705167,60063
539.195746,293.7021144931262,60071
539.183262,293.2727057319948,59983
539.170778,292.843277085739,60078
539.158294,292.41382855297326,60032
539.14581,291.98436013232276,60134
539.133326,291.5548718224062,60009
539.120842,291.12536362183806,60082
539.108358,290.6958355292327,60028
539.095874,290.2662875432197,60071
539.08339,289.836719662409,60027
539.070906,289.4071318854216,59998
539.058422,288.97752421086756,60107
539.045938,288.5478966373764,60059
539.033454,288.11824916355823,59960
539.02097,287.68858178803174,60045
539.008486,287.2588945094113,60029
538.996002,286.82918732632,59994
538.983518,286.39946023737,60047
538.971034,285.9697132411823,59931
538.95855,285.5399463363648,60091
538.946066,285.11015952154474,60047
538.933582,284.68035279533444,59970
538.921098,284.2505261563483,60102
538.908614,283.8206796032007,59971
538.89613,283.3908131345147,59973
538.883646,282.9609267489025,60008
538.871162,282.53102044497854,60033
538.858678,282.10109422135935,59972
538.846194,281.6711480766571,60039
538.83371,281.24118200949493,59985
538.821226,280.81119601848286,60070
538.808742,280.38119010223744,60051
538.796258,279.95116425936874,60028
538.783774,279.52111848849984,59984
538.77129,279.09105278824296,60043
538.758806,278.6609671572102,59980
538.746322,278.23086159401396,59947
538.733838,277.8007360972751,60077
538.721354,277.3705906656035,59999
538.70887,276.94042529761595,59953
538.696386,276.51023999192023,59921
538.683902,276.0800347471372,60013
538.671418,275.6498095618791,60020
538.658934,275.2195644347582,60034
538.64645,274.7892993643867,60062
538.633966,274.35901434938114,60078
538.621482,273.92870938835154,60028
538.608998,273.49838447991453,60076
538.596514,273.068039622678,60009
538.58403,272.63767481525844,60026
538.571546,272.20729005627027,59993
538.559062,271.77688534432133,59949
538.546578,271.34646067802396,59916
538.534094,270.91601605599675,60002
538.52161,270.4855514768477,59960
538.509126,270.055066939189,59993
538.496642,269.6245624416284,59986
538.484158,269.19403798278483,59962
538.471674,268.7634935612682,59964
538.45919,268.3329291756865,60029
538.446706,267.9023448246519,60015
538.434222,267.47174050677876,60064
538.421738,267.0411162206793,60017
538.409254,266.61047196495934,60019
538.39677,266.1798077382288,59971
538.384286,265.7491235391065,60016
538.371802,265.3184193661981,59983
538.359318,264.88769521811366,60080
538.346834,264.4569510934611,60010
538.33435,264.02618699085696,59932
538.321866,263.5954029089091,60032
538.309382,263.16459884622543,59936
538.296898,262.7337748014181,60005
538.284414,262.30293077309085,60013
538.27193,261.8720667598622,60045
538.259446,261.44118276033794,59959
538.246962,261.010278773126,59940
538.234478,260.57935479683204,59993
538.221994,260.1484108300748,60058
538.20951,259.7174468714578,59996
538.197026,259.286462919589,59945
538.184542,258.85545897307406,60008
538.172058,258.4244350305317,59965
538.159574,257.9933910905612,59989
538.14709,257.56232715177686,59988
538.134606,257.1312432127779,59908
538.122122,256.7001392721831,59920
538.109638,256.2690153285938,59947
538.097154,255.83787138062226,60059
538.08467,255.40670742686765,59937
538.072186,254.97552346594654,59961
538.059702,254.54431949646465,60092
538.047218,254.11309551702553,59896
538.034734,253.68185152623707,60016
538.02225,253.2505875227093,59936
538.009766,252.81930350504797,60032
537.997282,252.38799947186092,59968
537.984798,251.9566754217474,59995
537.972314,251.52533135332396,59975
537.95983,251.09396726519196,60010
537.947346,250.6625831559593,60010
537.934862,250.23117902422518,59936
537.922378,249.79975486860837,59977
537.909894,249.36831068770584,59922
537.89741,248.93684648012336,60060
537.884926,248.50536224446662,59912
537.872442,248.07385797934785,59973
537.859958,247.64233368336411,60008
537.847474,247.2107893551254,59969
537.83499,246.779224993231,59931
537.822506,246.34764059629526,59964
537.810022,245.91603616291522,59989
537.797538,245.48441169170093,59877
537.785054,245.0527671812473,59943
537.77257,244.62110263017084,60006
537.760086,244.1894180370708,59983
537.747602,243.75771340054854,59938
537.735118,243.3259887192141,60034
