Wavelength(nm), Raman shift(cm^-1), Intensity(arb) 
525.370522,-194.34305441739858,59783
525.358038,-194.79536075947718,59911
525.345554,-195.24768859823178,59915
525.33307,-195.70003793519538,60010
525.320586,-196.15240877190544,60054
525.308102,-196.60480110989712,60047
525.295618,-197.0572149506927,60021
525.283134,-197.50965029583173,60060
525.27065,-197.96210714684943,60058
525.258166,-198.41458550527886,59972
525.245682,-198.86708537264877,60088
525.233198,-199.31960675049436,60036
525.220714,-199.77214964035304,59977
525.20823,-200.22471404376003,60046
525.195746,-200.6772999622419,60001
525.183262,-201.12990739733607,60046
525.170778,-201.58253635057773,60026
525.158294,-202.03518682350864,59971
525.14581,-202.48785881765102,60058
525.133326,-202.9405523345444,59898
525.120842,-203.39326737572623,60067
525.108358,-203.8460039427339,59962
525.095874,-204.29876203709608,60173
525.08339,-204.75154166035023,60127
525.070906,-205.20434281403158,60072
525.058422,-205.657165499684,60049
525.045938,-206.1100097188319,60062
525.033454,-206.5628754730148,60054
525.02097,-207.01576276377017,60035
525.008486,-207.4686715926397,60000
524.996002,-207.92160196115,60023
524.983518,-208.37455387084057,60067
524.971034,-208.82752732325102,60093
524.95855,-209.2805223199209,60035
524.946066,-209.73353886238107,60091
524.933582,-210.186576952169,60074
524.921098,-210.6396365908242,60060
524.908614,-211.09271777988843,59965
524.89613,-211.5458205208926,60004
524.883646,-211.99894481537407,60033
524.871162,-212.45209066487462,60002
524.858678,-212.90525807093158,60083
524.846194,-213.35844703508894,60056
524.83371,-213.81165755887318,60086
524.821226,-214.26488964382827,60020
524.808742,-214.7181432914937,59969
524.796258,-215.1714185034113,60041
524.783774,-215.62471528111405,60085
524.77129,-216.07803362614374,60024
524.758806,-216.53137354003772,60144
524.746322,-216.9847350243421,60027
524.733838,-217.43811808058777,60096
524.721354,-217.8915227103186,60121
524.70887,-218.3449489150742,59993
524.696386,-218.79839669639847,60002
524.683902,-219.2518660558223,60041
524.671418,-219.7053569948917,60096
524.658934,-220.15886951514634,60075
524.64645,-220.61240361813222,59974
524.633966,-221.06595930538026,60007
524.621482,-221.51953657843652,60057
524.608998,-221.9731354388406,60102
524.596514,-222.4267558881385,60048
524.58403,-222.88039792786336,60030
524.571546,-223.3340615595612,60061
524.559062,-223.78774678477382,60037
524.546578,-224.24145360504505,60029
524.534094,-224.69518202191014,60029
524.52161,-225.14893203691736,60067
524.509126,-225.6027036516041,60077
524.496642,-226.05649686752074,59943
524.484158,-226.51031168620037,60083
524.471674,-226.96414810918904,60032
524.45919,-227.41800613802852,60035
524.446706,-227.87188577426917,60065
524.434222,-228.3257870194441,60040
524.421738,-228.77970987510153,60120
524.409254,-229.23365434278105,60010
524.39677,-229.68762042403517,60046
524.384286,-230.14160812039702,60117
524.371802,-230.59561743341484,60083
524.359318,-231.04964836463031,60055
524.346834,-231.50370091559606,59985
524.33435,-231.9577750878451,60041
524.321866,-232.41187088292793,59972
524.309382,-232.86598830238617,60039
524.296898,-233.32012734776816,60067
524.284414,-233.7742880206199,60054
524.27193,-234.22847032247884,59976
524.259446,-234.68267425489535,60045
524.246962,-235.13689981941337,59915
524.234478,-235.59114701758327,60035
524.221994,-236.04541585094248,59986
524.20951,-236.49970632103924,59978
524.197026,-236.95401842942178,60032
524.184542,-237.40835217763833,59985
524.172058,-237.86270756722848,60068
524.159574,-238.31708459974044,59969
524.14709,-238.7714832767225,59975
524.134606,-239.22590359972503,60012
524.122122,-239.68034557028543,60040
524.109638,-240.13480918995845,60028
524.097154,-240.58929446028583,60114
524.08467,-241.04380138282232,59969
524.072186,-241.49832995910532,60036
524.059702,-241.9528801906874,59986
524.047218,-242.4074520791168,60082
524.034734,-242.86204562594392,60062
524.02225,-243.31666083271054,60053
524.009766,-243.771297700967,60097
523.997282,-244.2259562322616,60114
523.984798,-244.6806364281469,60041
523.972314,-245.13533829016242,60030
523.95983,-245.59006181986516,59996
523.947346,-246.04480701879896,60007
523.934862,-246.4995738885186,60072
523.922378,-246.95436243056577,60083
523.909894,-247.40917264649312,60037
523.89741,-247.8640045378488,60034
523.884926,-248.31885810618982,59973
523.872442,-248.7737333530535,59965
523.859958,-249.22863027999898,60053
523.847474,-249.68354888857013,60006
523.83499,-250.13848918032602,60017
523.822506,-250.59345115680628,60028
523.810022,-251.04843481956775,60036
523.797538,-251.5034401701587,59976
523.785054,-251.9584672101339,60082
523.77257,-252.41351594103722,60015
523.760086,-252.86858636442344,59984
523.747602,-253.3236784818451,60012
523.735118,-253.77879229485046,60112
523.722634,-254.23392780499861,59998
523.71015,-254.6890850138291,60088
