Wavelength(nm), Raman shift(cm^-1), Intensity(arb) 
553.370522,768.7678709118609,59711
553.358038,768.3601795435875,59778
553.345554,767.9524697795084,59944
553.33307,767.5447416183789,60014
553.320586,767.1369950589522,60014
553.308102,766.7292300999793,60123
553.295618,766.321446740222,60074
553.283134,765.9136449784291,60080
553.27065,765.5058248133583,60016
553.258166,765.0979862437583,59986
553.245682,764.6901292683908,59970
553.233198,764.2822538860049,60098
553.220714,763.8743600953579,60001
553.20823,763.4664478951966,59977
553.195746,763.0585172842827,60053
553.183262,762.6505682613673,60058
553.170778,762.2426008252036,60034
553.158294,761.8346149745404,60117
553.14581,761.4266107081372,60069
553.133326,761.0185880247452,60009
553.120842,760.6105469231176,59968
553.108358,760.202487402003,60059
553.095874,759.7944094601592,60039
553.08339,759.3863130963391,59940
553.070906,758.9781983092939,59962
553.058422,758.5700650977723,60018
553.045938,758.1619134605319,60060
553.033454,757.7537433963257,59972
553.02097,757.3455549039006,60024
553.008486,756.9373479820074,59949
552.996002,756.529122629406,60035
552.983518,756.1208788448427,60047
552.971034,755.7126166270709,59924
552.95855,755.3043359748374,60034
552.946066,754.8960368869017,60058
552.933582,754.4877193620104,60054
552.921098,754.0793833989146,59990
552.908614,753.671028996363,60008
552.89613,753.2626561531134,60120
552.883646,752.8542648679122,59973
552.871162,752.4458551395104,60065
552.858678,752.0374269666613,60055
552.846194,751.6289803481072,60023
552.83371,751.2205152826077,60075
552.821226,750.8120317689096,60054
552.808742,750.4035298057637,60090
552.796258,749.9950093919146,60089
552.783774,749.586470526122,59967
552.77129,749.1779132071304,60016
552.758806,748.7693374336906,60036
552.746322,748.3607432045474,60063
552.733838,747.9521305184559,60104
552.721354,747.5434993741673,60024
552.70887,747.134849770426,60035
552.696386,746.7261817059784,60055
552.683902,746.3174951795825,59986
552.671418,745.9087901899825,60000
552.658934,745.500066735925,60065
552.64645,745.091324816159,59976
552.633966,744.6825644294398,60042
552.621482,744.2737855745097,60033
552.608998,743.8649882501174,60012
552.596514,743.4561724550099,59954
552.58403,743.0473381879422,60000
552.571546,742.6384854476568,60054
552.559062,742.2296142329003,59981
552.546578,741.8207245424215,60034
552.534094,741.4118163749715,60071
552.52161,741.002889729297,60000
552.509126,740.5939446041443,60075
552.496642,740.1849809982541,60040
552.484158,739.7759989103856,60067
552.471674,739.3669983392814,60052
552.45919,738.957979283686,59974
552.446706,738.5489417423437,59978
552.434222,738.13988571401,60007
552.421738,737.730811197425,59957
552.409254,737.3217181913398,59996
552.39677,736.9126066944921,59984
552.384286,736.5034767056397,59974
552.371802,736.0943282235205,59914
552.359318,735.6851612468854,60007
552.346834,735.2759757744748,60017
552.33435,734.8667718050416,60084
552.321866,734.4575493373283,60048
552.309382,734.0483083700792,60027
552.296898,733.6390489020412,59948
552.284414,733.2297709319565,60082
552.27193,732.8204744585761,60057
552.259446,732.4111594806445,59978
552.246962,732.0018259969019,59971
552.234478,731.5924740060949,59914
552.221994,731.1831035069702,60125
552.20951,730.7737144982744,60002
552.197026,730.3643069787478,59980
552.184542,729.9548809471348,59955
552.172058,729.5454364021842,60067
552.159574,729.1359733426384,60083
552.14709,728.7264917672396,60005
552.134606,728.3169916747303,59952
552.122122,727.9074730638592,60007
552.109638,727.4979359333709,59953
552.097154,727.0883802820032,59960
552.08467,726.6788061085008,60044
552.072186,726.2692134116146,60018
552.059702,725.8596021900805,60012
552.047218,725.449972442645,59978
552.034734,725.0403241680441,60037
552.02225,724.630657365033,60020
552.009766,724.2209720323476,60052
551.997282,723.8112681687303,60049
551.984798,723.4015457729232,59987
551.972314,722.9918048436731,60025
551.95983,722.5820453797202,60055
551.947346,722.1722673798067,59982
551.934862,721.7624708426707,60068
551.922378,721.3526557670632,60033
551.909894,720.94282215172,60003
551.89741,720.5329699953855,60003
551.884926,720.1230992967957,60044
551.872442,719.7132100547013,60039
551.859958,719.3033022678385,60054
