Wavelength(nm), Raman shift(cm^-1), Intensity(arb) 
539.370522,299.711749984161,59824
539.358038,299.28261946980194,59850
539.345554,298.85346908964556,59996
539.33307,298.4242988423105,60053
539.320586,297.99510872641775,60092
539.308102,297.5658987405816,60120
539.295618,297.1366688834295,60163
539.283134,296.7074191535823,60174
539.27065,296.2781495496544,60156
539.258166,295.8488600702646,60090
539.245682,295.41955071403805,60107
539.233198,294.9902214795935,60074
539.220714,294.56087236554754,60056
539.20823,294.1315033705167,60066
539.195746,293.7021144931262,60174
539.183262,293.2727057319948,60057
539.170778,292.843277085739,60083
539.158294,292.41382855297326,60091
539.14581,291.98436013232276,60063
539.133326,291.5548718224062,60083
539.120842,291.12536362183806,60042
539.108358,290.6958355292327,60076
539.095874,290.2662875432197,60045
539.08339,289.836719662409,60017
539.070906,289.4071318854216,60032
539.058422,288.97752421086756,60044
539.045938,288.5478966373764,60103
539.033454,288.11824916355823,60050
539.02097,287.68858178803174,60077
539.008486,287.2588945094113,60041
538.996002,286.82918732632,60040
538.983518,286.39946023737,60090
538.971034,285.9697132411823,60062
538.95855,285.5399463363648,60125
538.946066,285.11015952154474,60045
538.933582,284.68035279533444,60085
538.921098,284.2505261563483,60075
538.908614,283.8206796032007,60072
538.89613,283.3908131345147,60064
538.883646,282.9609267489025,60133
538.871162,282.53102044497854,60091
538.858678,282.10109422135935,60015
538.846194,281.6711480766571,60077
538.83371,281.24118200949493,60058
538.821226,280.81119601848286,60171
538.808742,280.38119010223744,60083
538.796258,279.95116425936874,60109
538.783774,279.52111848849984,59993
538.77129,279.09105278824296,60062
538.758806,278.6609671572102,60060
538.746322,278.23086159401396,60090
538.733838,277.8007360972751,60086
538.721354,277.3705906656035,59950
538.70887,276.94042529761595,60174
538.696386,276.51023999192023,60068
538.683902,276.0800347471372,60060
538.671418,275.6498095618791,60112
538.658934,275.2195644347582,60093
538.64645,274.7892993643867,59995
538.633966,274.35901434938114,60109
538.621482,273.92870938835154,59986
538.608998,273.49838447991453,59996
538.596514,273.068039622678,60099
538.58403,272.63767481525844,60107
