Wavelength(nm), Raman shift(cm^-1), Intensity(arb) 
525.370522,-194.34305441739858,59717
525.358038,-194.79536075947718,59849
525.345554,-195.24768859823178,59937
525.33307,-195.70003793519538,59968
525.320586,-196.15240877190544,60111
525.308102,-196.60480110989712,60034
525.295618,-197.0572149506927,60094
525.283134,-197.50965029583173,60068
525.27065,-197.96210714684943,60078
525.258166,-198.41458550527886,60041
525.245682,-198.86708537264877,60042
525.233198,-199.31960675049436,60023
525.220714,-199.77214964035304,60032
525.20823,-200.22471404376003,59914
525.195746,-200.6772999622419,60042
525.183262,-201.12990739733607,59993
525.170778,-201.58253635057773,59966
525.158294,-202.03518682350864,60002
525.14581,-202.48785881765102,60064
525.133326,-202.9405523345444,60090
525.120842,-203.39326737572623,60103
525.108358,-203.8460039427339,60006
525.095874,-204.29876203709608,60012
525.08339,-204.75154166035023,59983
525.070906,-205.20434281403158,60007
525.058422,-205.657165499684,59993
525.045938,-206.1100097188319,60103
525.033454,-206.5628754730148,60037
525.02097,-207.01576276377017,60040
525.008486,-207.4686715926397,59974
524.996002,-207.92160196115,60015
524.983518,-208.37455387084057,60012
524.971034,-208.82752732325102,60040
524.95855,-209.2805223199209,59969
524.946066,-209.73353886238107,60030
524.933582,-210.186576952169,59977
524.921098,-210.6396365908242,60032
524.908614,-211.09271777988843,59999
524.89613,-211.5458205208926,59898
524.883646,-211.99894481537407,60034
524.871162,-212.45209066487462,59969
524.858678,-212.90525807093158,59984
524.846194,-213.35844703508894,59998
524.83371,-213.81165755887318,60061
524.821226,-214.26488964382827,60014
524.808742,-214.7181432914937,59997
524.796258,-215.1714185034113,59969
524.783774,-215.62471528111405,60033
524.77129,-216.07803362614374,59999
524.758806,-216.53137354003772,59995
524.746322,-216.9847350243421,59985
524.733838,-217.43811808058777,60037
524.721354,-217.8915227103186,59991
524.70887,-218.3449489150742,60028
524.696386,-218.79839669639847,59978
524.683902,-219.2518660558223,60041
524.671418,-219.7053569948917,60031
524.658934,-220.15886951514634,59946
524.64645,-220.61240361813222,60040
