Wavelength(nm), Raman shift(cm^-1), Intensity(arb) 
553.370522,768.7678709118609,59714
553.358038,768.3601795435875,59815
553.345554,767.9524697795084,59925
553.33307,767.5447416183789,59963
553.320586,767.1369950589522,60068
553.308102,766.7292300999793,60013
553.295618,766.321446740222,60144
553.283134,765.9136449784291,60021
553.27065,765.5058248133583,60098
553.258166,765.0979862437583,60002
553.245682,764.6901292683908,59984
553.233198,764.2822538860049,60086
553.220714,763.8743600953579,60003
553.20823,763.4664478951966,59955
553.195746,763.0585172842827,60043
553.183262,762.6505682613673,59985
553.170778,762.2426008252036,60009
553.158294,761.8346149745404,60009
553.14581,761.4266107081372,60009
553.133326,761.0185880247452,60048
553.120842,760.6105469231176,59991
553.108358,760.202487402003,60010
553.095874,759.7944094601592,60039
553.08339,759.3863130963391,60020
553.070906,758.9781983092939,60100
553.058422,758.5700650977723,60001
553.045938,758.1619134605319,60063
553.033454,757.7537433963257,60008
553.02097,757.3455549039006,59991
553.008486,756.9373479820074,60015
552.996002,756.529122629406,59912
552.983518,756.1208788448427,60047
552.971034,755.7126166270709,59979
552.95855,755.3043359748374,60097
552.946066,754.8960368869017,59982
552.933582,754.4877193620104,59981
552.921098,754.0793833989146,59992
552.908614,753.671028996363,59993
552.89613,753.2626561531134,60031
552.883646,752.8542648679122,60049
552.871162,752.4458551395104,59985
552.858678,752.0374269666613,60049
552.846194,751.6289803481072,60064
552.83371,751.2205152826077,60065
552.821226,750.8120317689096,59981
552.808742,750.4035298057637,60073
552.796258,749.9950093919146,59948
552.783774,749.586470526122,59892
552.77129,749.1779132071304,59955
552.758806,748.7693374336906,59975
552.746322,748.3607432045474,60009
552.733838,747.9521305184559,60033
552.721354,747.5434993741673,60051
552.70887,747.134849770426,59988
552.696386,746.7261817059784,60036
552.683902,746.3174951795825,59943
552.671418,745.9087901899825,59982
552.658934,745.500066735925,59912
552.64645,745.091324816159,59969
552.633966,744.6825644294398,59998
552.621482,744.2737855745097,59938
552.608998,743.8649882501174,59971
552.596514,743.4561724550099,60002
552.58403,743.0473381879422,60016
552.571546,742.6384854476568,60060
552.559062,742.2296142329003,60010
552.546578,741.8207245424215,59971
552.534094,741.4118163749715,60033
552.52161,741.002889729297,60003
552.509126,740.5939446041443,60007
552.496642,740.1849809982541,59935
552.484158,739.7759989103856,60027
552.471674,739.3669983392814,60038
552.45919,738.957979283686,59992
552.446706,738.5489417423437,59993
552.434222,738.13988571401,59965
552.421738,737.730811197425,59960
552.409254,737.3217181913398,60010
552.39677,736.9126066944921,59909
552.384286,736.5034767056397,60002
552.371802,736.0943282235205,59998
552.359318,735.6851612468854,59951
552.346834,735.2759757744748,59933
552.33435,734.8667718050416,59953
552.321866,734.4575493373283,60036
552.309382,734.0483083700792,59928
552.296898,733.6390489020412,59996
552.284414,733.2297709319565,60056
552.27193,732.8204744585761,60050
552.259446,732.4111594806445,59953
552.246962,732.0018259969019,59984
552.234478,731.5924740060949,59965
552.221994,731.1831035069702,59985
552.20951,730.7737144982744,59915
552.197026,730.3643069787478,59930
552.184542,729.9548809471348,60068
552.172058,729.5454364021842,59916
552.159574,729.1359733426384,60004
552.14709,728.7264917672396,60023
552.134606,728.3169916747303,60038
552.122122,727.9074730638592,59986
552.109638,727.4979359333709,59989
552.097154,727.0883802820032,59966
552.08467,726.6788061085008,60073
552.072186,726.2692134116146,60032
552.059702,725.8596021900805,59936
552.047218,725.449972442645,59949
552.034734,725.0403241680441,59976
552.02225,724.630657365033,60074
552.009766,724.2209720323476,59988
551.997282,723.8112681687303,59945
551.984798,723.4015457729232,60002
551.972314,722.9918048436731,60047
