Wavelength(nm), Raman shift(cm^-1), Intensity(arb) 
539.370522,299.711749984161,59772
539.358038,299.28261946980194,59849
539.345554,298.85346908964556,59963
539.33307,298.4242988423105,60070
539.320586,297.99510872641775,60111
539.308102,297.5658987405816,60140
539.295618,297.1366688834295,60036
539.283134,296.7074191535823,60108
539.27065,296.2781495496544,60200
539.258166,295.8488600702646,60096
539.245682,295.41955071403805,60027
539.233198,294.9902214795935,60011
539.220714,294.56087236554754,59992
539.20823,294.1315033705167,60092
539.195746,293.7021144931262,59989
539.183262,293.2727057319948,60081
539.170778,292.843277085739,60181
539.158294,292.41382855297326,60045
539.14581,291.98436013232276,60064
539.133326,291.5548718224062,60069
539.120842,291.12536362183806,60084
539.108358,290.6958355292327,60004
539.095874,290.2662875432197,60039
539.08339,289.836719662409,60152
539.070906,289.4071318854216,60048
539.058422,288.97752421086756,60071
539.045938,288.5478966373764,60084
539.033454,288.11824916355823,60087
539.02097,287.68858178803174,60054
539.008486,287.2588945094113,60032
538.996002,286.82918732632,60090
538.983518,286.39946023737,60118
538.971034,285.9697132411823,60108
538.95855,285.5399463363648,60102
538.946066,285.11015952154474,60000
538.933582,284.68035279533444,60078
538.921098,284.2505261563483,60054
538.908614,283.8206796032007,60052
538.89613,283.3908131345147,60097
538.883646,282.9609267489025,60080
538.871162,282.53102044497854,60119
538.858678,282.10109422135935,60091
538.846194,281.6711480766571,60035
538.83371,281.24118200949493,60153
538.821226,280.81119601848286,60087
538.808742,280.38119010223744,60056
538.796258,279.95116425936874,60113
538.783774,279.52111848849984,60110
538.77129,279.09105278824296,60041
538.758806,278.6609671572102,60031
538.746322,278.23086159401396,60136
538.733838,277.8007360972751,60081
538.721354,277.3705906656035,60120
538.70887,276.94042529761595,60171
538.696386,276.51023999192023,60034
538.683902,276.0800347471372,60003
538.671418,275.6498095618791,60056
538.658934,275.2195644347582,59950
538.64645,274.7892993643867,60036
538.633966,274.35901434938114,60003
538.621482,273.92870938835154,60002
538.608998,273.49838447991453,60011
538.596514,273.068039622678,60057
538.58403,272.63767481525844,60007
538.571546,272.20729005627027,60074
538.559062,271.77688534432133,60000
538.546578,271.34646067802396,60125
538.534094,270.91601605599675,60056
538.52161,270.4855514768477,60079
538.509126,270.055066939189,60058
538.496642,269.6245624416284,59982
538.484158,269.19403798278483,59982
538.471674,268.7634935612682,60028
538.45919,268.3329291756865,60035
538.446706,267.9023448246519,60030
538.434222,267.47174050677876,59959
538.421738,267.0411162206793,59970
538.409254,266.61047196495934,59962
538.39677,266.1798077382288,60069
538.384286,265.7491235391065,60084
538.371802,265.3184193661981,60048
538.359318,264.88769521811366,59983
538.346834,264.4569510934611,60034
538.33435,264.02618699085696,59979
538.321866,263.5954029089091,59959
538.309382,263.16459884622543,59974
538.296898,262.7337748014181,59992
538.284414,262.30293077309085,59967
538.27193,261.8720667598622,59989
538.259446,261.44118276033794,60017
538.246962,261.010278773126,60013
538.234478,260.57935479683204,60044
538.221994,260.1484108300748,60054
538.20951,259.7174468714578,60006
538.197026,259.286462919589,60006
538.184542,258.85545897307406,60075
538.172058,258.4244350305317,59957
538.159574,257.9933910905612,59961
538.14709,257.56232715177686,60009
538.134606,257.1312432127779,60018
538.122122,256.7001392721831,59954
538.109638,256.2690153285938,59949
538.097154,255.83787138062226,59972
538.08467,255.40670742686765,59954
538.072186,254.97552346594654,60052
538.059702,254.54431949646465,59929
538.047218,254.11309551702553,60001
538.034734,253.68185152623707,59946
538.02225,253.2505875227093,59991
538.009766,252.81930350504797,60008
537.997282,252.38799947186092,59961
537.984798,251.9566754217474,59984
537.972314,251.52533135332396,60004
537.95983,251.09396726519196,60034
537.947346,250.6625831559593,60040
537.934862,250.23117902422518,59979
537.922378,249.79975486860837,59944
537.909894,249.36831068770584,59949
537.89741,248.93684648012336,60053
537.884926,248.50536224446662,60059
537.872442,248.07385797934785,60010
537.859958,247.64233368336411,60016
537.847474,247.2107893551254,59886
537.83499,246.779224993231,59975
537.822506,246.34764059629526,59970
537.810022,245.91603616291522,60028
537.797538,245.48441169170093,60019
537.785054,245.0527671812473,59964
537.77257,244.62110263017084,60010
537.760086,244.1894180370708,60073
537.747602,243.75771340054854,59953
537.735118,243.3259887192141,59975
537.722634,242.89424399166023,59959
537.71015,242.4624792165056,60036
537.697666,242.0306943923451,59975
537.685182,241.59888951778234,59970
537.672698,241.1670645914186,60002
537.660214,240.7352196118662,59978
537.64773,240.30335457771992,59948
537.635246,239.87146948758772,59946
537.622762,239.43956434006657,59974
537.610278,239.00763913376443,60045
537.597794,238.57569386728264,59936
537.58531,238.14372853922472,60078
537.572826,237.7117431481856,59984
537.560342,237.27973769277966,59960
537.547858,236.84771217160173,60052
537.535374,236.41566658325323,60047
537.52289,235.98360092633555,60038
537.510406,235.55151519945653,59949
537.497922,235.11940940121323,60006
537.485438,234.68728353020705,60052
537.472954,234.255137585035,59987
537.46047,233.82297156430715,60060
537.447986,233.39078546662054,60056
537.435502,232.9585792905744,60050
537.423018,232.5263530347679,60066
537.410534,232.09410669780897,60032
537.39805,231.66184027829462,60010
537.385566,231.22955377482407,60082
537.373082,230.7972471859922,59959
537.360598,230.36492051041122,59971
537.348114,229.93257374667382,60023
537.33563,229.50020689338143,59989
537.323146,229.0678199491289,59946
537.310662,228.63541291252193,59956
537.298178,228.2029857821619,60045
537.285694,227.77053855664153,60017
537.27321,227.33807123456003,59957
537.260726,226.9055838145231,59993
537.248242,226.4730762951278,60022
537.235758,226.04054867496902,60055
537.223274,225.6080009526459,59979
537.21079,225.1754331267599,60022
537.198306,224.7428451959102,59952
537.185822,224.31023715869168,60084
537.173338,223.87760901370137,60021
537.160854,223.444960759545,59980
537.14837,223.01229239481307,60013
537.135886,222.579603918107,60041
537.123402,222.14689532802169,59935
537.110918,221.7141666231541,60044
537.098434,221.28141780210782,60056
537.08595,220.84864886347341,59988
537.073466,220.41585980585222,60034
537.060982,219.98305062783697,59986
537.048498,219.55022132802904,59994
537.036014,219.11737190502328,59984
537.02353,218.68450235741676,59996
537.011046,218.25161268380216,60050
536.998562,217.81870288278307,59965
536.986078,217.38577295294996,60017
536.973594,216.9528228929021,60002
536.96111,216.51985270123004,60044
536.948626,216.08686237653941,59937
536.936142,215.6538519174165,60012
536.923658,215.22082132246263,60099
536.911174,214.7877705902684,59998
536.89869,214.3546997194351,59988
536.886206,213.92160870855335,59998
536.873722,213.48849755622015,59968
536.861238,213.05536626102602,60042
536.848754,212.6222148215724,60067
536.83627,212.18904323645197,59964
536.823786,211.7558515042574,59990
536.811302,211.32263962358144,59949
536.798818,210.88940759302326,59953
536.786334,210.45615541117562,60084
536.77385,210.02288307663116,60031
536.761366,209.58959058798047,59925
536.748882,209.1562779438249,60041
536.736398,208.722945142755,60038
536.723914,208.28959218336132,59957
536.71143,207.85621906423657,59986
536.698946,207.4228257839799,59923
536.686462,206.9894123411819,59953
536.673978,206.5559787344331,59948
536.661494,206.1225249623262,59966
536.64901,205.68905102345607,59961
536.636526,205.25555691641762,60010
536.624042,204.82204263979915,60012
536.611558,204.38850819219124,59974
536.599074,203.95495357219312,59963
536.58659,203.5213787783931,60037
536.574106,203.0877838093818,59977
536.5616219999999,202.6541686637475,59961
536.549138,202.22053334009163,60000
536.536654,201.7868778369982,60008
536.52417,201.3532021530621,60007
536.511686,200.91950628687388,60028
