Wavelength(nm), Raman shift(cm^-1), Intensity(arb) 
553.370522,768.7678709118609,631
553.358038,768.3601795435875,627
553.345554,767.9524697795084,626
553.33307,767.5447416183789,623
553.320586,767.1369950589522,629
553.308102,766.7292300999793,637
553.295618,766.321446740222,630
553.283134,765.9136449784291,648
553.27065,765.5058248133583,632
553.258166,765.0979862437583,633
553.245682,764.6901292683908,635
553.233198,764.2822538860049,636
553.220714,763.8743600953579,646
553.20823,763.4664478951966,622
553.195746,763.0585172842827,630
553.183262,762.6505682613673,637
553.170778,762.2426008252036,626
553.158294,761.8346149745404,633
553.14581,761.4266107081372,628
553.133326,761.0185880247452,632
553.120842,760.6105469231176,631
553.108358,760.202487402003,636
553.095874,759.7944094601592,621
553.08339,759.3863130963391,629
553.070906,758.9781983092939,637
553.058422,758.5700650977723,639
553.045938,758.1619134605319,629
553.033454,757.7537433963257,621
553.02097,757.3455549039006,637
553.008486,756.9373479820074,628
552.996002,756.529122629406,623
552.983518,756.1208788448427,633
552.971034,755.7126166270709,622
552.95855,755.3043359748374,627
552.946066,754.8960368869017,628
552.933582,754.4877193620104,619
552.921098,754.0793833989146,629
552.908614,753.671028996363,615
552.89613,753.2626561531134,635
552.883646,752.8542648679122,630
552.871162,752.4458551395104,622
552.858678,752.0374269666613,622
552.846194,751.6289803481072,612
552.83371,751.2205152826077,613
552.821226,750.8120317689096,631
552.808742,750.4035298057637,619
552.796258,749.9950093919146,629
552.783774,749.586470526122,626
552.77129,749.1779132071304,633
552.758806,748.7693374336906,634
552.746322,748.3607432045474,626
552.733838,747.9521305184559,627
552.721354,747.5434993741673,626
552.70887,747.134849770426,625
552.696386,746.7261817059784,613
552.683902,746.3174951795825,635
552.671418,745.9087901899825,623
552.658934,745.500066735925,622
552.64645,745.091324816159,640
552.633966,744.6825644294398,632
552.621482,744.2737855745097,619
552.608998,743.8649882501174,617
552.596514,743.4561724550099,616
552.58403,743.0473381879422,627
552.571546,742.6384854476568,635
552.559062,742.2296142329003,628
552.546578,741.8207245424215,623
552.534094,741.4118163749715,624
552.52161,741.002889729297,630
552.509126,740.5939446041443,619
552.496642,740.1849809982541,627
552.484158,739.7759989103856,619
552.471674,739.3669983392814,623
552.45919,738.957979283686,627
552.446706,738.5489417423437,621
552.434222,738.13988571401,621
552.421738,737.730811197425,620
552.409254,737.3217181913398,629
552.39677,736.9126066944921,630
552.384286,736.5034767056397,619
552.371802,736.0943282235205,643
552.359318,735.6851612468854,628
552.346834,735.2759757744748,621
552.33435,734.8667718050416,640
552.321866,734.4575493373283,636
552.309382,734.0483083700792,628
552.296898,733.6390489020412,623
552.284414,733.2297709319565,626
552.27193,732.8204744585761,629
552.259446,732.4111594806445,628
552.246962,732.0018259969019,626
552.234478,731.5924740060949,623
552.221994,731.1831035069702,629
552.20951,730.7737144982744,612
552.197026,730.3643069787478,619
552.184542,729.9548809471348,631
552.172058,729.5454364021842,622
552.159574,729.1359733426384,643
552.14709,728.7264917672396,629
552.134606,728.3169916747303,630
552.122122,727.9074730638592,625
552.109638,727.4979359333709,616
552.097154,727.0883802820032,638
552.08467,726.6788061085008,617
552.072186,726.2692134116146,621
552.059702,725.8596021900805,626
552.047218,725.449972442645,635
552.034734,725.0403241680441,628
552.02225,724.630657365033,627
552.009766,724.2209720323476,618
551.997282,723.8112681687303,618
551.984798,723.4015457729232,612
551.972314,722.9918048436731,621
551.95983,722.5820453797202,629
551.947346,722.1722673798067,637
551.934862,721.7624708426707,626
551.922378,721.3526557670632,613
551.909894,720.94282215172,629
551.89741,720.5329699953855,631
551.884926,720.1230992967957,632
551.872442,719.7132100547013,616
551.859958,719.3033022678385,639
551.847474,718.8933759349494,639
551.83499,718.4834310547741,630
551.822506,718.0734676260573,616
551.810022,717.6634856475368,624
551.797538,717.2534851179572,628
551.785054,716.8434660360522,618
551.77257,716.4334284005727,618
551.760086,716.0233722102523,620
551.747602,715.6132974638334,631
551.735118,715.2032041600562,628
551.722634,714.7930922976565,627
551.71015,714.3829618753853,620
551.697666,713.9728128919741,630
551.685182,713.562645346165,617
551.672698,713.1524592366941,624
551.660214,712.7422545623102,621
551.64773,712.3320313217469,626
551.635246,711.9217895137442,632
551.622762,711.5115291370382,636
551.610278,711.1012501903754,637
551.597794,710.6909526724916,628
551.58531,710.2806365821249,626
551.572826,709.870301918011,617
551.560342,709.4599486788967,615
551.547858,709.0495768635155,644
551.535374,708.6391864706077,631
551.52289,708.228777498909,626
551.510406,707.8183499471618,615
551.497922,707.4079038141018,626
551.485438,706.9974390984672,616
551.472954,706.5869557989937,620
551.46047,706.1764539144258,635
551.447986,705.7659334434971,636
551.435502,705.3553943849456,630
551.423018,704.9448367375052,621
551.410534,704.5342604999221,625
551.39805,704.123665670926,630
551.385566,703.7130522492591,631
551.373082,703.3024202336507,631
551.360598,702.8917696228474,621
551.348114,702.4811004155808,620
551.33563,702.0704126105888,621
551.323146,701.6597062066053,634
551.310662,701.2489812023722,624
551.298178,700.8382375966235,639
551.285694,700.4274753880926,630
551.27321,700.0166945755177,638
551.260726,699.6058951576366,619
551.248242,699.1950771331854,630
551.235758,698.7842405008996,639
551.223274,698.3733852595066,640
551.21079,697.962511407755,625
551.198306,697.5516189443744,620
551.185822,697.1407078681002,647
551.173338,696.7297781776643,620
551.160854,696.3188298718089,629
551.14837,695.9078629492653,640
551.135886,695.4968774087696,637
551.123402,695.0858732490532,640
551.110918,694.6748504688518,631
