U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
20.0V;13.0V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;94.3 
20.0V;13.0V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;94.4 
20.0V;12.9V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;94.5 
20.0V;12.9V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;94.6 
20.0V;12.9V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;94.7 
20.0V;12.9V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;94.8 
20.0V;12.9V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;94.9 
20.0V;12.9V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;95.0 
20.0V;12.9V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;95.1 
20.0V;12.9V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;95.2 
20.0V;12.9V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;95.3 
20.0V;12.9V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;95.4 
20.0V;12.9V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;95.5 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;95.6 
20.0V;12.8V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;95.7 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;95.8 
20.0V;12.8V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;95.9 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;96.0 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;96.1 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;96.2 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;96.3 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;96.4 
20.0V;12.8V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;96.5 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;96.6 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;96.7 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;96.8 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;96.9 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;97.0 
20.0V;12.7V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;97.1 
20.0V;12.7V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;97.2 
20.0V;12.7V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;97.3 
20.0V;12.7V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;97.4 
20.0V;12.7V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;97.5 
20.0V;12.7V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;97.6 
20.0V;12.7V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;97.7 
20.0V;12.7V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;97.8 
20.0V;12.7V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;97.9 
20.0V;12.7V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;98.0 
20.0V;12.7V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;98.1 
20.0V;12.7V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;98.2 
20.0V;12.7V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;98.3 
20.0V;12.7V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;98.4 
20.0V;12.7V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;98.5 
20.0V;12.7V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;98.6 
20.0V;12.7V;0.175A;0.173A;100W;0W;N/A;N/A;N/A;On;CC;None;98.7 
20.0V;12.7V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;98.8 
20.0V;12.7V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;98.9 
20.0V;12.7V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;99.0 
20.0V;12.7V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;99.1 
20.0V;12.7V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;99.2 
20.0V;12.7V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;99.3 
20.0V;12.8V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;99.4 
20.0V;12.8V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;99.5 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;99.6 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;99.7 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;99.8 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;99.9 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;100.0 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;100.1 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;100.2 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;100.3 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;100.4 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;100.5 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;100.6 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;100.7 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;100.8 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;100.9 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;101.0 
20.0V;12.8V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;101.1 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;101.2 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;101.3 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;101.4 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;101.5 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;101.6 
20.0V;12.8V;0.175A;0.173A;100W;0W;N/A;N/A;N/A;On;CC;None;101.7 
20.0V;12.8V;0.175A;0.173A;100W;0W;N/A;N/A;N/A;On;CC;None;101.8 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;101.9 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;102.0 
20.0V;12.8V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;102.1 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;102.2 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;102.3 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;102.4 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;102.5 
20.0V;12.8V;0.175A;0.173A;100W;0W;N/A;N/A;N/A;On;CC;None;102.6 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;102.7 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;102.8 
20.0V;12.8V;0.175A;0.172A;100W;0W;N/A;N/A;N/A;On;CC;None;102.9 
20.0V;12.8V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;103.0 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;103.1 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;103.2 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;103.3 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;103.4 
20.0V;12.8V;0.175A;0.173A;100W;0W;N/A;N/A;N/A;On;CC;None;103.5 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;103.6 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;103.7 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;103.8 
20.0V;12.8V;0.175A;0.181A;100W;0W;N/A;N/A;N/A;On;CC;None;103.9 
20.0V;12.8V;0.175A;0.172A;100W;0W;N/A;N/A;N/A;On;CC;None;104.0 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;104.1 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;104.2 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;104.3 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;104.4 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;104.5 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;104.6 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;104.7 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;104.8 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;104.9 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;105.0 
20.0V;12.8V;0.175A;0.173A;100W;0W;N/A;N/A;N/A;On;CC;None;105.1 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;105.2 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;105.3 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;105.4 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;105.5 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;105.6 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;105.7 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;105.8 
20.0V;12.8V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;105.9 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;106.0 
20.0V;12.8V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CV;None;106.1 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;106.2 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;106.3 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;106.4 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;106.5 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;106.6 
20.0V;12.8V;0.175A;0.173A;100W;0W;N/A;N/A;N/A;On;CC;None;106.7 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;106.8 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;106.9 
20.0V;12.8V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;107.0 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;107.1 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;107.2 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;107.3 
20.0V;12.8V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;107.4 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;107.5 
20.0V;12.8V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;107.6 
20.0V;12.9V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;107.7 
20.0V;12.9V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;107.8 
20.0V;13.0V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;107.9 
20.0V;13.0V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;108.0 
20.0V;13.0V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;108.1 
20.0V;13.0V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;108.2 
20.0V;13.0V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;108.3 
20.0V;13.0V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;108.4 
20.0V;13.0V;0.175A;0.173A;100W;0W;N/A;N/A;N/A;On;CC;None;108.5 
20.0V;13.0V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;108.6 
20.0V;13.0V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;108.7 
20.0V;13.0V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;108.8 
20.0V;13.0V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;108.9 
20.0V;13.0V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;109.0 
20.0V;13.0V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;109.1 
20.0V;13.0V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;109.2 
20.0V;13.0V;0.175A;0.180A;100W;0W;N/A;N/A;N/A;On;CC;None;109.3 
20.0V;13.0V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;109.4 
20.0V;13.0V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;109.5 
20.0V;13.0V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;109.6 
20.0V;12.9V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;109.7 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;109.8 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;109.9 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;110.0 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;110.1 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;110.2 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;110.3 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;110.4 
20.0V;12.8V;0.175A;0.172A;100W;0W;N/A;N/A;N/A;On;CC;None;110.5 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;110.6 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;110.7 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;110.8 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;110.9 
20.0V;12.8V;0.175A;0.180A;100W;0W;N/A;N/A;N/A;On;CC;None;111.0 
20.0V;12.8V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;111.1 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;111.2 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;111.3 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;111.4 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;111.5 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;111.6 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;111.7 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;111.8 
20.0V;12.8V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;111.9 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;112.0 
20.0V;12.8V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;112.1 
20.0V;12.8V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;112.2 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;112.3 
20.0V;12.8V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;112.4 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;112.5 
20.0V;12.8V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;112.6 
20.0V;12.8V;0.175A;0.173A;100W;0W;N/A;N/A;N/A;On;CC;None;112.7 
20.0V;12.7V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;112.8 
20.0V;12.7V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;112.9 
20.0V;12.7V;0.175A;0.180A;100W;0W;N/A;N/A;N/A;On;CC;None;113.0 
20.0V;12.7V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;113.1 
20.0V;12.7V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;113.2 
20.0V;12.7V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;113.3 
20.0V;12.6V;0.175A;0.173A;100W;0W;N/A;N/A;N/A;On;CC;None;113.4 
20.0V;12.6V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;113.5 
20.0V;12.6V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;113.6 
20.0V;12.6V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;113.7 
20.0V;12.6V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;113.8 
20.0V;12.6V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;113.9 
20.0V;12.6V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;114.0 
20.0V;12.6V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;114.1 
20.0V;12.6V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;114.2 
20.0V;12.6V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;114.3 
20.0V;12.6V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;114.4 
20.0V;12.6V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;114.5 
20.0V;12.6V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;114.6 
20.0V;12.6V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;114.7 
20.0V;12.6V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;114.8 
20.0V;12.6V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;114.9 
20.0V;12.6V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;115.0 
20.0V;12.5V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;115.1 
20.0V;12.5V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;115.2 
20.0V;12.5V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;115.3 
20.0V;12.5V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;115.4 
20.0V;12.5V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;115.5 
20.0V;12.5V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;115.6 
20.0V;12.5V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;115.7 
20.0V;12.5V;0.175A;0.181A;100W;0W;N/A;N/A;N/A;On;CC;None;115.8 
20.0V;12.5V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;115.9 
20.0V;12.5V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;116.0 
20.0V;12.5V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;116.1 
20.0V;12.5V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;116.2 
20.0V;12.5V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;116.3 
20.0V;12.5V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;116.4 
20.0V;12.5V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;116.5 
20.0V;12.5V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;116.6 
20.0V;12.5V;0.175A;0.173A;100W;0W;N/A;N/A;N/A;On;CC;None;116.7 
20.0V;12.5V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;116.8 
20.0V;12.5V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;116.9 
20.0V;12.5V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;117.0 
20.0V;12.5V;0.175A;0.180A;100W;0W;N/A;N/A;N/A;On;CC;None;117.1 
20.0V;12.5V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;117.2 
20.0V;12.5V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;117.3 
20.0V;12.5V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;117.4 
20.0V;12.5V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;117.5 
20.0V;12.5V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;117.6 
20.0V;12.5V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;117.7 
20.0V;12.5V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;117.8 
20.0V;12.5V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;117.9 
20.0V;12.5V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;118.0 
20.0V;12.5V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;118.1 
20.0V;12.5V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;118.2 
20.0V;12.5V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;118.3 
20.0V;12.5V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;118.4 
20.0V;12.5V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;118.5 
20.0V;12.5V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;118.6 
20.0V;12.5V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;118.7 
20.0V;12.5V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;118.8 
20.0V;12.5V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;118.9 
20.0V;12.5V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;119.0 
20.0V;12.5V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;119.1 
20.0V;12.5V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;119.2 
20.0V;12.5V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;119.3 
20.0V;12.6V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CV;None;119.4 
20.0V;12.6V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;119.5 
20.0V;12.6V;0.175A;0.179A;100W;0W;N/A;N/A;N/A;On;CC;None;119.6 
20.0V;12.6V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;119.7 
20.0V;12.6V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;119.8 
20.0V;12.6V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;119.9 
20.0V;12.6V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;120.0 
20.0V;12.6V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;120.1 
20.0V;12.6V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;120.2 
20.0V;12.6V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;120.3 
20.0V;12.6V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;120.4 
20.0V;12.6V;0.175A;0.178A;100W;0W;N/A;N/A;N/A;On;CC;None;120.5 
20.0V;12.6V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;120.6 
20.0V;12.6V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;120.7 
20.0V;12.6V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;120.8 
20.0V;12.6V;0.175A;0.173A;100W;0W;N/A;N/A;N/A;On;CC;None;120.9 
20.0V;12.6V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;121.0 
20.0V;12.6V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;121.1 
20.0V;12.6V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;121.2 
20.0V;12.6V;0.175A;0.177A;100W;0W;N/A;N/A;N/A;On;CC;None;121.3 
20.0V;12.6V;0.175A;0.175A;100W;0W;N/A;N/A;N/A;On;CC;None;121.4 
20.0V;12.6V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;121.5 
20.0V;12.6V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;121.6 
20.0V;12.6V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;121.7 
20.0V;12.6V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;121.8 
20.0V;12.6V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;121.9 
20.0V;12.7V;0.175A;0.174A;100W;0W;N/A;N/A;N/A;On;CC;None;122.0 
20.0V;12.7V;0.175A;0.176A;100W;0W;N/A;N/A;N/A;On;CC;None;122.1 
