U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7675.0 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7675.1 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7675.2 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7675.3 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7675.4 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7675.5 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7675.6 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7675.7 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7675.8 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7675.9 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7676.0 
300,0V;202,2V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;7676.1 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7676.2 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7676.3 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7676.4 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7676.5 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7676.6 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7676.7 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7676.8 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7676.9 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7677.0 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7677.1 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7677.2 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7677.3 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7677.4 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7677.5 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7677.6 
300,0V;202,3V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;7677.7 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7677.8 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7677.9 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7678.0 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7678.1 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7678.2 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7678.3 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7678.4 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7678.5 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7678.6 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7678.7 
300,0V;202,2V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;7678.8 
300,0V;202,2V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;7678.9 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7679.0 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7679.1 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7679.2 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7679.3 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7679.4 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7679.5 
300,0V;202,3V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;7679.6 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7679.7 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7679.8 
300,0V;202,2V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;7679.9 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7680.0 
300,0V;202,2V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;7680.1 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7680.2 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7680.3 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7680.4 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7680.5 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7680.6 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7680.7 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7680.8 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7680.9 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7681.0 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7681.1 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7681.2 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7681.3 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7681.4 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7681.5 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7681.6 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7681.7 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7681.8 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7681.9 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7682.0 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7682.1 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7682.2 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7682.3 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7682.4 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7682.5 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7682.6 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7682.7 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7682.8 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7682.9 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7683.0 
300,0V;202,1V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;7683.1 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7683.2 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7683.3 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7683.4 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7683.5 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7683.6 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7683.7 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7683.8 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7683.9 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7684.0 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7684.1 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7684.2 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7684.3 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7684.4 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7684.5 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7684.6 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7684.7 
300,0V;202,1V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;7684.8 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7684.9 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7685.0 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7685.1 
300,0V;202,1V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;7685.2 
300,0V;202,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7685.3 
300,0V;202,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7685.4 
300,0V;202,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7685.5 
300,0V;202,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7685.6 
300,0V;202,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7685.7 
300,0V;202,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7685.8 
300,0V;202,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7685.9 
300,0V;202,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7686.0 
300,0V;202,0V;0,100A;0,102A;100W;20W;N/A;N/A;N/A;On;CC;None;7686.1 
300,0V;202,0V;0,100A;0,102A;100W;21W;N/A;N/A;N/A;On;CC;None;7686.2 
300,0V;202,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7686.3 
300,0V;202,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7686.4 
300,0V;202,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7686.5 
300,0V;202,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7686.6 
300,0V;202,0V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7686.7 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7686.8 
300,0V;202,1V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;7686.9 
300,0V;202,1V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;7687.0 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7687.1 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7687.2 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7687.3 
300,0V;202,1V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;7687.4 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7687.5 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7687.6 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7687.7 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7687.8 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7687.9 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7688.0 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7688.1 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7688.2 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7688.3 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7688.4 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7688.5 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7688.6 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7688.7 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7688.8 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7688.9 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7689.0 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7689.1 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7689.2 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7689.3 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7689.4 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7689.5 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7689.6 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7689.7 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7689.8 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7689.9 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7690.0 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7690.1 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7690.2 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7690.3 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7690.4 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7690.5 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7690.6 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7690.7 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7690.8 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7690.9 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7691.0 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7691.1 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7691.2 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7691.3 
300,0V;202,1V;0,100A;0,102A;100W;20W;N/A;N/A;N/A;On;CC;None;7691.4 
300,0V;202,1V;0,100A;0,102A;100W;21W;N/A;N/A;N/A;On;CC;None;7691.5 
300,0V;202,1V;0,100A;0,102A;100W;20W;N/A;N/A;N/A;On;CC;None;7691.6 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7691.7 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7691.8 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7691.9 
300,0V;202,1V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7692.0 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7692.1 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7692.2 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7692.3 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7692.4 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7692.5 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7692.6 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7692.7 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7692.8 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7692.9 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7693.0 
300,0V;202,2V;0,100A;0,102A;100W;20W;N/A;N/A;N/A;On;CC;None;7693.1 
300,0V;202,2V;0,100A;0,102A;100W;20W;N/A;N/A;N/A;On;CC;None;7693.2 
300,0V;202,2V;0,100A;0,102A;100W;20W;N/A;N/A;N/A;On;CC;None;7693.3 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7693.4 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7693.5 
300,0V;202,2V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;7693.6 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7693.7 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7693.8 
300,0V;202,2V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;7693.9 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CV;None;7694.0 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7694.1 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7694.2 
300,0V;202,4V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7694.3 
300,0V;202,4V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7694.4 
300,0V;202,4V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7694.5 
300,0V;202,4V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7694.6 
300,0V;202,4V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CV;None;7694.7 
300,0V;202,4V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7694.8 
300,0V;202,4V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7694.9 
300,0V;202,4V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7695.0 
300,0V;202,4V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;7695.1 
300,0V;202,4V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7695.2 
300,0V;202,4V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7695.3 
300,0V;202,4V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7695.4 
300,0V;202,4V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;7695.5 
300,0V;202,4V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;7695.6 
300,0V;202,4V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;7695.7 
300,0V;202,4V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7695.8 
300,0V;202,4V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7695.9 
300,0V;202,4V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7696.0 
300,0V;202,4V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7696.1 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7696.2 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7696.3 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7696.4 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7696.5 
300,0V;202,4V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7696.6 
300,0V;202,4V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7696.7 
300,0V;202,4V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7696.8 
300,0V;202,4V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7696.9 
300,0V;202,4V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7697.0 
300,0V;202,4V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7697.1 
300,0V;202,4V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;7697.2 
300,0V;202,4V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7697.3 
300,0V;202,4V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7697.4 
300,0V;202,4V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7697.5 
300,0V;202,4V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7697.6 
300,0V;202,4V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7697.7 
300,0V;202,3V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;7697.8 
300,0V;202,3V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;7697.9 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7698.0 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7698.1 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7698.2 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7698.3 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7698.4 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7698.5 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7698.6 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7698.7 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7698.8 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7698.9 
300,0V;202,3V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;7699.0 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7699.1 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7699.2 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7699.3 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7699.4 
300,0V;202,3V;0,100A;0,100A;100W;20W;N/A;N/A;N/A;On;CC;None;7699.5 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7699.6 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7699.7 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7699.8 
300,0V;202,2V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7699.9 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7700.0 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7700.1 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7700.2 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7700.3 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7700.4 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7700.5 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7700.6 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7700.7 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7700.8 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7700.9 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7701.0 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7701.1 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7701.2 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7701.3 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7701.4 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7701.5 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7701.6 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7701.7 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7701.8 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7701.9 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7702.0 
300,0V;202,3V;0,100A;0,101A;100W;20W;N/A;N/A;N/A;On;CC;None;7702.1 
300,0V;202,3V;0,100A;0,102A;100W;20W;N/A;N/A;N/A;On;CC;None;7702.2 
