U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
120,0V;119,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;150.0 
120,0V;119,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;150.1 
120,0V;119,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;150.2 
120,0V;119,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;150.3 
120,0V;108,7V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;Off;Off;None;150.4 
120,0V;99,5V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;Off;Off;None;150.5 
120,0V;81,6V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;Off;Off;None;150.6 
120,0V;73,2V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;Off;Off;None;150.7 
120,0V;57,5V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;Off;Off;None;150.8 
120,0V;41,6V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;Off;Off;None;150.9 
120,0V;34,6V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;Off;Off;None;151.0 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;151.1 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;151.2 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;151.3 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;151.4 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;151.5 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;151.6 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;151.7 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;151.8 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;151.9 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;152.0 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;152.1 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;152.2 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;152.3 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;152.4 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;152.5 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;152.6 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;152.7 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;152.8 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;152.9 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;153.0 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;153.1 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;153.2 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;153.3 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;153.4 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;153.5 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;153.6 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;153.7 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;153.8 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;153.9 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;154.0 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;154.1 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;154.2 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;154.3 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;154.4 
150,0V;149,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;154.5 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;154.6 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;154.7 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;154.8 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;154.9 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;155.0 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;155.1 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;155.2 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;155.3 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;155.4 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;155.5 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;155.6 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;155.7 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;155.8 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;155.9 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;156.0 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;156.1 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;156.2 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;156.3 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;156.4 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;156.5 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;156.6 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;156.7 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;156.8 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;156.9 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;157.0 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;157.1 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;157.2 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;157.3 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;157.4 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;157.5 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;157.6 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;157.7 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;157.8 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;157.9 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;158.0 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;158.1 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;158.2 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;158.3 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;158.4 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;158.5 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;158.6 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;158.7 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;158.8 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;158.9 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;159.0 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;159.1 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;159.2 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;159.3 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;159.4 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;159.5 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;159.6 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;159.7 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;159.8 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;159.9 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;160.0 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;160.1 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;160.2 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;160.3 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;160.4 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;160.5 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;160.6 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;160.7 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;160.8 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;160.9 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;161.0 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;161.1 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;161.2 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;161.3 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;161.4 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;161.5 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;161.6 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;161.7 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;161.8 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;161.9 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;162.0 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;162.1 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;162.2 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;162.3 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;162.4 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;162.5 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;162.6 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;162.7 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;162.8 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;162.9 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;163.0 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;163.1 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;163.2 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;163.3 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;163.4 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;163.5 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;163.6 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;163.7 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;163.8 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;163.9 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;164.0 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;164.1 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;164.2 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;164.3 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;164.4 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;164.5 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;164.6 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;164.7 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;164.8 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;164.9 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;165.0 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;165.1 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;165.2 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;165.3 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;165.4 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;165.5 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;165.6 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;165.7 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;165.8 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;165.9 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;166.0 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;166.1 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;166.2 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;166.3 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;166.4 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;166.5 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;166.6 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;166.7 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;166.8 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;166.9 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;167.0 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;167.1 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;167.2 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;167.3 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;167.4 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;167.5 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;167.6 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;167.7 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;167.8 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;167.9 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;168.0 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;168.1 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;168.2 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;168.3 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;168.4 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;168.5 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;168.6 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;168.7 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;168.8 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;168.9 
150,0V;149,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;169.0 
150,0V;133,3V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;Off;Off;None;169.1 
150,0V;113,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;Off;Off;None;169.2 
150,0V;104,6V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;Off;Off;None;169.3 
150,0V;86,4V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;Off;Off;None;169.4 
150,0V;77,4V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;Off;Off;None;169.5 
150,0V;61,5V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;Off;Off;None;169.6 
200,0V;199,5V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;169.7 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;169.8 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;169.9 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;170.0 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;170.1 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;170.2 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;170.3 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;170.4 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;170.5 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;170.6 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;170.7 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;170.8 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;170.9 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;171.0 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;171.1 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;171.2 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;171.3 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;171.4 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;171.5 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;171.6 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;171.7 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;171.8 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;171.9 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;172.0 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;172.1 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;172.2 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;172.3 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;172.4 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;172.5 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;172.6 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;172.7 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;172.8 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;172.9 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;173.0 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;173.1 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;173.2 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;173.3 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;173.4 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;173.5 
200,0V;199,8V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;173.6 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;173.7 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;173.8 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;173.9 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;174.0 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;174.1 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;174.2 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;174.3 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;174.4 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;174.5 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;174.6 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;174.7 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;174.8 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;174.9 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;175.0 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;175.1 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;175.2 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;175.3 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;175.4 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;175.5 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;175.6 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;175.7 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;175.8 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;175.9 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;176.0 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;176.1 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;176.2 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;176.3 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;176.4 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;176.5 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;176.6 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;176.7 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;176.8 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;176.9 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;177.0 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;177.1 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;177.2 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;177.3 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;177.4 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;177.5 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;177.6 
200,0V;199,9V;1,000A;0,000A;100W;0W;N/A;N/A;N/A;On;CV;None;177.7 
