U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13107.0 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13107.1 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13107.2 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13107.3 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13107.4 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13107.5 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13107.6 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13107.7 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13107.8 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13107.9 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13108.0 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13108.1 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13108.2 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13108.3 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13108.4 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13108.5 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13108.6 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13108.7 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13108.8 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13108.9 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13109.0 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13109.1 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13109.2 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13109.3 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13109.4 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13109.5 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13109.6 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13109.7 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13109.8 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13109.9 
50.0V;23.5V;0.150A;0.153A;100W;3W;N/A;N/A;N/A;On;CC;None;13110.0 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13110.1 
50.0V;23.5V;0.150A;0.149A;100W;3W;N/A;N/A;N/A;On;CC;None;13110.2 
50.0V;23.5V;0.150A;0.153A;100W;3W;N/A;N/A;N/A;On;CC;None;13110.3 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13110.4 
50.0V;23.5V;0.150A;0.153A;100W;3W;N/A;N/A;N/A;On;CC;None;13110.5 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13110.6 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13110.7 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13110.8 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13110.9 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13111.0 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13111.1 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13111.2 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13111.3 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13111.4 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13111.5 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13111.6 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13111.7 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13111.8 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13111.9 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13112.0 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13112.1 
50.0V;23.5V;0.150A;0.153A;100W;3W;N/A;N/A;N/A;On;CC;None;13112.2 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CV;None;13112.3 
50.0V;23.5V;0.150A;0.153A;100W;3W;N/A;N/A;N/A;On;CC;None;13112.4 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13112.5 
50.0V;23.5V;0.150A;0.148A;100W;3W;N/A;N/A;N/A;On;CC;None;13112.6 
50.0V;23.5V;0.150A;0.153A;100W;3W;N/A;N/A;N/A;On;CC;None;13112.7 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13112.8 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13112.9 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13113.0 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13113.1 
50.0V;23.5V;0.150A;0.149A;100W;3W;N/A;N/A;N/A;On;CC;None;13113.2 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13113.3 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13113.4 
50.0V;23.5V;0.150A;0.153A;100W;3W;N/A;N/A;N/A;On;CC;None;13113.5 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13113.6 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13113.7 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13113.8 
50.0V;23.5V;0.150A;0.153A;100W;3W;N/A;N/A;N/A;On;CC;None;13113.9 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13114.0 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13114.1 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13114.2 
50.0V;23.6V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13114.3 
50.0V;23.7V;0.150A;0.149A;100W;3W;N/A;N/A;N/A;On;CC;None;13114.4 
50.0V;23.7V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13114.5 
50.0V;23.7V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13114.6 
50.0V;23.7V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13114.7 
50.0V;23.7V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13114.8 
50.0V;23.7V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13114.9 
50.0V;23.7V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13115.0 
50.0V;23.7V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13115.1 
50.0V;23.7V;0.150A;0.149A;100W;3W;N/A;N/A;N/A;On;CC;None;13115.2 
50.0V;23.7V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13115.3 
50.0V;23.7V;0.150A;0.153A;100W;3W;N/A;N/A;N/A;On;CC;None;13115.4 
50.0V;23.7V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13115.5 
50.0V;23.7V;0.150A;0.153A;100W;3W;N/A;N/A;N/A;On;CC;None;13115.6 
50.0V;23.7V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13115.7 
50.0V;23.7V;0.150A;0.153A;100W;3W;N/A;N/A;N/A;On;CC;None;13115.8 
50.0V;23.7V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13115.9 
50.0V;23.7V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13116.0 
50.0V;23.7V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13116.1 
50.0V;23.7V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13116.2 
50.0V;23.6V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13116.3 
50.0V;23.6V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13116.4 
50.0V;23.6V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13116.5 
50.0V;23.6V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13116.6 
50.0V;23.6V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13116.7 
50.0V;23.6V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13116.8 
50.0V;23.6V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13116.9 
50.0V;23.6V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13117.0 
50.0V;23.6V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13117.1 
50.0V;23.6V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13117.2 
50.0V;23.6V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13117.3 
50.0V;23.6V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13117.4 
50.0V;23.6V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13117.5 
50.0V;23.6V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13117.6 
50.0V;23.6V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13117.7 
50.0V;23.6V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13117.8 
50.0V;23.6V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13117.9 
50.0V;23.6V;0.150A;0.153A;100W;3W;N/A;N/A;N/A;On;CC;None;13118.0 
50.0V;23.6V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13118.1 
50.0V;23.6V;0.150A;0.149A;100W;3W;N/A;N/A;N/A;On;CC;None;13118.2 
50.0V;23.6V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13118.3 
50.0V;23.6V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13118.4 
50.0V;23.6V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13118.5 
50.0V;23.6V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13118.6 
50.0V;23.6V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13118.7 
50.0V;23.6V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13118.8 
50.0V;23.6V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13118.9 
50.0V;23.6V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13119.0 
50.0V;23.6V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13119.1 
50.0V;23.6V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13119.2 
50.0V;23.6V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13119.3 
50.0V;23.6V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13119.4 
50.0V;23.6V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13119.5 
50.0V;23.6V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13119.6 
50.0V;23.6V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13119.7 
50.0V;23.6V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13119.8 
50.0V;23.6V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13119.9 
50.0V;23.6V;0.150A;0.149A;100W;3W;N/A;N/A;N/A;On;CC;None;13120.0 
50.0V;23.6V;0.150A;0.153A;100W;3W;N/A;N/A;N/A;On;CC;None;13120.1 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13120.2 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13120.3 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13120.4 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13120.5 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13120.6 
50.0V;23.5V;0.150A;0.154A;100W;3W;N/A;N/A;N/A;On;CC;None;13120.7 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13120.8 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13120.9 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13121.0 
50.0V;23.5V;0.150A;0.149A;100W;3W;N/A;N/A;N/A;On;CC;None;13121.1 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13121.2 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13121.3 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13121.4 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13121.5 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13121.6 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13121.7 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13121.8 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13121.9 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13122.0 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13122.1 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13122.2 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13122.3 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13122.4 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13122.5 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13122.6 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13122.7 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CV;None;13122.8 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13122.9 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13123.0 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13123.1 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13123.2 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13123.3 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13123.4 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13123.5 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13123.6 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13123.7 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13123.8 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13123.9 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13124.0 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13124.1 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13124.2 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13124.3 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13124.4 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13124.5 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13124.6 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13124.7 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13124.8 
50.0V;23.5V;0.150A;0.149A;100W;3W;N/A;N/A;N/A;On;CC;None;13124.9 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13125.0 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13125.1 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13125.2 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13125.3 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13125.4 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13125.5 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13125.6 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13125.7 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13125.8 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13125.9 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13126.0 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13126.1 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13126.2 
50.0V;23.5V;0.150A;0.149A;100W;3W;N/A;N/A;N/A;On;CC;None;13126.3 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13126.4 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13126.5 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13126.6 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13126.7 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13126.8 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13126.9 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13127.0 
50.0V;23.5V;0.150A;0.153A;100W;3W;N/A;N/A;N/A;On;CC;None;13127.1 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13127.2 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13127.3 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13127.4 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13127.5 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13127.6 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13127.7 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13127.8 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13127.9 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13128.0 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13128.1 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13128.2 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13128.3 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13128.4 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13128.5 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13128.6 
50.0V;23.5V;0.150A;0.153A;100W;3W;N/A;N/A;N/A;On;CC;None;13128.7 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13128.8 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13128.9 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13129.0 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13129.1 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13129.2 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13129.3 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13129.4 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13129.5 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13129.6 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13129.7 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13129.8 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13129.9 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13130.0 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13130.1 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13130.2 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13130.3 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13130.4 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13130.5 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13130.6 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13130.7 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13130.8 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13130.9 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13131.0 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13131.1 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13131.2 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13131.3 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13131.4 
50.0V;23.5V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13131.5 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13131.6 
50.0V;23.5V;0.150A;0.149A;100W;3W;N/A;N/A;N/A;On;CC;None;13131.7 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13131.8 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13131.9 
50.0V;23.5V;0.150A;0.153A;100W;3W;N/A;N/A;N/A;On;CC;None;13132.0 
50.0V;23.5V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13132.1 
50.0V;23.5V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13132.2 
50.0V;23.4V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13132.3 
50.0V;23.4V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13132.4 
50.0V;23.4V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13132.5 
50.0V;23.4V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13132.6 
50.0V;23.4V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13132.7 
50.0V;23.4V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13132.8 
50.0V;23.4V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13132.9 
50.0V;23.4V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13133.0 
50.0V;23.4V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13133.1 
50.0V;23.4V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13133.2 
50.0V;23.4V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13133.3 
50.0V;23.4V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13133.4 
50.0V;23.4V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13133.5 
50.0V;23.4V;0.150A;0.149A;100W;3W;N/A;N/A;N/A;On;CC;None;13133.6 
50.0V;23.4V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13133.7 
50.0V;23.4V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13133.8 
50.0V;23.4V;0.150A;0.152A;100W;3W;N/A;N/A;N/A;On;CC;None;13133.9 
50.0V;23.4V;0.150A;0.151A;100W;3W;N/A;N/A;N/A;On;CC;None;13134.0 
50.0V;23.4V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13134.1 
50.0V;23.4V;0.150A;0.150A;100W;3W;N/A;N/A;N/A;On;CC;None;13134.2 
