U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
50.0V;12.0V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13246.5 
50.0V;12.0V;0.150A;0.149A;100W;0W;N/A;N/A;N/A;On;CC;None;13246.6 
50.0V;12.0V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13246.7 
50.0V;12.0V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13246.8 
50.0V;12.0V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13246.9 
50.0V;12.0V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13247.0 
50.0V;12.0V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13247.1 
50.0V;12.0V;0.150A;0.155A;100W;0W;N/A;N/A;N/A;On;CC;None;13247.2 
50.0V;12.0V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13247.3 
50.0V;12.0V;0.150A;0.156A;100W;0W;N/A;N/A;N/A;On;CC;None;13247.4 
50.0V;12.0V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13247.5 
50.0V;12.0V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13247.6 
50.0V;12.0V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13247.7 
50.0V;12.0V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13247.8 
50.0V;12.0V;0.150A;0.148A;100W;0W;N/A;N/A;N/A;On;CC;None;13247.9 
50.0V;12.0V;0.150A;0.149A;100W;0W;N/A;N/A;N/A;On;CC;None;13248.0 
50.0V;12.0V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13248.1 
50.0V;12.0V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13248.2 
50.0V;12.0V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13248.3 
50.0V;12.0V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13248.4 
50.0V;12.0V;0.150A;0.149A;100W;0W;N/A;N/A;N/A;On;CC;None;13248.5 
50.0V;12.0V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13248.6 
50.0V;12.0V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13248.7 
50.0V;12.0V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13248.8 
50.0V;12.0V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13248.9 
50.0V;12.0V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13249.0 
50.0V;12.0V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13249.1 
50.0V;12.0V;0.150A;0.149A;100W;0W;N/A;N/A;N/A;On;CC;None;13249.2 
50.0V;12.0V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13249.3 
50.0V;12.0V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13249.4 
50.0V;12.0V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13249.5 
50.0V;12.0V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13249.6 
50.0V;12.0V;0.150A;0.149A;100W;0W;N/A;N/A;N/A;On;CC;None;13249.7 
50.0V;12.0V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13249.8 
50.0V;12.0V;0.150A;0.148A;100W;0W;N/A;N/A;N/A;On;CC;None;13249.9 
50.0V;12.0V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13250.0 
50.0V;12.0V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13250.1 
50.0V;12.0V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13250.2 
50.0V;12.0V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13250.3 
50.0V;12.0V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13250.4 
50.0V;12.0V;0.150A;0.155A;100W;0W;N/A;N/A;N/A;On;CC;None;13250.5 
50.0V;12.0V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13250.6 
50.0V;12.0V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13250.7 
50.0V;12.0V;0.150A;0.147A;100W;0W;N/A;N/A;N/A;On;CC;None;13250.8 
50.0V;12.0V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13250.9 
50.0V;12.0V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13251.0 
50.0V;12.0V;0.150A;0.148A;100W;0W;N/A;N/A;N/A;On;CC;None;13251.1 
50.0V;12.0V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13251.2 
50.0V;12.0V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13251.3 
50.0V;12.0V;0.150A;0.148A;100W;0W;N/A;N/A;N/A;On;CC;None;13251.4 
50.0V;12.0V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13251.5 
50.0V;12.0V;0.150A;0.149A;100W;0W;N/A;N/A;N/A;On;CC;None;13251.6 
50.0V;12.0V;0.150A;0.155A;100W;0W;N/A;N/A;N/A;On;CC;None;13251.7 
50.0V;12.0V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13251.8 
50.0V;12.1V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13251.9 
50.0V;12.1V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13252.0 
50.0V;12.1V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13252.1 
50.0V;12.1V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13252.2 
50.0V;12.1V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13252.3 
50.0V;12.1V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13252.4 
50.0V;12.1V;0.150A;0.155A;100W;0W;N/A;N/A;N/A;On;CC;None;13252.5 
50.0V;12.1V;0.150A;0.155A;100W;0W;N/A;N/A;N/A;On;CC;None;13252.6 
50.0V;12.1V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13252.7 
50.0V;12.1V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13252.8 
50.0V;12.1V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13252.9 
50.0V;12.1V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13253.0 
50.0V;12.1V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13253.1 
50.0V;12.1V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13253.2 
50.0V;12.1V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13253.3 
50.0V;12.1V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13253.4 
50.0V;12.1V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CV;None;13253.5 
50.0V;12.1V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13253.6 
50.0V;12.1V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13253.7 
50.0V;12.1V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13253.8 
50.0V;12.1V;0.150A;0.148A;100W;0W;N/A;N/A;N/A;On;CC;None;13253.9 
50.0V;12.1V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13254.0 
50.0V;12.1V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13254.1 
50.0V;12.1V;0.150A;0.149A;100W;0W;N/A;N/A;N/A;On;CC;None;13254.2 
50.0V;12.1V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13254.3 
50.0V;12.1V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13254.4 
50.0V;12.1V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13254.5 
50.0V;12.1V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13254.6 
50.0V;12.1V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13254.7 
50.0V;12.2V;0.150A;0.149A;100W;0W;N/A;N/A;N/A;On;CC;None;13254.8 
50.0V;12.2V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13254.9 
50.0V;12.2V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13255.0 
50.0V;12.1V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13255.1 
50.0V;12.1V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13255.2 
50.0V;12.1V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13255.3 
50.0V;12.1V;0.150A;0.155A;100W;0W;N/A;N/A;N/A;On;CC;None;13255.4 
50.0V;12.1V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13255.5 
50.0V;12.1V;0.150A;0.148A;100W;0W;N/A;N/A;N/A;On;CC;None;13255.6 
50.0V;12.1V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13255.7 
50.0V;12.1V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13255.8 
50.0V;12.1V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13255.9 
50.0V;12.1V;0.150A;0.148A;100W;0W;N/A;N/A;N/A;On;CC;None;13256.0 
50.0V;12.1V;0.150A;0.156A;100W;0W;N/A;N/A;N/A;On;CC;None;13256.1 
50.0V;12.1V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13256.2 
50.0V;12.1V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13256.3 
50.0V;12.1V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CV;None;13256.4 
50.0V;12.1V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13256.5 
50.0V;12.1V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13256.6 
50.0V;12.1V;0.150A;0.149A;100W;0W;N/A;N/A;N/A;On;CC;None;13256.7 
50.0V;12.1V;0.150A;0.155A;100W;0W;N/A;N/A;N/A;On;CC;None;13256.8 
50.0V;12.1V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13256.9 
50.0V;12.1V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13257.0 
50.0V;12.1V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13257.1 
50.0V;12.1V;0.150A;0.155A;100W;0W;N/A;N/A;N/A;On;CC;None;13257.2 
50.0V;12.1V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13257.3 
50.0V;12.1V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13257.4 
50.0V;12.1V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13257.5 
50.0V;12.1V;0.150A;0.149A;100W;0W;N/A;N/A;N/A;On;CC;None;13257.6 
50.0V;12.1V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13257.7 
50.0V;12.1V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13257.8 
50.0V;12.1V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13257.9 
50.0V;12.1V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13258.0 
50.0V;12.1V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13258.1 
50.0V;12.1V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13258.2 
50.0V;12.1V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13258.3 
50.0V;12.1V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13258.4 
50.0V;12.1V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13258.5 
50.0V;12.1V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13258.6 
50.0V;12.1V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13258.7 
50.0V;12.1V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13258.8 
50.0V;12.1V;0.150A;0.157A;100W;0W;N/A;N/A;N/A;On;CC;None;13258.9 
50.0V;12.1V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13259.0 
50.0V;12.1V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13259.1 
50.0V;12.1V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13259.2 
50.0V;12.1V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13259.3 
50.0V;12.1V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13259.4 
50.0V;12.1V;0.150A;0.155A;100W;0W;N/A;N/A;N/A;On;CC;None;13259.5 
50.0V;12.1V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13259.6 
50.0V;12.1V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13259.7 
50.0V;12.1V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13259.8 
50.0V;12.1V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13259.9 
50.0V;12.1V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13260.0 
50.0V;12.1V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13260.1 
50.0V;12.1V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13260.2 
50.0V;12.5V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13260.3 
50.0V;12.8V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13260.4 
50.0V;12.3V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13260.5 
50.0V;12.3V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13260.6 
50.0V;12.3V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13260.7 
50.0V;12.3V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13260.8 
50.0V;12.3V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13260.9 
50.0V;12.3V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13261.0 
50.0V;12.3V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13261.1 
50.0V;12.3V;0.150A;0.147A;100W;0W;N/A;N/A;N/A;On;CC;None;13261.2 
50.0V;12.2V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13261.3 
50.0V;12.2V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13261.4 
50.0V;12.2V;0.150A;0.149A;100W;0W;N/A;N/A;N/A;On;CC;None;13261.5 
50.0V;12.2V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13261.6 
50.0V;12.2V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13261.7 
50.0V;12.2V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13261.8 
50.0V;12.2V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13261.9 
50.0V;12.2V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13262.0 
50.0V;12.2V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13262.1 
50.0V;12.2V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13262.2 
50.0V;12.2V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13262.3 
50.0V;12.2V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13262.4 
50.0V;12.2V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13262.5 
50.0V;12.2V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13262.6 
50.0V;12.2V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13262.7 
50.0V;12.2V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13262.8 
50.0V;12.2V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13262.9 
50.0V;12.2V;0.150A;0.148A;100W;0W;N/A;N/A;N/A;On;CC;None;13263.0 
50.0V;12.2V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13263.1 
50.0V;12.2V;0.150A;0.149A;100W;0W;N/A;N/A;N/A;On;CC;None;13263.2 
50.0V;12.2V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13263.3 
50.0V;12.2V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13263.4 
50.0V;12.2V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13263.5 
50.0V;12.2V;0.150A;0.148A;100W;0W;N/A;N/A;N/A;On;CC;None;13263.6 
50.0V;12.2V;0.150A;0.149A;100W;0W;N/A;N/A;N/A;On;CC;None;13263.7 
50.0V;12.2V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13263.8 
50.0V;12.2V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13263.9 
50.0V;12.2V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13264.0 
50.0V;12.2V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13264.1 
50.0V;12.2V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13264.2 
50.0V;12.2V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13264.3 
50.0V;12.2V;0.150A;0.155A;100W;0W;N/A;N/A;N/A;On;CC;None;13264.4 
50.0V;12.2V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13264.5 
50.0V;12.2V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13264.6 
50.0V;12.2V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13264.7 
50.0V;12.2V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13264.8 
50.0V;12.2V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13264.9 
50.0V;12.2V;0.150A;0.147A;100W;0W;N/A;N/A;N/A;On;CC;None;13265.0 
50.0V;12.2V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13265.1 
50.0V;12.2V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13265.2 
50.0V;12.2V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13265.3 
50.0V;12.2V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13265.4 
50.0V;12.2V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13265.5 
50.0V;12.2V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13265.6 
50.0V;12.2V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13265.7 
50.0V;12.2V;0.150A;0.146A;100W;0W;N/A;N/A;N/A;On;CC;None;13265.8 
50.0V;12.2V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13265.9 
50.0V;12.2V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13266.0 
50.0V;12.2V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13266.1 
50.0V;12.2V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13266.2 
50.0V;12.2V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13266.3 
50.0V;12.2V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13266.4 
50.0V;12.2V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13266.5 
50.0V;12.2V;0.150A;0.148A;100W;0W;N/A;N/A;N/A;On;CC;None;13266.6 
50.0V;12.2V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13266.7 
50.0V;12.2V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13266.8 
50.0V;12.2V;0.150A;0.148A;100W;0W;N/A;N/A;N/A;On;CC;None;13266.9 
50.0V;12.2V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13267.0 
50.0V;12.2V;0.150A;0.149A;100W;0W;N/A;N/A;N/A;On;CC;None;13267.1 
50.0V;12.2V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13267.2 
50.0V;12.2V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13267.3 
50.0V;12.2V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13267.4 
50.0V;12.2V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13267.5 
50.0V;12.2V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13267.6 
50.0V;12.2V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13267.7 
50.0V;12.2V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13267.8 
50.0V;12.2V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13267.9 
50.0V;12.2V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13268.0 
50.0V;12.2V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13268.1 
50.0V;12.2V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13268.2 
50.0V;12.2V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13268.3 
50.0V;12.2V;0.150A;0.149A;100W;0W;N/A;N/A;N/A;On;CC;None;13268.4 
50.0V;12.2V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13268.5 
50.0V;12.2V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13268.6 
50.0V;12.2V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13268.7 
50.0V;12.2V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13268.8 
50.0V;12.2V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13268.9 
50.0V;12.2V;0.150A;0.156A;100W;0W;N/A;N/A;N/A;On;CC;None;13269.0 
50.0V;12.2V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13269.1 
50.0V;12.2V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13269.2 
50.0V;12.2V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13269.3 
50.0V;12.2V;0.150A;0.149A;100W;0W;N/A;N/A;N/A;On;CC;None;13269.4 
50.0V;12.2V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13269.5 
50.0V;12.2V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13269.6 
50.0V;12.2V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13269.7 
50.0V;12.2V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13269.8 
50.0V;12.2V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13269.9 
50.0V;12.2V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13270.0 
50.0V;12.2V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13270.1 
50.0V;12.2V;0.150A;0.148A;100W;0W;N/A;N/A;N/A;On;CC;None;13270.2 
50.0V;12.2V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13270.3 
50.0V;12.2V;0.150A;0.149A;100W;0W;N/A;N/A;N/A;On;CC;None;13270.4 
50.0V;12.2V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13270.5 
50.0V;12.2V;0.150A;0.149A;100W;0W;N/A;N/A;N/A;On;CC;None;13270.6 
50.0V;12.2V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13270.7 
50.0V;12.2V;0.150A;0.155A;100W;0W;N/A;N/A;N/A;On;CC;None;13270.8 
50.0V;12.2V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13270.9 
50.0V;12.2V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13271.0 
50.0V;12.2V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13271.1 
50.0V;12.2V;0.150A;0.149A;100W;0W;N/A;N/A;N/A;On;CC;None;13271.2 
50.0V;12.2V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13271.3 
50.0V;12.2V;0.150A;0.153A;100W;0W;N/A;N/A;N/A;On;CC;None;13271.4 
50.0V;12.2V;0.150A;0.149A;100W;0W;N/A;N/A;N/A;On;CC;None;13271.5 
50.0V;12.2V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13271.6 
50.0V;12.2V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13271.7 
50.0V;12.1V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13271.8 
50.0V;12.1V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13271.9 
50.0V;12.1V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13272.0 
50.0V;12.1V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13272.1 
50.0V;12.1V;0.150A;0.155A;100W;0W;N/A;N/A;N/A;On;CC;None;13272.2 
50.0V;12.1V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13272.3 
50.0V;12.1V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13272.4 
50.0V;12.1V;0.150A;0.155A;100W;0W;N/A;N/A;N/A;On;CC;None;13272.5 
50.0V;12.1V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13272.6 
50.0V;12.1V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13272.7 
50.0V;12.1V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13272.8 
50.0V;12.1V;0.150A;0.155A;100W;0W;N/A;N/A;N/A;On;CC;None;13272.9 
50.0V;12.1V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13273.0 
50.0V;12.1V;0.150A;0.150A;100W;0W;N/A;N/A;N/A;On;CC;None;13273.1 
50.0V;12.1V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13273.2 
50.0V;12.1V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13273.3 
50.0V;12.1V;0.150A;0.152A;100W;0W;N/A;N/A;N/A;On;CC;None;13273.4 
50.0V;12.1V;0.150A;0.151A;100W;0W;N/A;N/A;N/A;On;CC;None;13273.5 
50.0V;12.1V;0.150A;0.157A;100W;0W;N/A;N/A;N/A;On;CC;None;13273.6 
50.0V;12.1V;0.150A;0.154A;100W;0W;N/A;N/A;N/A;On;CC;None;13273.7 
