U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
75.0V;30.4V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;275.7 
75.0V;30.4V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;275.8 
75.0V;30.4V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;275.9 
75.0V;30.3V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;276.0 
75.0V;30.2V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;276.1 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;276.2 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;276.3 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;276.4 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;276.5 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;276.6 
75.0V;29.9V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;276.7 
75.0V;29.8V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;276.8 
75.0V;29.8V;0.142A;0.145A;100W;4W;N/A;N/A;N/A;On;CC;None;276.9 
75.0V;29.8V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;277.0 
75.0V;29.8V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;277.1 
75.0V;29.8V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;277.2 
75.0V;30.1V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;277.3 
75.0V;30.1V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;277.4 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;277.5 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;277.6 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;277.7 
75.0V;30.2V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;277.8 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;277.9 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;278.0 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;278.1 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;278.2 
75.0V;30.2V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;278.3 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;278.4 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;278.5 
75.0V;30.3V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;278.6 
75.0V;30.3V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;278.7 
75.0V;30.3V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;278.8 
75.0V;30.3V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;278.9 
75.0V;30.3V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;279.0 
75.0V;30.3V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;279.1 
75.0V;30.3V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;279.2 
75.0V;30.3V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;279.3 
75.0V;30.3V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;279.4 
75.0V;30.3V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;279.5 
75.0V;30.3V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;279.6 
75.0V;30.3V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;279.7 
75.0V;30.3V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;279.8 
75.0V;30.3V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;279.9 
75.0V;30.3V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;280.0 
75.0V;30.3V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;280.1 
75.0V;30.3V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;280.2 
75.0V;30.3V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;280.3 
75.0V;30.3V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;280.4 
75.0V;30.3V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;280.5 
75.0V;30.3V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;280.6 
75.0V;30.3V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;280.7 
75.0V;30.4V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;280.8 
75.0V;30.3V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;280.9 
75.0V;30.3V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;281.0 
75.0V;30.3V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;281.1 
75.0V;30.3V;0.142A;0.142A;100W;4W;N/A;N/A;N/A;On;CC;None;281.2 
75.0V;30.3V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;281.3 
75.0V;30.3V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;281.4 
75.0V;30.3V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;281.5 
75.0V;30.3V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;281.6 
75.0V;30.3V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;281.7 
75.0V;30.3V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;281.8 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;281.9 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;282.0 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;282.1 
75.0V;30.2V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;282.2 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;282.3 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;282.4 
75.0V;30.2V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;282.5 
75.0V;30.2V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;282.6 
75.0V;30.2V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;282.7 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;282.8 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;282.9 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;283.0 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;283.1 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;283.2 
75.0V;30.2V;0.142A;0.142A;100W;4W;N/A;N/A;N/A;On;CC;None;283.3 
75.0V;30.2V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;283.4 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;283.5 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;283.6 
75.0V;30.2V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;283.7 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;283.8 
75.0V;30.1V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;283.9 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;284.0 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;284.1 
75.0V;30.0V;0.142A;0.142A;100W;4W;N/A;N/A;N/A;On;CC;None;284.2 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;284.3 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;284.4 
75.0V;30.0V;0.142A;0.142A;100W;4W;N/A;N/A;N/A;On;CC;None;284.5 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;284.6 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;284.7 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;284.8 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;284.9 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;285.0 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;285.1 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;285.2 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;285.3 
75.0V;30.0V;0.142A;0.145A;100W;4W;N/A;N/A;N/A;On;CC;None;285.4 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;285.5 
75.0V;30.0V;0.142A;0.145A;100W;4W;N/A;N/A;N/A;On;CC;None;285.6 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;285.7 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;285.8 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;285.9 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;286.0 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;286.1 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;286.2 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;286.3 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;286.4 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;286.5 
75.0V;30.0V;0.142A;0.145A;100W;4W;N/A;N/A;N/A;On;CC;None;286.6 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;286.7 
75.0V;30.0V;0.142A;0.142A;100W;4W;N/A;N/A;N/A;On;CC;None;286.8 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;286.9 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;287.0 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;287.1 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;287.2 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;287.3 
75.0V;30.0V;0.142A;0.142A;100W;4W;N/A;N/A;N/A;On;CC;None;287.4 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;287.5 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;287.6 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;287.7 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;287.8 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;287.9 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;288.0 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;288.1 
75.0V;30.0V;0.142A;0.142A;100W;4W;N/A;N/A;N/A;On;CC;None;288.2 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;288.3 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;288.4 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;288.5 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;288.6 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;288.7 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;288.8 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;288.9 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;289.0 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;289.1 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;289.2 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;289.3 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;289.4 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;289.5 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;289.6 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;289.7 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;289.8 
75.0V;30.0V;0.142A;0.142A;100W;4W;N/A;N/A;N/A;On;CC;None;289.9 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;290.0 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;290.1 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;290.2 
75.0V;30.0V;0.142A;0.142A;100W;4W;N/A;N/A;N/A;On;CC;None;290.3 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;290.4 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;290.5 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;290.6 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;290.7 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;290.8 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;290.9 
75.0V;29.8V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;291.0 
75.0V;29.8V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;291.1 
75.0V;29.8V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;291.2 
75.0V;29.8V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;291.3 
75.0V;29.8V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;291.4 
75.0V;29.8V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;291.5 
75.0V;29.8V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;291.6 
75.0V;29.9V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;291.7 
75.0V;29.9V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;291.8 
75.0V;29.9V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;291.9 
75.0V;29.9V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;292.0 
75.0V;29.9V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;292.1 
75.0V;29.9V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;292.2 
75.0V;29.9V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;292.3 
75.0V;29.9V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;292.4 
75.0V;29.9V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;292.5 
75.0V;29.9V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;292.6 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;292.7 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;292.8 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;292.9 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;293.0 
75.0V;29.9V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;293.1 
75.0V;29.9V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;293.2 
75.0V;29.9V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;293.3 
75.0V;29.9V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;293.4 
75.0V;29.9V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;293.5 
75.0V;29.9V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;293.6 
75.0V;29.9V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;293.7 
75.0V;29.8V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;293.8 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;293.9 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;294.0 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;294.1 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;294.2 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;294.3 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;294.4 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;294.5 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;294.6 
75.0V;30.0V;0.142A;0.145A;100W;4W;N/A;N/A;N/A;On;CC;None;294.7 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;294.8 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;294.9 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;295.0 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;295.1 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;295.2 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;295.3 
75.0V;29.9V;0.142A;0.145A;100W;4W;N/A;N/A;N/A;On;CC;None;295.4 
75.0V;29.9V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;295.5 
75.0V;29.9V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;295.6 
75.0V;29.9V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;295.7 
75.0V;29.9V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;295.8 
75.0V;29.9V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;295.9 
75.0V;29.9V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;296.0 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;296.1 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;296.2 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;296.3 
75.0V;30.1V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;296.4 
75.0V;30.1V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;296.5 
75.0V;30.1V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;296.6 
75.0V;30.1V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;296.7 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;296.8 
75.0V;29.8V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;296.9 
75.0V;29.8V;0.142A;0.142A;100W;4W;N/A;N/A;N/A;On;CC;None;297.0 
75.0V;29.8V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;297.1 
75.0V;29.9V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;297.2 
75.0V;29.9V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;297.3 
75.0V;29.9V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;297.4 
75.0V;29.9V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;297.5 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;297.6 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;297.7 
75.0V;30.1V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;297.8 
75.0V;30.1V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;297.9 
75.0V;30.1V;0.142A;0.145A;100W;4W;N/A;N/A;N/A;On;CC;None;298.0 
75.0V;30.1V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;298.1 
75.0V;30.1V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;298.2 
75.0V;30.1V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;298.3 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;298.4 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;298.5 
75.0V;30.0V;0.142A;0.142A;100W;4W;N/A;N/A;N/A;On;CC;None;298.6 
75.0V;30.0V;0.142A;0.142A;100W;4W;N/A;N/A;N/A;On;CC;None;298.7 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;298.8 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;298.9 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;299.0 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;299.1 
75.0V;30.0V;0.142A;0.145A;100W;4W;N/A;N/A;N/A;On;CC;None;299.2 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;299.3 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;299.4 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;299.5 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;299.6 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;299.7 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;299.8 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;299.9 
75.0V;30.0V;0.142A;0.145A;100W;4W;N/A;N/A;N/A;On;CC;None;300.0 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;300.1 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;300.2 
75.0V;30.0V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;300.3 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;300.4 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;300.5 
75.0V;30.0V;0.142A;0.145A;100W;4W;N/A;N/A;N/A;On;CC;None;300.6 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CV;None;300.7 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;300.8 
75.0V;30.0V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;300.9 
75.0V;30.1V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;301.0 
75.0V;30.1V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;301.1 
75.0V;30.1V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;301.2 
75.0V;30.1V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;301.3 
75.0V;30.1V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;301.4 
75.0V;30.1V;0.142A;0.142A;100W;4W;N/A;N/A;N/A;On;CC;None;301.5 
75.0V;30.1V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;301.6 
75.0V;30.1V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;301.7 
75.0V;30.1V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;301.8 
75.0V;30.1V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;301.9 
75.0V;30.1V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;302.0 
75.0V;30.1V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;302.1 
75.0V;30.1V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;302.2 
75.0V;30.1V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;302.3 
75.0V;30.1V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;302.4 
75.0V;30.1V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;302.5 
75.0V;30.1V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;302.6 
75.0V;30.1V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;302.7 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;302.8 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;302.9 
75.0V;30.2V;0.142A;0.142A;100W;4W;N/A;N/A;N/A;On;CC;None;303.0 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;303.1 
75.0V;30.2V;0.142A;0.142A;100W;4W;N/A;N/A;N/A;On;CC;None;303.2 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;303.3 
75.0V;30.2V;0.142A;0.143A;100W;4W;N/A;N/A;N/A;On;CC;None;303.4 
75.0V;30.2V;0.142A;0.144A;100W;4W;N/A;N/A;N/A;On;CC;None;303.5 
