U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
75.0V;75.0V;0.157A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;5.3 
75.0V;75.0V;0.157A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;5.4 
75.0V;75.0V;0.157A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;5.5 
75.0V;75.0V;0.157A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;5.6 
75.0V;75.0V;0.157A;0.007A;100W;0W;N/A;N/A;N/A;On;CV;None;5.7 
75.0V;75.0V;0.157A;0.007A;100W;0W;N/A;N/A;N/A;On;CV;None;5.8 
75.0V;75.0V;0.157A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;5.9 
75.0V;75.0V;0.157A;0.007A;100W;0W;N/A;N/A;N/A;On;CV;None;6.0 
75.0V;75.0V;0.157A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;6.1 
75.0V;75.0V;0.157A;0.007A;100W;0W;N/A;N/A;N/A;On;CV;None;6.2 
75.0V;75.0V;0.157A;0.009A;100W;0W;N/A;N/A;N/A;On;CV;None;6.3 
75.0V;75.0V;0.157A;0.006A;100W;0W;N/A;N/A;N/A;On;CV;None;6.4 
75.0V;75.0V;0.157A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;6.5 
75.0V;75.0V;0.157A;0.008A;100W;0W;N/A;N/A;N/A;On;CV;None;6.6 
75.0V;75.0V;0.157A;0.000A;100W;0W;N/A;N/A;N/A;On;CV;None;6.7 
75.0V;75.0V;0.157A;0.008A;100W;0W;N/A;N/A;N/A;On;CV;None;6.8 
75.0V;75.0V;0.157A;0.007A;100W;0W;N/A;N/A;N/A;On;CV;None;6.9 
75.0V;75.0V;0.157A;0.010A;100W;0W;N/A;N/A;N/A;On;CV;None;7.0 
75.0V;75.0V;0.157A;0.007A;100W;0W;N/A;N/A;N/A;On;CV;None;7.1 
75.0V;75.0V;0.157A;0.010A;100W;0W;N/A;N/A;N/A;On;CV;None;7.2 
75.0V;75.0V;0.157A;0.007A;100W;0W;N/A;N/A;N/A;On;CV;None;7.3 
75.0V;75.0V;0.157A;0.007A;100W;0W;N/A;N/A;N/A;On;CV;None;7.4 
75.0V;75.0V;0.157A;0.007A;100W;0W;N/A;N/A;N/A;On;CV;None;7.5 
75.0V;75.0V;0.157A;0.007A;100W;0W;N/A;N/A;N/A;On;CV;None;7.6 
75.0V;75.0V;0.157A;0.009A;100W;0W;N/A;N/A;N/A;On;CV;None;7.7 
75.0V;75.0V;0.157A;0.010A;100W;0W;N/A;N/A;N/A;On;CV;None;7.8 
75.0V;75.0V;0.157A;0.008A;100W;0W;N/A;N/A;N/A;On;CV;None;7.9 
75.0V;75.0V;0.157A;0.010A;100W;0W;N/A;N/A;N/A;On;CV;None;8.0 
75.0V;75.0V;0.157A;0.007A;100W;0W;N/A;N/A;N/A;On;CV;None;8.1 
75.0V;75.0V;0.157A;0.009A;100W;0W;N/A;N/A;N/A;On;CV;None;8.2 
75.0V;75.0V;0.157A;0.008A;100W;0W;N/A;N/A;N/A;On;CV;None;8.3 
75.0V;75.0V;0.157A;0.008A;100W;0W;N/A;N/A;N/A;On;CV;None;8.4 
75.0V;75.0V;0.157A;0.007A;100W;0W;N/A;N/A;N/A;On;CV;None;8.5 
75.0V;75.0V;0.157A;0.008A;100W;0W;N/A;N/A;N/A;On;CV;None;8.6 
75.0V;75.0V;0.157A;0.006A;100W;0W;N/A;N/A;N/A;On;CV;None;8.7 
75.0V;75.0V;0.157A;0.006A;100W;0W;N/A;N/A;N/A;On;CV;None;8.8 
75.0V;75.0V;0.157A;0.008A;100W;0W;N/A;N/A;N/A;On;CV;None;8.9 
75.0V;75.0V;0.157A;0.008A;100W;0W;N/A;N/A;N/A;On;CV;None;9.0 
75.0V;75.0V;0.157A;0.009A;100W;0W;N/A;N/A;N/A;On;CV;None;9.1 
75.0V;75.0V;0.157A;0.008A;100W;0W;N/A;N/A;N/A;On;CV;None;9.2 
75.0V;75.0V;0.157A;0.008A;100W;0W;N/A;N/A;N/A;On;CV;None;9.3 
75.0V;75.0V;0.157A;0.008A;100W;0W;N/A;N/A;N/A;On;CV;None;9.4 
75.0V;75.0V;0.157A;0.011A;100W;0W;N/A;N/A;N/A;On;CV;None;9.5 
75.0V;74.9V;0.157A;0.013A;100W;0W;N/A;N/A;N/A;On;CV;None;9.6 
75.0V;74.9V;0.157A;0.011A;100W;0W;N/A;N/A;N/A;On;CV;None;9.7 
75.0V;74.9V;0.157A;0.008A;100W;0W;N/A;N/A;N/A;On;CV;None;9.8 
75.0V;74.9V;0.157A;0.007A;100W;0W;N/A;N/A;N/A;On;CV;None;9.9 
75.0V;74.9V;0.157A;0.007A;100W;0W;N/A;N/A;N/A;On;CV;None;10.0 
75.0V;74.9V;0.157A;0.008A;100W;0W;N/A;N/A;N/A;On;CV;None;10.1 
75.0V;74.9V;0.157A;0.009A;100W;0W;N/A;N/A;N/A;On;CV;None;10.2 
75.0V;74.9V;0.157A;0.011A;100W;0W;N/A;N/A;N/A;On;CV;None;10.3 
75.0V;74.9V;0.157A;0.009A;100W;0W;N/A;N/A;N/A;On;CV;None;10.4 
75.0V;74.9V;0.157A;0.009A;100W;0W;N/A;N/A;N/A;On;CV;None;10.5 
75.0V;74.9V;0.157A;0.012A;100W;0W;N/A;N/A;N/A;On;CV;None;10.6 
75.0V;74.9V;0.157A;0.007A;100W;0W;N/A;N/A;N/A;On;CV;None;10.7 
75.0V;74.9V;0.157A;0.010A;100W;0W;N/A;N/A;N/A;On;CV;None;10.8 
75.0V;74.9V;0.157A;0.011A;100W;0W;N/A;N/A;N/A;On;CV;None;10.9 
75.0V;74.9V;0.157A;0.009A;100W;0W;N/A;N/A;N/A;On;CV;None;11.0 
75.0V;74.9V;0.157A;0.012A;100W;0W;N/A;N/A;N/A;On;CV;None;11.1 
75.0V;74.9V;0.157A;0.010A;100W;0W;N/A;N/A;N/A;On;CV;None;11.2 
75.0V;74.9V;0.157A;0.012A;100W;0W;N/A;N/A;N/A;On;CV;None;11.3 
75.0V;74.9V;0.157A;0.010A;100W;0W;N/A;N/A;N/A;On;CV;None;11.4 
75.0V;74.9V;0.157A;0.008A;100W;0W;N/A;N/A;N/A;On;CV;None;11.5 
75.0V;74.9V;0.157A;0.011A;100W;0W;N/A;N/A;N/A;On;CV;None;11.6 
75.0V;74.9V;0.157A;0.010A;100W;0W;N/A;N/A;N/A;On;CV;None;11.7 
75.0V;74.9V;0.157A;0.010A;100W;0W;N/A;N/A;N/A;On;CV;None;11.8 
75.0V;74.9V;0.157A;0.010A;100W;0W;N/A;N/A;N/A;On;CV;None;11.9 
75.0V;74.9V;0.157A;0.009A;100W;0W;N/A;N/A;N/A;On;CV;None;12.0 
75.0V;74.9V;0.157A;0.011A;100W;0W;N/A;N/A;N/A;On;CV;None;12.1 
75.0V;74.9V;0.157A;0.010A;100W;0W;N/A;N/A;N/A;On;CV;None;12.2 
75.0V;74.9V;0.157A;0.010A;100W;0W;N/A;N/A;N/A;On;CV;None;12.3 
75.0V;74.9V;0.157A;0.010A;100W;0W;N/A;N/A;N/A;On;CV;None;12.4 
75.0V;74.9V;0.157A;0.008A;100W;0W;N/A;N/A;N/A;On;CV;None;12.5 
75.0V;74.9V;0.157A;0.009A;100W;0W;N/A;N/A;N/A;On;CV;None;12.6 
75.0V;74.9V;0.157A;0.007A;100W;0W;N/A;N/A;N/A;On;CV;None;12.7 
75.0V;74.9V;0.157A;0.009A;100W;0W;N/A;N/A;N/A;On;CV;None;12.8 
75.0V;74.9V;0.157A;0.010A;100W;0W;N/A;N/A;N/A;On;CV;None;12.9 
75.0V;74.9V;0.157A;0.011A;100W;0W;N/A;N/A;N/A;On;CV;None;13.0 
75.0V;74.9V;0.157A;0.010A;100W;0W;N/A;N/A;N/A;On;CV;None;13.1 
75.0V;74.9V;0.157A;0.011A;100W;0W;N/A;N/A;N/A;On;CV;None;13.2 
75.0V;74.9V;0.157A;0.011A;100W;0W;N/A;N/A;N/A;On;CV;None;13.3 
75.0V;74.9V;0.157A;0.011A;100W;0W;N/A;N/A;N/A;On;CV;None;13.4 
75.0V;74.9V;0.157A;0.010A;100W;0W;N/A;N/A;N/A;On;CV;None;13.5 
75.0V;74.9V;0.157A;0.010A;100W;0W;N/A;N/A;N/A;On;CV;None;13.6 
75.0V;74.9V;0.157A;0.012A;100W;0W;N/A;N/A;N/A;On;CV;None;13.7 
75.0V;74.9V;0.157A;0.012A;100W;0W;N/A;N/A;N/A;On;CV;None;13.8 
75.0V;74.9V;0.157A;0.013A;100W;0W;N/A;N/A;N/A;On;CV;None;13.9 
75.0V;74.9V;0.157A;0.011A;100W;0W;N/A;N/A;N/A;On;CV;None;14.0 
75.0V;74.9V;0.157A;0.008A;100W;0W;N/A;N/A;N/A;On;CV;None;14.1 
75.0V;74.9V;0.157A;0.010A;100W;0W;N/A;N/A;N/A;On;CV;None;14.2 
75.0V;74.9V;0.157A;0.012A;100W;0W;N/A;N/A;N/A;On;CV;None;14.3 
75.0V;74.9V;0.157A;0.011A;100W;0W;N/A;N/A;N/A;On;CV;None;14.4 
75.0V;74.9V;0.157A;0.010A;100W;0W;N/A;N/A;N/A;On;CV;None;14.5 
75.0V;74.9V;0.157A;0.011A;100W;0W;N/A;N/A;N/A;On;CV;None;14.6 
75.0V;75.0V;0.157A;0.011A;100W;0W;N/A;N/A;N/A;On;CV;None;14.7 
75.0V;75.0V;0.157A;0.012A;100W;0W;N/A;N/A;N/A;On;CV;None;14.8 
75.0V;75.0V;0.157A;0.014A;100W;0W;N/A;N/A;N/A;On;CV;None;14.9 
75.0V;75.0V;0.157A;0.016A;100W;0W;N/A;N/A;N/A;On;CV;None;15.0 
75.0V;75.0V;0.157A;0.012A;100W;0W;N/A;N/A;N/A;On;CV;None;15.1 
75.0V;75.0V;0.157A;0.013A;100W;0W;N/A;N/A;N/A;On;CV;None;15.2 
75.0V;75.0V;0.157A;0.015A;100W;0W;N/A;N/A;N/A;On;CV;None;15.3 
75.0V;74.9V;0.157A;0.010A;100W;0W;N/A;N/A;N/A;On;CV;None;15.4 
75.0V;74.9V;0.157A;0.012A;100W;0W;N/A;N/A;N/A;On;CV;None;15.5 
75.0V;74.9V;0.157A;0.011A;100W;0W;N/A;N/A;N/A;On;CV;None;15.6 
75.0V;74.9V;0.157A;0.009A;100W;0W;N/A;N/A;N/A;On;CV;None;15.7 
75.0V;74.9V;0.157A;0.011A;100W;0W;N/A;N/A;N/A;On;CV;None;15.8 
75.0V;74.9V;0.157A;0.013A;100W;0W;N/A;N/A;N/A;On;CV;None;15.9 
75.0V;74.9V;0.157A;0.013A;100W;0W;N/A;N/A;N/A;On;CV;None;16.0 
75.0V;74.9V;0.157A;0.011A;100W;0W;N/A;N/A;N/A;On;CV;None;16.1 
75.0V;74.9V;0.157A;0.011A;100W;0W;N/A;N/A;N/A;On;CV;None;16.2 
75.0V;74.9V;0.157A;0.013A;100W;0W;N/A;N/A;N/A;On;CV;None;16.3 
75.0V;74.9V;0.157A;0.013A;100W;0W;N/A;N/A;N/A;On;CV;None;16.4 
75.0V;74.9V;0.157A;0.012A;100W;0W;N/A;N/A;N/A;On;CV;None;16.5 
75.0V;74.9V;0.157A;0.012A;100W;0W;N/A;N/A;N/A;On;CV;None;16.6 
75.0V;74.9V;0.157A;0.014A;100W;0W;N/A;N/A;N/A;On;CV;None;16.7 
75.0V;74.9V;0.157A;0.011A;100W;0W;N/A;N/A;N/A;On;CV;None;16.8 
75.0V;74.9V;0.157A;0.012A;100W;0W;N/A;N/A;N/A;On;CV;None;16.9 
75.0V;74.9V;0.157A;0.011A;100W;0W;N/A;N/A;N/A;On;CV;None;17.0 
75.0V;74.9V;0.157A;0.012A;100W;0W;N/A;N/A;N/A;On;CV;None;17.1 
75.0V;74.9V;0.157A;0.012A;100W;0W;N/A;N/A;N/A;On;CV;None;17.2 
75.0V;74.9V;0.157A;0.015A;100W;0W;N/A;N/A;N/A;On;CV;None;17.3 
75.0V;74.9V;0.157A;0.012A;100W;0W;N/A;N/A;N/A;On;CV;None;17.4 
75.0V;74.9V;0.157A;0.013A;100W;0W;N/A;N/A;N/A;On;CV;None;17.5 
75.0V;74.9V;0.157A;0.014A;100W;0W;N/A;N/A;N/A;On;CV;None;17.6 
75.0V;74.9V;0.157A;0.014A;100W;0W;N/A;N/A;N/A;On;CV;None;17.7 
75.0V;74.9V;0.157A;0.014A;100W;0W;N/A;N/A;N/A;On;CV;None;17.8 
75.0V;74.9V;0.157A;0.011A;100W;0W;N/A;N/A;N/A;On;CV;None;17.9 
75.0V;74.9V;0.157A;0.012A;100W;0W;N/A;N/A;N/A;On;CV;None;18.0 
75.0V;74.9V;0.157A;0.013A;100W;0W;N/A;N/A;N/A;On;CV;None;18.1 
75.0V;74.9V;0.157A;0.014A;100W;0W;N/A;N/A;N/A;On;CV;None;18.2 
75.0V;74.9V;0.157A;0.015A;100W;0W;N/A;N/A;N/A;On;CV;None;18.3 
75.0V;74.9V;0.157A;0.014A;100W;0W;N/A;N/A;N/A;On;CV;None;18.4 
75.0V;74.9V;0.157A;0.011A;100W;0W;N/A;N/A;N/A;On;CV;None;18.5 
75.0V;74.9V;0.157A;0.014A;100W;0W;N/A;N/A;N/A;On;CV;None;18.6 
75.0V;74.9V;0.157A;0.014A;100W;0W;N/A;N/A;N/A;On;CV;None;18.7 
75.0V;74.9V;0.157A;0.012A;100W;0W;N/A;N/A;N/A;On;CV;None;18.8 
75.0V;74.9V;0.157A;0.016A;100W;0W;N/A;N/A;N/A;On;CV;None;18.9 
75.0V;74.9V;0.157A;0.015A;100W;0W;N/A;N/A;N/A;On;CV;None;19.0 
75.0V;74.9V;0.157A;0.012A;100W;0W;N/A;N/A;N/A;On;CV;None;19.1 
75.0V;74.9V;0.157A;0.015A;100W;0W;N/A;N/A;N/A;On;CV;None;19.2 
75.0V;74.9V;0.157A;0.014A;100W;0W;N/A;N/A;N/A;On;CV;None;19.3 
75.0V;74.9V;0.157A;0.013A;100W;0W;N/A;N/A;N/A;On;CV;None;19.4 
75.0V;74.9V;0.157A;0.015A;100W;0W;N/A;N/A;N/A;On;CV;None;19.5 
75.0V;74.9V;0.157A;0.015A;100W;0W;N/A;N/A;N/A;On;CV;None;19.6 
75.0V;74.9V;0.157A;0.011A;100W;0W;N/A;N/A;N/A;On;CV;None;19.7 
75.0V;74.9V;0.157A;0.014A;100W;0W;N/A;N/A;N/A;On;CV;None;19.8 
75.0V;74.9V;0.157A;0.013A;100W;0W;N/A;N/A;N/A;On;CV;None;19.9 
75.0V;74.9V;0.157A;0.014A;100W;0W;N/A;N/A;N/A;On;CV;None;20.0 
75.0V;74.9V;0.157A;0.012A;100W;0W;N/A;N/A;N/A;On;CV;None;20.1 
75.0V;74.9V;0.157A;0.013A;100W;0W;N/A;N/A;N/A;On;CV;None;20.2 
75.0V;74.9V;0.157A;0.014A;100W;0W;N/A;N/A;N/A;On;CV;None;20.3 
75.0V;74.9V;0.157A;0.017A;100W;0W;N/A;N/A;N/A;On;CV;None;20.4 
75.0V;74.9V;0.157A;0.015A;100W;0W;N/A;N/A;N/A;On;CV;None;20.5 
75.0V;74.9V;0.157A;0.015A;100W;0W;N/A;N/A;N/A;On;CV;None;20.6 
75.0V;74.9V;0.157A;0.015A;100W;0W;N/A;N/A;N/A;On;CV;None;20.7 
75.0V;74.9V;0.157A;0.018A;100W;0W;N/A;N/A;N/A;On;CV;None;20.8 
75.0V;74.9V;0.157A;0.016A;100W;0W;N/A;N/A;N/A;On;CV;None;20.9 
75.0V;74.9V;0.157A;0.015A;100W;0W;N/A;N/A;N/A;On;CV;None;21.0 
75.0V;74.9V;0.157A;0.015A;100W;0W;N/A;N/A;N/A;On;CV;None;21.1 
75.0V;74.9V;0.157A;0.012A;100W;0W;N/A;N/A;N/A;On;CV;None;21.2 
75.0V;74.9V;0.157A;0.012A;100W;0W;N/A;N/A;N/A;On;CV;None;21.3 
75.0V;74.9V;0.157A;0.015A;100W;0W;N/A;N/A;N/A;On;CV;None;21.4 
75.0V;74.9V;0.157A;0.017A;100W;0W;N/A;N/A;N/A;On;CV;None;21.5 
75.0V;74.9V;0.157A;0.014A;100W;0W;N/A;N/A;N/A;On;CV;None;21.6 
75.0V;74.9V;0.157A;0.013A;100W;0W;N/A;N/A;N/A;On;CV;None;21.7 
75.0V;74.9V;0.157A;0.014A;100W;0W;N/A;N/A;N/A;On;CV;None;21.8 
75.0V;74.9V;0.157A;0.016A;100W;0W;N/A;N/A;N/A;On;CV;None;21.9 
75.0V;74.9V;0.157A;0.014A;100W;0W;N/A;N/A;N/A;On;CV;None;22.0 
75.0V;74.9V;0.157A;0.014A;100W;0W;N/A;N/A;N/A;On;CV;None;22.1 
75.0V;74.9V;0.157A;0.018A;100W;0W;N/A;N/A;N/A;On;CV;None;22.2 
75.0V;74.9V;0.157A;0.017A;100W;0W;N/A;N/A;N/A;On;CV;None;22.3 
75.0V;74.9V;0.157A;0.014A;100W;0W;N/A;N/A;N/A;On;CV;None;22.4 
75.0V;74.9V;0.157A;0.016A;100W;0W;N/A;N/A;N/A;On;CV;None;22.5 
75.0V;74.9V;0.157A;0.016A;100W;0W;N/A;N/A;N/A;On;CV;None;22.6 
75.0V;74.9V;0.157A;0.015A;100W;0W;N/A;N/A;N/A;On;CV;None;22.7 
75.0V;74.9V;0.157A;0.016A;100W;0W;N/A;N/A;N/A;On;CV;None;22.8 
75.0V;74.9V;0.157A;0.015A;100W;0W;N/A;N/A;N/A;On;CV;None;22.9 
75.0V;75.0V;0.157A;0.014A;100W;0W;N/A;N/A;N/A;On;CV;None;23.0 
75.0V;75.0V;0.157A;0.017A;100W;0W;N/A;N/A;N/A;On;CV;None;23.1 
75.0V;75.0V;0.157A;0.017A;100W;0W;N/A;N/A;N/A;On;CV;None;23.2 
75.0V;75.0V;0.157A;0.016A;100W;0W;N/A;N/A;N/A;On;CV;None;23.3 
75.0V;75.0V;0.157A;0.016A;100W;0W;N/A;N/A;N/A;On;CV;None;23.4 
75.0V;75.0V;0.157A;0.019A;100W;0W;N/A;N/A;N/A;On;CV;None;23.5 
75.0V;75.0V;0.157A;0.018A;100W;0W;N/A;N/A;N/A;On;CV;None;23.6 
75.0V;75.0V;0.157A;0.017A;100W;0W;N/A;N/A;N/A;On;CV;None;23.7 
75.0V;75.0V;0.157A;0.019A;100W;0W;N/A;N/A;N/A;On;CV;None;23.8 
75.0V;75.0V;0.157A;0.016A;100W;0W;N/A;N/A;N/A;On;CV;None;23.9 
75.0V;75.0V;0.157A;0.016A;100W;0W;N/A;N/A;N/A;On;CV;None;24.0 
75.0V;75.0V;0.157A;0.016A;100W;0W;N/A;N/A;N/A;On;CV;None;24.1 
75.0V;75.0V;0.157A;0.019A;100W;0W;N/A;N/A;N/A;On;CV;None;24.2 
75.0V;75.0V;0.157A;0.013A;100W;0W;N/A;N/A;N/A;On;CV;None;24.3 
75.0V;75.0V;0.157A;0.019A;100W;0W;N/A;N/A;N/A;On;CV;None;24.4 
75.0V;75.0V;0.157A;0.017A;100W;0W;N/A;N/A;N/A;On;CV;None;24.5 
75.0V;75.0V;0.157A;0.015A;100W;0W;N/A;N/A;N/A;On;CV;None;24.6 
75.0V;75.0V;0.157A;0.017A;100W;0W;N/A;N/A;N/A;On;CV;None;24.7 
75.0V;75.0V;0.157A;0.016A;100W;0W;N/A;N/A;N/A;On;CV;None;24.8 
75.0V;75.0V;0.157A;0.017A;100W;0W;N/A;N/A;N/A;On;CV;None;24.9 
75.0V;75.0V;0.157A;0.016A;100W;0W;N/A;N/A;N/A;On;CV;None;25.0 
75.0V;75.0V;0.157A;0.017A;100W;0W;N/A;N/A;N/A;On;CV;None;25.1 
75.0V;75.0V;0.157A;0.016A;100W;0W;N/A;N/A;N/A;On;CV;None;25.2 
75.0V;75.0V;0.157A;0.018A;100W;0W;N/A;N/A;N/A;On;CV;None;25.3 
75.0V;75.0V;0.157A;0.017A;100W;0W;N/A;N/A;N/A;On;CV;None;25.4 
75.0V;75.0V;0.157A;0.014A;100W;0W;N/A;N/A;N/A;On;CV;None;25.5 
75.0V;75.0V;0.157A;0.017A;100W;0W;N/A;N/A;N/A;On;CV;None;25.6 
75.0V;75.0V;0.157A;0.017A;100W;0W;N/A;N/A;N/A;On;CV;None;25.7 
75.0V;75.0V;0.157A;0.018A;100W;0W;N/A;N/A;N/A;On;CV;None;25.8 
75.0V;75.0V;0.157A;0.018A;100W;0W;N/A;N/A;N/A;On;CV;None;25.9 
75.0V;75.0V;0.157A;0.016A;100W;0W;N/A;N/A;N/A;On;CV;None;26.0 
75.0V;75.0V;0.157A;0.015A;100W;0W;N/A;N/A;N/A;On;CV;None;26.1 
75.0V;75.0V;0.157A;0.017A;100W;0W;N/A;N/A;N/A;On;CV;None;26.2 
75.0V;75.0V;0.157A;0.017A;100W;0W;N/A;N/A;N/A;On;CV;None;26.3 
75.0V;75.0V;0.157A;0.018A;100W;0W;N/A;N/A;N/A;On;CV;None;26.4 
75.0V;75.0V;0.157A;0.021A;100W;0W;N/A;N/A;N/A;On;CV;None;26.5 
75.0V;75.0V;0.157A;0.019A;100W;0W;N/A;N/A;N/A;On;CV;None;26.6 
75.0V;75.0V;0.157A;0.017A;100W;0W;N/A;N/A;N/A;On;CV;None;26.7 
75.0V;75.0V;0.157A;0.017A;100W;0W;N/A;N/A;N/A;On;CV;None;26.8 
75.0V;75.0V;0.157A;0.017A;100W;0W;N/A;N/A;N/A;On;CV;None;26.9 
75.0V;75.0V;0.157A;0.017A;100W;0W;N/A;N/A;N/A;On;CV;None;27.0 
75.0V;75.0V;0.157A;0.016A;100W;0W;N/A;N/A;N/A;On;CV;None;27.1 
75.0V;75.0V;0.157A;0.017A;100W;0W;N/A;N/A;N/A;On;CV;None;27.2 
75.0V;75.0V;0.157A;0.017A;100W;0W;N/A;N/A;N/A;On;CV;None;27.3 
75.0V;75.0V;0.157A;0.019A;100W;0W;N/A;N/A;N/A;On;CV;None;27.4 
75.0V;75.0V;0.157A;0.014A;100W;0W;N/A;N/A;N/A;On;CV;None;27.5 
75.0V;75.0V;0.157A;0.018A;100W;0W;N/A;N/A;N/A;On;CV;None;27.6 
