U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
110.0V;34.6V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;85.4 
110.0V;34.6V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;85.5 
110.0V;34.6V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;85.6 
110.0V;34.6V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;85.7 
110.0V;34.6V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;85.8 
110.0V;34.6V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;85.9 
110.0V;34.6V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;86.0 
110.0V;34.6V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;86.1 
110.0V;34.6V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;86.2 
110.0V;34.6V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;86.3 
110.0V;34.6V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;86.4 
110.0V;34.6V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;86.5 
110.0V;34.6V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;86.6 
110.0V;34.6V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;86.7 
110.0V;34.6V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;86.8 
110.0V;34.6V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;86.9 
110.0V;34.6V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;87.0 
110.0V;34.6V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;87.1 
110.0V;34.6V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;87.2 
110.0V;34.6V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;87.3 
110.0V;34.6V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;87.4 
110.0V;34.6V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;87.5 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;87.6 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;87.7 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;87.8 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;87.9 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;88.0 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;88.1 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;88.2 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;88.3 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;88.4 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;88.5 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;88.6 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;88.7 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;88.8 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;88.9 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;89.0 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;89.1 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;89.2 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;89.3 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;89.4 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;89.5 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;89.6 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;89.7 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;89.8 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;89.9 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;90.0 
110.0V;34.8V;0.185A;0.185A;100W;6W;N/A;N/A;N/A;On;CC;None;90.1 
110.0V;34.7V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;90.2 
110.0V;34.7V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;90.3 
110.0V;34.7V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;90.4 
110.0V;34.7V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CV;None;90.5 
110.0V;34.7V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;90.6 
110.0V;34.7V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;90.7 
110.0V;34.7V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;90.8 
110.0V;34.7V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;90.9 
110.0V;34.7V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;91.0 
110.0V;34.7V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;91.1 
110.0V;34.7V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;91.2 
110.0V;34.7V;0.185A;0.185A;100W;6W;N/A;N/A;N/A;On;CC;None;91.3 
110.0V;34.7V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;91.4 
110.0V;34.7V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;91.5 
110.0V;34.7V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;91.6 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;91.7 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;91.8 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;91.9 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;92.0 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;92.1 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;92.2 
110.0V;34.9V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;92.3 
110.0V;34.9V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;92.4 
110.0V;34.9V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;92.5 
110.0V;34.9V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;92.6 
110.0V;34.9V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;92.7 
110.0V;34.9V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;92.8 
110.0V;34.9V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;92.9 
110.0V;34.9V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;93.0 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;93.1 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;93.2 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;93.3 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;93.4 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;93.5 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;93.6 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;93.7 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;93.8 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;93.9 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;94.0 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;94.1 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;94.2 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;94.3 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;94.4 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;94.5 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;94.6 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;94.7 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;94.8 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;94.9 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;95.0 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;95.1 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;95.2 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;95.3 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;95.4 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;95.5 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;95.6 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;95.7 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;95.8 
110.0V;34.8V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;95.9 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;96.0 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;96.1 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;96.2 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;96.3 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;96.4 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;96.5 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;96.6 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;96.7 
110.0V;34.8V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;96.8 
110.0V;34.9V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;96.9 
110.0V;34.9V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;97.0 
110.0V;35.0V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;97.1 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;97.2 
110.0V;35.0V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;97.3 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;97.4 
110.0V;35.0V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;97.5 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;97.6 
110.0V;34.9V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;97.7 
110.0V;34.9V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;97.8 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;97.9 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;98.0 
110.0V;35.0V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;98.1 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;98.2 
110.0V;35.0V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;98.3 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;98.4 
110.0V;35.0V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;98.5 
110.0V;35.0V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;98.6 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;98.7 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;98.8 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;98.9 
110.0V;35.0V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;99.0 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;99.1 
110.0V;35.0V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;99.2 
110.0V;35.0V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;99.3 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;99.4 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;99.5 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;99.6 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;99.7 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;99.8 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;99.9 
110.0V;35.0V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;100.0 
110.0V;35.0V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;100.1 
110.0V;35.0V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;100.2 
110.0V;35.0V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;100.3 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;100.4 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;100.5 
110.0V;35.0V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;100.6 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;100.7 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;100.8 
110.0V;35.0V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;100.9 
110.0V;34.9V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;101.0 
110.0V;34.9V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;101.1 
110.0V;34.9V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;101.2 
110.0V;34.9V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;101.3 
110.0V;34.9V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;101.4 
110.0V;34.9V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;101.5 
110.0V;34.9V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;101.6 
110.0V;34.9V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;101.7 
110.0V;34.9V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;101.8 
110.0V;34.9V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;101.9 
110.0V;34.9V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;102.0 
110.0V;35.0V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;102.1 
110.0V;35.0V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;102.2 
110.0V;35.0V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;102.3 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;102.4 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;102.5 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;102.6 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;102.7 
110.0V;35.0V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;102.8 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;102.9 
110.0V;35.0V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;103.0 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;103.1 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;103.2 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;103.3 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;103.4 
110.0V;35.0V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;103.5 
110.0V;35.0V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;103.6 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;103.7 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;103.8 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;103.9 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;104.0 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;104.1 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;104.2 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;104.3 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;104.4 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;104.5 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;104.6 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;104.7 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;104.8 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;104.9 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;105.0 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CV;None;105.1 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;105.2 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;105.3 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;105.4 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;105.5 
110.0V;35.2V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;105.6 
110.0V;35.2V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;105.7 
110.0V;35.2V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;105.8 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;105.9 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;106.0 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;106.1 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;106.2 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;106.3 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;106.4 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;106.5 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;106.6 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;106.7 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;106.8 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;106.9 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;107.0 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;107.1 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;107.2 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;107.3 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;107.4 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;107.5 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;107.6 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;107.7 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;107.8 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;107.9 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;108.0 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;108.1 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;108.2 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;108.3 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;108.4 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;108.5 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;108.6 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;108.7 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;108.8 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;108.9 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;109.0 
110.0V;35.2V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;109.1 
110.0V;35.2V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;109.2 
110.0V;35.2V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;109.3 
110.0V;35.2V;0.185A;0.185A;100W;6W;N/A;N/A;N/A;On;CC;None;109.4 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;109.5 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;109.6 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;109.7 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;109.8 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;109.9 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;110.0 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;110.1 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;110.2 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;110.3 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;110.4 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;110.5 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;110.6 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;110.7 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;110.8 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;110.9 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;111.0 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;111.1 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;111.2 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;111.3 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;111.4 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;111.5 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;111.6 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;111.7 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;111.8 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;111.9 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;112.0 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;112.1 
110.0V;35.2V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;112.2 
110.0V;35.2V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;112.3 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;112.4 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;112.5 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;112.6 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;112.7 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;112.8 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;112.9 
110.0V;35.1V;0.185A;0.186A;100W;6W;N/A;N/A;N/A;On;CC;None;113.0 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;113.1 
110.0V;35.1V;0.185A;0.187A;100W;6W;N/A;N/A;N/A;On;CC;None;113.2 
