U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
108.5V;108.3V;0.175A;0.014A;100W;0W;N/A;N/A;N/A;On;CV;None;7.2 
108.5V;108.3V;0.175A;0.014A;100W;0W;N/A;N/A;N/A;On;CV;None;7.3 
108.5V;108.3V;0.175A;0.015A;100W;0W;N/A;N/A;N/A;On;CV;None;7.4 
108.5V;108.3V;0.175A;0.015A;100W;0W;N/A;N/A;N/A;On;CV;None;7.5 
108.5V;108.3V;0.175A;0.016A;100W;0W;N/A;N/A;N/A;On;CV;None;7.6 
108.5V;108.3V;0.175A;0.017A;100W;0W;N/A;N/A;N/A;On;CV;None;7.7 
108.5V;108.4V;0.175A;0.016A;100W;0W;N/A;N/A;N/A;On;CV;None;7.8 
108.5V;108.4V;0.175A;0.019A;100W;0W;N/A;N/A;N/A;On;CV;None;7.9 
108.5V;108.4V;0.175A;0.018A;100W;0W;N/A;N/A;N/A;On;CV;None;8.0 
108.5V;108.4V;0.175A;0.018A;100W;0W;N/A;N/A;N/A;On;CV;None;8.1 
108.5V;108.4V;0.175A;0.016A;100W;0W;N/A;N/A;N/A;On;CV;None;8.2 
108.5V;108.4V;0.175A;0.018A;100W;0W;N/A;N/A;N/A;On;CV;None;8.3 
108.5V;108.4V;0.175A;0.021A;100W;0W;N/A;N/A;N/A;On;CV;None;8.4 
108.5V;108.4V;0.175A;0.019A;100W;0W;N/A;N/A;N/A;On;CV;None;8.5 
108.5V;108.4V;0.175A;0.018A;100W;0W;N/A;N/A;N/A;On;CV;None;8.6 
108.5V;108.4V;0.175A;0.021A;100W;0W;N/A;N/A;N/A;On;CV;None;8.7 
108.5V;108.4V;0.175A;0.022A;100W;0W;N/A;N/A;N/A;On;CV;None;8.8 
108.5V;108.4V;0.175A;0.022A;100W;0W;N/A;N/A;N/A;On;CV;None;8.9 
108.5V;108.4V;0.175A;0.022A;100W;0W;N/A;N/A;N/A;On;CV;None;9.0 
108.5V;108.4V;0.175A;0.023A;100W;0W;N/A;N/A;N/A;On;CV;None;9.1 
108.5V;108.4V;0.175A;0.023A;100W;0W;N/A;N/A;N/A;On;CV;None;9.2 
108.5V;108.4V;0.175A;0.026A;100W;0W;N/A;N/A;N/A;On;CV;None;9.3 
108.5V;108.4V;0.175A;0.026A;100W;0W;N/A;N/A;N/A;On;CV;None;9.4 
108.5V;108.4V;0.175A;0.029A;100W;3W;N/A;N/A;N/A;On;CV;None;9.5 
108.5V;108.4V;0.175A;0.028A;100W;0W;N/A;N/A;N/A;On;CV;None;9.6 
108.5V;108.4V;0.175A;0.030A;100W;3W;N/A;N/A;N/A;On;CV;None;9.7 
108.5V;108.4V;0.175A;0.031A;100W;3W;N/A;N/A;N/A;On;CV;None;9.8 
108.5V;108.4V;0.175A;0.031A;100W;3W;N/A;N/A;N/A;On;CV;None;9.9 
108.5V;108.4V;0.175A;0.033A;100W;3W;N/A;N/A;N/A;On;CV;None;10.0 
108.5V;108.4V;0.175A;0.035A;100W;4W;N/A;N/A;N/A;On;CV;None;10.1 
108.5V;108.4V;0.175A;0.038A;100W;4W;N/A;N/A;N/A;On;CV;None;10.2 
108.5V;108.4V;0.175A;0.038A;100W;4W;N/A;N/A;N/A;On;CV;None;10.3 
108.5V;108.4V;0.175A;0.041A;100W;4W;N/A;N/A;N/A;On;CV;None;10.4 
108.5V;108.4V;0.175A;0.046A;100W;5W;N/A;N/A;N/A;On;CV;None;10.5 
108.5V;108.4V;0.175A;0.050A;100W;5W;N/A;N/A;N/A;On;CV;None;10.6 
108.5V;108.4V;0.175A;0.055A;100W;6W;N/A;N/A;N/A;On;CV;None;10.7 
108.5V;108.4V;0.175A;0.060A;100W;6W;N/A;N/A;N/A;On;CV;None;10.8 
108.5V;108.4V;0.175A;0.069A;100W;7W;N/A;N/A;N/A;On;CV;None;10.9 
108.5V;108.4V;0.175A;0.090A;100W;9W;N/A;N/A;N/A;On;CV;None;11.0 
108.5V;108.4V;0.175A;0.104A;100W;11W;N/A;N/A;N/A;On;CV;None;11.1 
108.5V;108.4V;0.175A;0.179A;100W;19W;N/A;N/A;N/A;On;CV;None;11.2 
108.5V;68.0V;0.175A;0.179A;100W;12W;N/A;N/A;N/A;On;CC;None;11.3 
108.5V;48.7V;0.175A;0.178A;100W;9W;N/A;N/A;N/A;On;CC;None;11.4 
108.5V;45.3V;0.175A;0.176A;100W;8W;N/A;N/A;N/A;On;CC;None;11.5 
108.5V;44.3V;0.175A;0.176A;100W;8W;N/A;N/A;N/A;On;CC;None;11.6 
108.5V;42.8V;0.175A;0.177A;100W;7W;N/A;N/A;N/A;On;CC;None;11.7 
108.5V;42.2V;0.175A;0.176A;100W;7W;N/A;N/A;N/A;On;CC;None;11.8 
108.5V;41.3V;0.175A;0.176A;100W;7W;N/A;N/A;N/A;On;CC;None;11.9 
108.5V;40.7V;0.175A;0.176A;100W;7W;N/A;N/A;N/A;On;CC;None;12.0 
108.5V;40.4V;0.175A;0.176A;100W;7W;N/A;N/A;N/A;On;CC;None;12.1 
108.5V;40.1V;0.175A;0.176A;100W;7W;N/A;N/A;N/A;On;CC;None;12.2 
108.5V;39.9V;0.175A;0.176A;100W;7W;N/A;N/A;N/A;On;CC;None;12.3 
108.5V;39.5V;0.175A;0.176A;100W;7W;N/A;N/A;N/A;On;CC;None;12.4 
108.5V;39.1V;0.175A;0.175A;100W;7W;N/A;N/A;N/A;On;CC;None;12.5 
108.5V;38.9V;0.175A;0.176A;100W;7W;N/A;N/A;N/A;On;CC;None;12.6 
108.5V;38.8V;0.175A;0.177A;100W;7W;N/A;N/A;N/A;On;CC;None;12.7 
108.5V;38.7V;0.175A;0.176A;100W;7W;N/A;N/A;N/A;On;CC;None;12.8 
108.5V;38.7V;0.175A;0.176A;100W;7W;N/A;N/A;N/A;On;CC;None;12.9 
108.5V;38.6V;0.175A;0.176A;100W;7W;N/A;N/A;N/A;On;CC;None;13.0 
108.5V;38.5V;0.175A;0.177A;100W;7W;N/A;N/A;N/A;On;CC;None;13.1 
108.5V;38.3V;0.175A;0.176A;100W;7W;N/A;N/A;N/A;On;CC;None;13.2 
108.5V;38.2V;0.175A;0.176A;100W;7W;N/A;N/A;N/A;On;CC;None;13.3 
108.5V;38.0V;0.175A;0.176A;100W;7W;N/A;N/A;N/A;On;CC;None;13.4 
108.5V;38.0V;0.175A;0.176A;100W;7W;N/A;N/A;N/A;On;CC;None;13.5 
108.5V;37.9V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;13.6 
108.5V;37.8V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;13.7 
108.5V;37.8V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;13.8 
108.5V;37.6V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;13.9 
108.5V;37.6V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;14.0 
108.5V;37.5V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;14.1 
108.5V;37.4V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;14.2 
108.5V;37.3V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;14.3 
108.5V;37.3V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;14.4 
108.5V;37.3V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;14.5 
108.5V;37.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;14.6 
108.5V;37.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;14.7 
108.5V;37.1V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;14.8 
108.5V;37.1V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;14.9 
108.5V;37.1V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;15.0 
108.5V;37.0V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;15.1 
108.5V;36.9V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;15.2 
108.5V;36.9V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;15.3 
108.5V;36.8V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;15.4 
108.5V;36.7V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;15.5 
108.5V;36.7V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;15.6 
108.5V;36.7V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;15.7 
108.5V;36.7V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;15.8 
108.5V;36.6V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;15.9 
108.5V;36.6V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;16.0 
108.5V;36.6V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;16.1 
108.5V;36.5V;0.175A;0.175A;100W;6W;N/A;N/A;N/A;On;CC;None;16.2 
108.5V;36.5V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;16.3 
108.5V;36.5V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;16.4 
108.5V;36.5V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;16.5 
108.5V;36.5V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;16.6 
108.5V;36.5V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;16.7 
108.5V;36.5V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;16.8 
108.5V;36.5V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;16.9 
108.5V;36.5V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;17.0 
108.5V;36.5V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;17.1 
108.5V;36.5V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;17.2 
108.5V;36.5V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;17.3 
108.5V;36.5V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;17.4 
108.5V;36.5V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;17.5 
108.5V;36.5V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;17.6 
108.5V;36.5V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;17.7 
108.5V;36.5V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;17.8 
108.5V;36.5V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;17.9 
108.5V;36.5V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;18.0 
108.5V;36.4V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;18.1 
108.5V;36.4V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;18.2 
108.5V;36.4V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;18.3 
108.5V;36.4V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;18.4 
108.5V;36.4V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;18.5 
108.5V;36.4V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;18.6 
108.5V;36.3V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;18.7 
108.5V;36.3V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;18.8 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;18.9 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;19.0 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;19.1 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;19.2 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;19.3 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;19.4 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;19.5 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;19.6 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;19.7 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;19.8 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;19.9 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;20.0 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;20.1 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;20.2 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;20.3 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;20.4 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;20.5 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;20.6 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;20.7 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;20.8 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;20.9 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;21.0 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;21.1 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;21.2 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;21.3 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;21.4 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;21.5 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;21.6 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;21.7 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;21.8 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;21.9 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;22.0 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;22.1 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;22.2 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;22.3 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;22.4 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;22.5 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;22.6 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;22.7 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;22.8 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;22.9 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;23.0 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;23.1 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;23.2 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;23.3 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;23.4 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;23.5 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;23.6 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;23.7 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;23.8 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;23.9 
108.5V;36.2V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;24.0 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;24.1 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;24.2 
108.5V;36.1V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;24.3 
108.5V;36.1V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;24.4 
108.5V;36.1V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;24.5 
108.5V;36.1V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;24.6 
108.5V;36.1V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;24.7 
108.5V;36.1V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;24.8 
108.5V;36.1V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;24.9 
108.5V;36.1V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;25.0 
108.5V;36.1V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;25.1 
108.5V;36.1V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;25.2 
108.5V;36.1V;0.175A;0.175A;100W;6W;N/A;N/A;N/A;On;CC;None;25.3 
108.5V;36.1V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;25.4 
108.5V;36.1V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;25.5 
108.5V;36.1V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;25.6 
108.5V;36.1V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;25.7 
108.5V;36.1V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;25.8 
108.5V;36.1V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;25.9 
108.5V;36.1V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;26.0 
108.5V;36.1V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;26.1 
108.5V;36.1V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;26.2 
108.5V;36.1V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;26.3 
108.5V;36.1V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;26.4 
108.5V;36.1V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;26.5 
108.5V;36.1V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;26.6 
108.5V;36.1V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;26.7 
108.5V;36.1V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;26.8 
108.5V;36.1V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;26.9 
108.5V;36.1V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;27.0 
108.5V;36.1V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;27.1 
108.5V;36.1V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;27.2 
108.5V;36.1V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;27.3 
108.5V;36.1V;0.175A;0.177A;100W;6W;N/A;N/A;N/A;On;CC;None;27.4 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;27.5 
108.5V;36.2V;0.175A;0.176A;100W;6W;N/A;N/A;N/A;On;CC;None;27.6 
