Wavelength(nm), Raman shift(cm^-1), Intensity(counts) 
525.3638253638254,-194.58567678570358,70275
525.3513513513514,-195.03763278408286,70651
525.3388773388773,-195.48961024557985,70707
525.3264033264034,-195.9416091717168,70855
525.3139293139293,-196.3936295640333,71082
525.3014553014553,-196.84567142404936,71095
525.2889812889813,-197.2977347533024,71058
525.2765072765072,-197.74981955331899,71009
525.2640332640333,-198.20192582562348,71236
525.2515592515592,-198.6540535717533,71237
525.2390852390853,-199.10620279323282,70892
525.2266112266112,-199.5583734915973,70854
525.2141372141372,-200.0105656683733,71064
525.2016632016632,-200.46277932508949,71086
525.1891891891892,-200.91501446328328,71015
525.1767151767152,-201.36727108447695,70814
525.1642411642412,-201.81954919021,70885
525.1517671517671,-202.27184878200688,70965
525.1392931392932,-202.72416986139842,70881
525.1268191268191,-203.17651242992207,71142
525.1143451143452,-203.6288764891,70864
525.1018711018711,-204.0812620404762,70854
525.089397089397,-204.53366908557277,70926
525.0769230769231,-204.98609762592068,71442
525.064449064449,-205.4385476630595,71057
525.0519750519751,-205.8910191985136,71170
525.039501039501,-206.34351223382254,71079
525.027027027027,-206.79602677051503,71112
525.014553014553,-207.24856281011984,71057
525.002079002079,-207.7011203541787,71100
524.989604989605,-208.15369940421377,71052
524.977130977131,-208.60629996176903,71352
524.9646569646569,-209.058922028371,71091
524.952182952183,-209.51156560555057,71161
524.9397089397089,-209.9642306948495,71119
524.927234927235,-210.41691729779214,71142
524.9147609147609,-210.86962541592243,71407
524.902286902287,-211.32235505076255,71508
524.8898128898129,-211.77510620385863,71295
524.8773388773388,-212.22787887673718,71331
524.8648648648649,-212.68067307093128,71216
524.8523908523908,-213.13348878798266,71222
524.8399168399169,-213.5863260294157,71724
524.8274428274428,-214.03918479677648,71166
524.8149688149688,-214.4920650915959,71371
524.8024948024948,-214.9449669154005,71063
524.7900207900208,-215.39789026973855,71308
524.7775467775468,-215.85083515613658,71590
524.7650727650728,-216.30380157613635,71334
524.7525987525987,-216.75678953126874,71403
524.7401247401248,-217.20979902306678,71452
524.7276507276507,-217.6628300530766,71485
524.7151767151768,-218.11588262282254,71383
524.7027027027027,-218.5689567338507,71607
524.6902286902287,-219.02205238769415,71380
524.6777546777547,-219.47516958588594,71293
524.6652806652806,-219.9283083299656,71375
524.6528066528067,-220.38146862146843,71617
524.6403326403326,-220.8346504619361,71455
524.6278586278586,-221.28785385290172,71448
524.6153846153846,-221.74107879590048,71502
524.6029106029106,-222.19432529247416,71517
524.5904365904366,-222.64759334415578,71459
524.5779625779626,-223.1008829524893,71539
524.5654885654885,-223.55419411900988,71436
524.5530145530146,-224.00752684524844,71550
524.5405405405405,-224.46088113275542,71434
524.5280665280666,-224.91425698305733,71557
524.5155925155925,-225.36765439770463,71546
524.5031185031185,-225.82107337822816,71690
524.4906444906445,-226.27451392616317,71504
524.4781704781705,-226.72797604305794,71628
524.4656964656965,-227.18145973044113,71829
524.4532224532225,-227.6349649898632,71787
524.4407484407484,-228.08849182285934,71605
524.4282744282744,-228.54204023096048,71463
524.4158004158004,-228.99561021571915,71753
524.4033264033264,-229.44920177866416,71553
524.3908523908524,-229.90281492134366,71324
524.3783783783783,-230.35644964529726,71664
524.3659043659044,-230.81010595205586,71454
524.3534303534303,-231.26378384316985,71639
524.3409563409564,-231.71748332017228,71274
524.3284823284823,-232.1712043846136,71825
524.3160083160083,-232.62494703802685,71638
524.3035343035343,-233.0787112819494,71614
524.2910602910603,-233.5324971179339,71879
524.2785862785863,-233.986304547509,71864
524.2661122661123,-234.44013357222732,71694
524.2536382536382,-234.89398419362408,71789
524.2411642411643,-235.34785641323884,71812
524.2286902286902,-235.80175023262203,71799
524.2162162162163,-236.2556656533045,71689
524.2037422037422,-236.7096026768367,71728
524.1912681912681,-237.16356130476035,71722
524.1787941787942,-237.61754153861068,71753
524.1663201663201,-238.0715433799403,71834
524.1538461538462,-238.52556683028004,71885
524.1413721413721,-238.97961189118686,71791
524.1288981288981,-239.43367856419383,71873
524.1164241164241,-239.88776685084264,72144
524.1039501039501,-240.3418767526859,71651
524.0914760914761,-240.7960082712545,71823
524.0790020790021,-241.25016140810536,72044
524.0665280665281,-241.7043361647715,72048
524.0540540540541,-242.15853254280555,71836
524.04158004158,-242.61275054374707,71862
524.0291060291061,-243.0669901691356,71824
524.016632016632,-243.52125142052373,72084
524.0041580041581,-243.9755342994467,71852
523.991683991684,-244.42983880746144,71989
523.9792099792099,-244.8841649461031,72175
523.966735966736,-245.33851271691785,72010
523.9542619542619,-245.79288212145389,71921
523.941787941788,-246.24727316125296,72061
523.9293139293139,-246.70168583786327,72016
523.9168399168399,-247.15612015283094,72127
523.9043659043659,-247.61057610769552,71901
523.8918918918919,-248.06505370400956,72112
523.8794178794179,-248.51955294331268,72338
523.8669438669439,-248.97407382715957,72251
523.8544698544698,-249.42861635708982,72296
523.8419958419959,-249.8831805346495,72270
523.8295218295218,-250.33776636138907,72309
523.8170478170479,-250.79237383885018,72414
523.8045738045738,-251.24700296858546,72261
523.7920997920997,-251.7016537521388,72390
523.7796257796258,-252.15632619105412,72606
523.7671517671517,-252.61102028688612,72659
523.7546777546778,-253.06573604117224,72699
523.7422037422037,-253.52047345547157,72678
523.7297297297297,-253.97523253132582,72713
523.7172557172557,-254.43001327027892,72544
523.7047817047817,-254.88481567388556,72786
523.6923076923077,-255.33963974368754,72889
523.6798336798337,-255.79448548124174,73150
523.6673596673596,-256.24935288809206,73010
523.6548856548857,-256.7042419657803,73275
523.6424116424116,-257.1591527158676,73415
523.6299376299377,-257.6140851398914,73565
523.6174636174636,-258.0690392394087,73590
523.6049896049896,-258.5240150159676,73466
523.5925155925156,-258.9790124711121,73725
523.5800415800416,-259.43403160639696,73988
523.5675675675676,-259.8890724233682,74430
523.5550935550935,-260.34413492358055,74186
523.5426195426195,-260.7992191085802,74357
523.5301455301455,-261.254324979913,74365
523.5176715176715,-261.70945253914044,74875
523.5051975051975,-262.16460178779977,75351
523.4927234927235,-262.6197727274523,75493
523.4802494802494,-263.0749653596462,75852
523.4677754677755,-263.5301796859234,75765
523.4553014553014,-263.98541570784704,76558
523.4428274428275,-264.44067342695905,76637
523.4303534303534,-264.89595284481845,77013
523.4178794178794,-265.35125396297354,77683
523.4054054054054,-265.8065767829703,77917
523.3929313929314,-266.26192130636787,78500
523.3804573804574,-266.7172875347123,78872
523.3679833679834,-267.17267546956265,79291
523.3555093555094,-267.6280851124629,79660
523.3430353430354,-268.08351646497204,80543
523.3305613305613,-268.53896952864056,81179
523.3180873180874,-268.9944443050145,81451
523.3056133056133,-269.4499407956594,82242
523.2931392931393,-269.90545900211276,82992
523.2806652806653,-270.3609989259423,83777
523.2681912681912,-270.816560568694,84581
523.2557172557173,-271.2721439319184,85329
523.2432432432432,-271.7277490171745,86100
523.2307692307693,-272.18337582601055,87298
523.2182952182952,-272.63902435998784,87843
523.2058212058212,-273.0946946206546,88931
523.1933471933472,-273.55038660956336,89836
523.1808731808732,-274.0061003282733,90601
523.1683991683992,-274.4618357783347,91397
523.1559251559252,-274.9175929613046,92094
523.1434511434511,-275.3733718787398,93142
523.1309771309772,-275.8291725321865,94026
523.1185031185031,-276.28499492320793,95185
523.1060291060292,-276.7408390533547,95565
523.0935550935551,-277.19670492418584,96593
523.081081081081,-277.652592537256,97135
523.0686070686071,-278.1085018941135,97933
523.056133056133,-278.56443299632394,98714
523.0436590436591,-279.0203858454355,99565
523.031185031185,-279.4763604430117,100018
523.018711018711,-279.93235679060496,100941
523.006237006237,-280.3883748897658,101480
522.993762993763,-280.8444147420598,102746
522.981288981289,-281.3004763490374,102898
522.968814968815,-281.7565597122598,103467
522.9563409563409,-282.21266483328174,104556
522.943866943867,-282.6687917136558,104703
522.9313929313929,-283.1249403549498,104861
522.918918918919,-283.58111075870755,105556
522.9064449064449,-284.03730292649897,106320
522.8939708939708,-284.4935168598746,106348
522.8814968814969,-284.94975256039123,106567
522.8690228690228,-285.4060100296145,106555
522.8565488565489,-285.86228926909047,107155
522.8440748440748,-286.31859028038906,107787
522.8316008316008,-286.774913065065,108139
522.8191268191268,-287.2312576246688,108438
522.8066528066528,-287.6876239607724,108747
522.7941787941788,-288.14401207492193,109199
522.7817047817048,-288.6004219686874,108809
522.7692307692307,-289.05685364362125,109269
522.7567567567568,-289.5133071012827,109710
522.7442827442827,-289.96978234323507,110084
522.7318087318088,-290.42627937103094,110088
522.7193347193347,-290.8827981862381,110517
522.7068607068607,-291.33933879041354,109896
522.6943866943867,-291.795901185114,110205
522.6819126819126,-292.25248537190305,110623
522.6694386694387,-292.7090913523375,111009
522.6569646569646,-293.1657191279852,110702
522.6444906444906,-293.62236870040084,110497
522.6320166320166,-294.0790400711413,110713
522.6195426195426,-294.5357332417766,110628
522.6070686070686,-294.99244821385923,110644
522.5945945945946,-295.4491849889592,111125
522.5821205821206,-295.905943568629,111447
522.5696465696466,-296.36272395443643,110980
522.5571725571725,-296.8195261479427,110797
522.5446985446986,-297.2763501507027,111151
522.5322245322245,-297.7331959642883,111414
522.5197505197506,-298.19006359025224,110518
522.5072765072765,-298.6469530301644,111309
522.4948024948025,-299.1038642855839,111233
522.4823284823285,-299.5607973580697,110746
522.4698544698545,-300.01775224919186,110846
522.4573804573805,-300.47472896050505,110827
522.4449064449065,-300.9317274935792,111001
522.4324324324324,-301.38874784997563,110839
522.4199584199584,-301.84579003125333,111018
522.4074844074844,-302.3028540389823,110961
522.3950103950104,-302.7599398747172,111418
522.3825363825364,-303.2170475400324,110789
522.3700623700623,-303.6741770364869,110998
522.3575883575884,-304.131328365642,110967
522.3451143451143,-304.5885015290654,111082
522.3326403326404,-305.0456965283184,110589
522.3201663201663,-305.5029133649688,110604
522.3076923076923,-305.96015204058205,110866
522.2952182952183,-306.41741255671513,110614
522.2827442827443,-306.87469491494454,110422
522.2702702702703,-307.3319991168228,110533
522.2577962577963,-307.7893251639263,110151
522.2453222453222,-308.24667305781423,110429
522.2328482328483,-308.7040428000499,110600
522.2203742203742,-309.1614343922076,110366
522.2079002079003,-309.61884783584213,110198
522.1954261954262,-310.076283132532,110967
522.1829521829521,-310.5337402838342,110256
522.1704781704782,-310.9912192913122,110588
522.1580041580041,-311.4487201565444,110330
522.1455301455302,-311.90624288108575,110406
522.1330561330561,-312.36378746651036,110438
