Wavelength(nm), Raman shift(cm^-1), Intensity(counts) 
552.1200395,727.8391580200398,59880
552.1094205,727.490800690254,60064
552.0988015,727.1424299599419,60120
552.0881825,726.7940458283314,60172
552.0775635,726.4456482946506,60234
552.0669445,726.0972373581255,60238
552.0563255,725.7488130179863,60254
552.0457065,725.4003752734587,60157
552.0350875,725.0519241237623,60214
552.0244685,724.7034595681315,60197
552.0138495,724.354981605788,60178
552.0032305,724.0064902359596,60096
551.9926115,723.6579854578723,60257
551.9819925,723.3094672707565,60107
551.9713735,722.9609356738291,60205
551.9607545,722.6123906663228,60125
551.9501355,722.2638322474631,60235
551.9395165,721.915260416474,60131
551.9288975,721.5666751725813,60015
551.9182785,721.2180765150174,60194
551.9076595,720.8694644429974,60164
551.8970405,720.5208389557513,60212
551.8864215,720.1722000525074,60251
551.8758025,719.8235477324871,60133
551.8651835,719.4748819949206,60140
551.8545645,719.1262028390338,60058
551.8439455,718.7775102640439,60133
551.8333265,718.4288042691835,60179
551.8227075,718.0800848536738,60087
551.8120885,717.7313520167431,60074
551.8014695,717.3826057576193,60192
551.7908505,717.0338460755197,60067
551.7802315,716.6850729696723,60164
551.7696125,716.3362864393051,60103
551.7589935,715.9874864836398,60211
551.7483745,715.6386731019021,60273
551.7377555,715.2898462933224,60148
551.7271365,714.9410060571155,60055
551.7165175,714.5921523925097,60085
551.7058985,714.2432852987306,60112
551.6952795,713.8944047750044,60188
551.6846605,713.5455108205524,60080
551.6740415,713.196603434605,60156
551.6634225,712.8476826163792,60096
551.6528035,712.498748365101,60168
551.6421845,712.1498006799962,60109
551.6315655,711.8008395602888,60095
551.6209465,711.4518650052021,60112
551.6103275,711.1028770139644,60163
551.5997085,710.7538755857928,60081
551.5890895,710.4048607199155,60107
551.5784705,710.055832415556,60175
551.5678515,709.706790671936,60144
551.5572325,709.3577354882856,60134
551.5466135,709.0086668638199,60157
551.5359945,708.6595847977649,60077
551.5253755,708.3104892893484,60096
551.5147565,707.9613803377899,60083
551.5041375,707.6122579423153,60116
551.4935185,707.2631221021484,60037
551.4828995,706.9139728165105,60091
551.4722805,706.5648100846233,60129
551.4616615,706.2156339057127,60167
551.4510425,705.8664442790024,60148
551.4404235,705.5172412037139,60057
551.4298045,705.1680246790751,60173
551.4191855,704.8187947043014,60186
551.4085665,704.4695512786184,60071
551.3979475,704.1202944012498,60163
551.3873285,703.7710240714173,60119
551.3767095,703.4217402883468,60169
551.3660905,703.0724430512596,60181
551.3554715,702.7231323593775,60117
551.3448525,702.3738082119197,60257
551.3342335,702.0244706081144,60154
551.3236145,701.6751195471809,60112
