Wavelength(nm), Raman shift(cm^-1), Intensity(counts) 
525.3638253638254,-194.58567678570358,59823
525.3513513513514,-195.03763278408286,59824
525.3388773388773,-195.48961024557985,59986
525.3264033264034,-195.9416091717168,59980
525.3139293139293,-196.3936295640333,60076
525.3014553014553,-196.84567142404936,60086
525.2889812889813,-197.2977347533024,60037
525.2765072765072,-197.74981955331899,60076
525.2640332640333,-198.20192582562348,60060
525.2515592515592,-198.6540535717533,60076
525.2390852390853,-199.10620279323282,59986
525.2266112266112,-199.5583734915973,59902
525.2141372141372,-200.0105656683733,59965
525.2016632016632,-200.46277932508949,59987
525.1891891891892,-200.91501446328328,60020
525.1767151767152,-201.36727108447695,60022
525.1642411642412,-201.81954919021,60021
525.1517671517671,-202.27184878200688,59982
525.1392931392932,-202.72416986139842,60058
525.1268191268191,-203.17651242992207,60067
525.1143451143452,-203.6288764891,60063
525.1018711018711,-204.0812620404762,59969
525.089397089397,-204.53366908557277,59899
525.0769230769231,-204.98609762592068,60001
525.064449064449,-205.4385476630595,59962
525.0519750519751,-205.8910191985136,59987
525.039501039501,-206.34351223382254,59966
525.027027027027,-206.79602677051503,59968
525.014553014553,-207.24856281011984,60034
525.002079002079,-207.7011203541787,59993
524.989604989605,-208.15369940421377,60032
524.977130977131,-208.60629996176903,60091
524.9646569646569,-209.058922028371,59975
524.952182952183,-209.51156560555057,59982
524.9397089397089,-209.9642306948495,60009
524.927234927235,-210.41691729779214,59952
524.9147609147609,-210.86962541592243,59982
524.902286902287,-211.32235505076255,60005
524.8898128898129,-211.77510620385863,59871
524.8773388773388,-212.22787887673718,59996
524.8648648648649,-212.68067307093128,59990
524.8523908523908,-213.13348878798266,59948
524.8399168399169,-213.5863260294157,60032
524.8274428274428,-214.03918479677648,60030
524.8149688149688,-214.4920650915959,60013
524.8024948024948,-214.9449669154005,60030
524.7900207900208,-215.39789026973855,60025
524.7775467775468,-215.85083515613658,59982
524.7650727650728,-216.30380157613635,60029
524.7525987525987,-216.75678953126874,59958
524.7401247401248,-217.20979902306678,59920
524.7276507276507,-217.6628300530766,59910
524.7151767151768,-218.11588262282254,59962
524.7027027027027,-218.5689567338507,59891
524.6902286902287,-219.02205238769415,59951
524.6777546777547,-219.47516958588594,59977
524.6652806652806,-219.9283083299656,60026
524.6528066528067,-220.38146862146843,59938
524.6403326403326,-220.8346504619361,59969
524.6278586278586,-221.28785385290172,60018
524.6153846153846,-221.74107879590048,60023
524.6029106029106,-222.19432529247416,59957
524.5904365904366,-222.64759334415578,60006
524.5779625779626,-223.1008829524893,59908
524.5654885654885,-223.55419411900988,59976
524.5530145530146,-224.00752684524844,60018
524.5405405405405,-224.46088113275542,59993
524.5280665280666,-224.91425698305733,60018
524.5155925155925,-225.36765439770463,60008
524.5031185031185,-225.82107337822816,59977
524.4906444906445,-226.27451392616317,59984
524.4781704781705,-226.72797604305794,60020
524.4656964656965,-227.18145973044113,60009
524.4532224532225,-227.6349649898632,59963
524.4407484407484,-228.08849182285934,60004
524.4282744282744,-228.54204023096048,60057
524.4158004158004,-228.99561021571915,60036
524.4033264033264,-229.44920177866416,60064
524.3908523908524,-229.90281492134366,59982
524.3783783783783,-230.35644964529726,59951
524.3659043659044,-230.81010595205586,59951
524.3534303534303,-231.26378384316985,59999
524.3409563409564,-231.71748332017228,59999
524.3284823284823,-232.1712043846136,59996
524.3160083160083,-232.62494703802685,60068
524.3035343035343,-233.0787112819494,60019
524.2910602910603,-233.5324971179339,59918
524.2785862785863,-233.986304547509,60044
524.2661122661123,-234.44013357222732,59998
524.2536382536382,-234.89398419362408,60058
524.2411642411643,-235.34785641323884,59913
524.2286902286902,-235.80175023262203,59967
524.2162162162163,-236.2556656533045,59981
524.2037422037422,-236.7096026768367,59905
524.1912681912681,-237.16356130476035,60008
524.1787941787942,-237.61754153861068,60005
524.1663201663201,-238.0715433799403,60048
524.1538461538462,-238.52556683028004,59972
524.1413721413721,-238.97961189118686,59982
524.1288981288981,-239.43367856419383,59922
524.1164241164241,-239.88776685084264,60082
524.1039501039501,-240.3418767526859,60099
524.0914760914761,-240.7960082712545,60016
524.0790020790021,-241.25016140810536,59972
524.0665280665281,-241.7043361647715,60025
524.0540540540541,-242.15853254280555,59951
524.04158004158,-242.61275054374707,59975
524.0291060291061,-243.0669901691356,59996
524.016632016632,-243.52125142052373,59966
524.0041580041581,-243.9755342994467,59973
523.991683991684,-244.42983880746144,59972
523.9792099792099,-244.8841649461031,59919
523.966735966736,-245.33851271691785,59977
523.9542619542619,-245.79288212145389,59974
523.941787941788,-246.24727316125296,59944
523.9293139293139,-246.70168583786327,60003
523.9168399168399,-247.15612015283094,60078
523.9043659043659,-247.61057610769552,60024
523.8918918918919,-248.06505370400956,59997
523.8794178794179,-248.51955294331268,59995
523.8669438669439,-248.97407382715957,60037
523.8544698544698,-249.42861635708982,60019
523.8419958419959,-249.8831805346495,60022
523.8295218295218,-250.33776636138907,60045
523.8170478170479,-250.79237383885018,60099
523.8045738045738,-251.24700296858546,60013
523.7920997920997,-251.7016537521388,59949
523.7796257796258,-252.15632619105412,60059
523.7671517671517,-252.61102028688612,59951
523.7546777546778,-253.06573604117224,59944
523.7422037422037,-253.52047345547157,59981
523.7297297297297,-253.97523253132582,60039
523.7172557172557,-254.43001327027892,59954
523.7047817047817,-254.88481567388556,59902
523.6923076923077,-255.33963974368754,59957
523.6798336798337,-255.79448548124174,59940
523.6673596673596,-256.24935288809206,60108
523.6548856548857,-256.7042419657803,60049
523.6424116424116,-257.1591527158676,60038
523.6299376299377,-257.6140851398914,60002
523.6174636174636,-258.0690392394087,59968
523.6049896049896,-258.5240150159676,60045
523.5925155925156,-258.9790124711121,60010
523.5800415800416,-259.43403160639696,60046
523.5675675675676,-259.8890724233682,59952
523.5550935550935,-260.34413492358055,59955
523.5426195426195,-260.7992191085802,60026
523.5301455301455,-261.254324979913,59994
523.5176715176715,-261.70945253914044,60030
523.5051975051975,-262.16460178779977,60033
523.4927234927235,-262.6197727274523,59957
523.4802494802494,-263.0749653596462,60064
523.4677754677755,-263.5301796859234,59978
523.4553014553014,-263.98541570784704,60007
523.4428274428275,-264.44067342695905,59984
523.4303534303534,-264.89595284481845,59969
523.4178794178794,-265.35125396297354,60060
523.4054054054054,-265.8065767829703,60014
523.3929313929314,-266.26192130636787,60021
523.3804573804574,-266.7172875347123,60079
523.3679833679834,-267.17267546956265,60012
523.3555093555094,-267.6280851124629,60108
523.3430353430354,-268.08351646497204,60047
523.3305613305613,-268.53896952864056,60166
523.3180873180874,-268.9944443050145,60027
523.3056133056133,-269.4499407956594,60102
523.2931392931393,-269.90545900211276,60121
523.2806652806653,-270.3609989259423,60141
523.2681912681912,-270.816560568694,60082
523.2557172557173,-271.2721439319184,60062
523.2432432432432,-271.7277490171745,60076
523.2307692307693,-272.18337582601055,60101
523.2182952182952,-272.63902435998784,60077
523.2058212058212,-273.0946946206546,60086
523.1933471933472,-273.55038660956336,60108
523.1808731808732,-274.0061003282733,60102
523.1683991683992,-274.4618357783347,60086
523.1559251559252,-274.9175929613046,60076
523.1434511434511,-275.3733718787398,60185
523.1309771309772,-275.8291725321865,60195
523.1185031185031,-276.28499492320793,60139
523.1060291060292,-276.7408390533547,60147
523.0935550935551,-277.19670492418584,60109
523.081081081081,-277.652592537256,60222
523.0686070686071,-278.1085018941135,60132
523.056133056133,-278.56443299632394,60142
523.0436590436591,-279.0203858454355,60130
523.031185031185,-279.4763604430117,60167
523.018711018711,-279.93235679060496,60109
523.006237006237,-280.3883748897658,60162
522.993762993763,-280.8444147420598,60137
522.981288981289,-281.3004763490374,60166
522.968814968815,-281.7565597122598,60106
522.9563409563409,-282.21266483328174,60034
522.943866943867,-282.6687917136558,60173
522.9313929313929,-283.1249403549498,60138
522.918918918919,-283.58111075870755,60219
522.9064449064449,-284.03730292649897,60141
522.8939708939708,-284.4935168598746,60128
522.8814968814969,-284.94975256039123,60228
522.8690228690228,-285.4060100296145,60213
522.8565488565489,-285.86228926909047,60278
522.8440748440748,-286.31859028038906,60189
522.8316008316008,-286.774913065065,60191
522.8191268191268,-287.2312576246688,60158
522.8066528066528,-287.6876239607724,60240
522.7941787941788,-288.14401207492193,60171
522.7817047817048,-288.6004219686874,60137
522.7692307692307,-289.05685364362125,60093
522.7567567567568,-289.5133071012827,60160
522.7442827442827,-289.96978234323507,60094
522.7318087318088,-290.42627937103094,60233
522.7193347193347,-290.8827981862381,60167
522.7068607068607,-291.33933879041354,60180
522.6943866943867,-291.795901185114,60197
522.6819126819126,-292.25248537190305,60228
522.6694386694387,-292.7090913523375,60136
522.6569646569646,-293.1657191279852,60166
522.6444906444906,-293.62236870040084,60259
522.6320166320166,-294.0790400711413,60143
522.6195426195426,-294.5357332417766,60238
522.6070686070686,-294.99244821385923,60160
522.5945945945946,-295.4491849889592,60138
522.5821205821206,-295.905943568629,60197
522.5696465696466,-296.36272395443643,60207
522.5571725571725,-296.8195261479427,60220
522.5446985446986,-297.2763501507027,60167
522.5322245322245,-297.7331959642883,60234
522.5197505197506,-298.19006359025224,60093
522.5072765072765,-298.6469530301644,60179
522.4948024948025,-299.1038642855839,60280
522.4823284823285,-299.5607973580697,60201
522.4698544698545,-300.01775224919186,60254
522.4573804573805,-300.47472896050505,60202
522.4449064449065,-300.9317274935792,60264
522.4324324324324,-301.38874784997563,60242
522.4199584199584,-301.84579003125333,60334
522.4074844074844,-302.3028540389823,60270
522.3950103950104,-302.7599398747172,60231
522.3825363825364,-303.2170475400324,60225
522.3700623700623,-303.6741770364869,60241
522.3575883575884,-304.131328365642,60384
522.3451143451143,-304.5885015290654,60314
522.3326403326404,-305.0456965283184,60174
522.3201663201663,-305.5029133649688,60219
522.3076923076923,-305.96015204058205,60300
522.2952182952183,-306.41741255671513,60281
522.2827442827443,-306.87469491494454,60176
522.2702702702703,-307.3319991168228,60343
522.2577962577963,-307.7893251639263,60331
522.2453222453222,-308.24667305781423,60211
522.2328482328483,-308.7040428000499,60245
522.2203742203742,-309.1614343922076,60188
522.2079002079003,-309.61884783584213,60279
522.1954261954262,-310.076283132532,60213
522.1829521829521,-310.5337402838342,60296
522.1704781704782,-310.9912192913122,60190
522.1580041580041,-311.4487201565444,60223
522.1455301455302,-311.90624288108575,60194
522.1330561330561,-312.36378746651036,60149
522.1205821205821,-312.82135391438175,60203
522.1081081081081,-313.2789422262655,60226
522.0956340956341,-313.73655240373364,60207
522.0831600831601,-314.19418444834747,60134
522.0706860706861,-314.6518383616791,60147
522.058212058212,-315.10951414529626,60223
522.0457380457381,-315.5672118007624,60187
522.033264033264,-316.0249313296495,60210
522.0207900207901,-316.4826727335211,60257
522.008316008316,-316.94043601395146,60167
521.9958419958419,-317.39822117250606,60158
521.983367983368,-317.8560282107506,60234
521.9708939708939,-318.3138571302593,60231
521.95841995842,-318.7717079325934,60112
521.9459459459459,-319.22958061933156,60135
521.9334719334719,-319.6874751920349,60090
521.9209979209979,-320.14539165227353,60154
521.9085239085239,-320.6033300016237,60111
521.8960498960499,-321.0612902416446,60096
521.8835758835759,-321.5192723739148,60171
521.8711018711019,-321.97727639999556,60197
521.8586278586279,-322.4353023214676,60131
521.8461538461538,-322.89335013989654,60186
521.8336798336799,-323.35141985684584,60180
521.8212058212058,-323.809511473894,60076
521.8087318087319,-324.2676249926068,60196
521.7962577962578,-324.72576041456256,60117
521.7837837837837,-325.18391774132493,60093
521.7713097713098,-325.64209697446375,60191
521.7588357588357,-326.10029811555756,60161
521.7463617463618,-326.5585211661699,60128
521.7338877338877,-327.0167661278793,60142
521.7214137214137,-327.4750330022557,60115
521.7089397089397,-327.93332179086246,60143
521.6964656964657,-328.3916324952848,60041
521.6839916839917,-328.8499651170839,60153
521.6715176715177,-329.30831965783835,60106
521.6590436590436,-329.76669611912024,60143
521.6465696465697,-330.2250945024952,60152
521.6340956340956,-330.6835148095483,60077
521.6216216216217,-331.1419570418386,60175
521.6091476091476,-331.60042120094914,60099
521.5966735966736,-332.0589072884519,60124
521.5841995841996,-332.51741530591255,60170
521.5717255717256,-332.97594525491394,60169
521.5592515592516,-333.4344971370217,60100
521.5467775467775,-333.89307095381884,60237
521.5343035343035,-334.35166670687295,60097
521.5218295218295,-334.8102843977541,60064
521.5093555093555,-335.2689240280473,60082
521.4968814968815,-335.72758559931606,60118
521.4844074844075,-336.1862691131433,60132
521.4719334719334,-336.644974571101,60104
521.4594594594595,-337.1037019747592,60055
521.4469854469854,-337.5624513257008,60155
521.4345114345115,-338.02122262549136,60203
521.4220374220374,-338.4800158757182,60149
521.4095634095634,-338.9388310779491,60063
521.3970893970894,-339.39766823375606,60140
521.3846153846154,-339.85652734472643,60043
521.3721413721414,-340.3154084124214,60236
521.3596673596674,-340.77431143843046,60131
521.3471933471933,-341.2332364243257,60122
521.3347193347194,-341.69218337167484,60079
521.3222453222453,-342.15115228206736,60118
521.3097713097713,-342.6101431570688,60111
521.2972972972973,-343.0691559982643,60116
521.2848232848232,-343.52819080722816,60148
521.2723492723493,-343.9872475855324,60116
521.2598752598752,-344.44632633476215,60120
521.2474012474013,-344.9054270564873,60113
521.2349272349272,-345.3645497522931,60086
521.2224532224532,-345.8236944237515,60089
521.2099792099792,-346.28286107244105,60136
521.1975051975052,-346.74204969994264,60087
521.1850311850312,-347.2012603078305,60176
521.1725571725572,-347.66049289768756,60142
521.1600831600831,-348.1197474710881,60099
521.1476091476092,-348.57902402961065,60132
521.1351351351351,-349.0383225748382,60057
521.1226611226612,-349.49764310834286,60138
521.1101871101871,-349.9569856317119,60061
521.0977130977132,-350.41635014651735,60063
521.0852390852391,-350.87573665434434,60095
521.072765072765,-351.33514515676933,60220
521.0602910602911,-351.79457565536876,60159
521.047817047817,-352.25402815172765,60154
521.0353430353431,-352.71350264742256,60090
521.022869022869,-353.17299914403844,60096
521.010395010395,-353.63251764315186,60141
520.997920997921,-354.0920581463392,60089
520.985446985447,-354.55162065518766,60113
520.972972972973,-355.0112051712738,60102
520.960498960499,-355.4708116961826,60040
520.9480249480249,-355.93044023149486,60047
520.935550935551,-356.39009077878274,60092
520.9230769230769,-356.84976333964,60111
520.910602910603,-357.3094579156387,60063
520.8981288981289,-357.7691745083682,60173
520.8856548856548,-358.2289131194051,60130
520.8731808731809,-358.6886737503279,60042
520.8607068607068,-359.14845640272824,60112
520.8482328482329,-359.6082610781803,60102
520.8357588357588,-360.0680877782715,60098
520.8232848232848,-360.52793650458244,60049
520.8108108108108,-360.9878072586919,60114
520.7983367983368,-361.4477000421891,60020
520.7858627858628,-361.90761485665286,60127
520.7733887733888,-362.3675517036703,60149
520.7609147609147,-362.8275105848223,60056
520.7484407484408,-363.2874915016873,60066
520.7359667359667,-363.7474944558571,60147
520.7234927234928,-364.207519448908,60092
520.7110187110187,-364.6675664824338,60121
520.6985446985447,-365.127635558011,60049
520.6860706860707,-365.58772667722025,60048
520.6735966735966,-366.04783984165755,59999
520.6611226611227,-366.50797505289506,60098
520.6486486486486,-366.96813231252645,60034
520.6361746361746,-367.42831162213474,60072
520.6237006237006,-367.8885129832984,60057
520.6112266112266,-368.3487363976114,60121
520.5987525987526,-368.80898186665,60010
520.5862785862786,-369.2692493920103,60139
520.5738045738045,-369.7295389752707,60166
520.5613305613306,-370.1898506180165,60092
520.5488565488565,-370.650184321837,60107
520.5363825363826,-371.1105400883131,60157
520.5239085239085,-371.57091791903844,60072
520.5114345114345,-372.03131781559597,60075
520.4989604989605,-372.49173977956656,60078
520.4864864864865,-372.9521838125461,60113
520.4740124740125,-373.41264991611314,60083
520.4615384615385,-373.8731380918637,60099
520.4490644490644,-374.33364834137853,60084
520.4365904365904,-374.79418066624055,60042
520.4241164241164,-375.25473506804786,60082
520.4116424116424,-375.7153115483769,60118
520.3991683991684,-376.175910108828,60131
520.3866943866944,-376.63653075097534,60046
520.3742203742204,-377.0971734764193,60120
520.3617463617463,-377.55783828674055,60107
520.3492723492724,-378.0185251835264,60112
520.3367983367983,-378.4792341683706,60015
520.3243243243244,-378.93996524285615,60085
520.3118503118503,-379.40071840857894,60066
520.2993762993763,-379.8614936671241,60073
520.2869022869023,-380.32229102007454,60006
520.2744282744283,-380.7831104690306,60065
520.2619542619543,-381.2439520155708,60077
520.2494802494803,-381.7048156612955,60066
520.2370062370062,-382.1657014077876,60081
520.2245322245323,-382.62660925663437,60088
520.2120582120582,-383.08753920943604,60063
520.1995841995843,-383.5484912677691,60009
520.1871101871102,-384.0094654332361,60059
520.1746361746361,-384.4704617074219,59997
520.1621621621622,-384.93148009191395,60135
520.1496881496881,-385.39252058831033,59968
520.1372141372142,-385.85358319819613,60109
520.1247401247401,-386.31466792316513,60118
520.1122661122661,-386.77577476480894,60044
520.0997920997921,-387.23690372471486,60044
520.0873180873181,-387.69805480448093,60051
520.0748440748441,-388.1592280056902,59979
520.0623700623701,-388.6204233299428,60015
520.049896049896,-389.08164077882833,60188
520.0374220374221,-389.54288035393176,59999
520.024948024948,-390.0041420568578,60073
520.0124740124741,-390.4654258891872,60082
520.0,-390.9267318525224,60083
519.9875259875259,-391.38805994845063,60029
519.975051975052,-391.84941017856136,60038
519.9625779625779,-392.3107825444549,60041
519.950103950104,-392.7721770477185,60097
519.9376299376299,-393.23359368995244,60071
519.9251559251559,-393.69503247274616,60084
519.9126819126819,-394.156493397687,60103
519.9002079002079,-394.6179764663816,60016
519.8877338877339,-395.0794816804108,60078
519.8752598752599,-395.54100904138147,60041
519.8627858627858,-396.00255855087863,60120
519.8503118503119,-396.46413021049824,60034
519.8378378378378,-396.9257240218384,60048
519.8253638253639,-397.3873399864864,60076
519.8128898128898,-397.84897810604895,60071
519.8004158004157,-398.3106383821113,60043
