Wavelength(nm), Raman shift(cm^-1), Intensity(counts) 
553.3638253638254,768.5491804111048,76282
553.3513513513514,768.1418053541423,76214
553.3388773388773,767.7344119301292,76525
553.3264033264034,767.3270001378255,76749
553.3139293139293,766.919569975984,76321
553.3014553014553,766.512121443371,76450
553.2889812889813,766.104654538731,76552
553.2765072765072,765.6971692608303,76568
553.2640332640333,765.2896656084283,76300
553.2515592515592,764.8821435802741,76718
553.2390852390853,764.4746031751316,76324
553.2266112266112,764.0670443917518,76415
553.2141372141372,763.6594672288965,76435
553.2016632016632,763.2518716853233,76660
553.1891891891892,762.8442577597809,76406
553.1767151767152,762.4366254510356,76204
553.1642411642412,762.0289747578362,76379
553.1517671517671,761.6213056789402,76165
553.1392931392932,761.2136182131094,76351
553.1268191268191,760.8059123590926,75978
553.1143451143452,760.3981881156518,76525
553.1018711018711,759.9904454815378,76176
553.089397089397,759.5826844555062,76238
553.0769230769231,759.1749050363206,76377
553.064449064449,758.7671072227259,76562
553.0519750519751,758.359291013486,76211
553.039501039501,757.9514564073496,76661
553.027027027027,757.5436034030721,76079
553.014553014553,757.1357319994177,76381
553.002079002079,756.7278421951283,76500
552.989604989605,756.3199339889704,76517
552.977130977131,755.9120073796885,76479
552.9646569646569,755.5040623660421,76651
552.952182952183,755.096098946789,76348
552.9397089397089,754.6881171206754,76298
552.927234927235,754.2801168864657,76047
552.9147609147609,753.8720982429043,76599
552.902286902287,753.4640611887509,76454
552.8898128898129,753.0560057227563,76443
552.8773388773388,752.6479318436759,76306
552.8648648648649,752.2398395502653,75943
552.8523908523908,751.831728841273,76389
552.8399168399169,751.4235997154589,76351
552.8274428274428,751.0154521715696,76198
552.8149688149688,750.6072862083624,76318
552.8024948024948,750.1991018245931,76185
552.7900207900208,749.7908990190057,76530
552.7775467775468,749.3826777903645,76218
552.7650727650728,748.9744381374117,76023
552.7525987525987,748.5661800589027,76576
552.7401247401248,748.1579035535971,76455
552.7276507276507,747.7496086202395,76265
552.7151767151768,747.3412952575874,76240
552.7027027027027,746.9329634643873,76293
552.6902286902287,746.5246132393926,76135
552.6777546777547,746.1162445813628,76361
552.6652806652806,745.7078574890403,76160
552.6528066528067,745.2994519611847,76556
552.6403326403326,744.8910279965384,76449
552.6278586278586,744.4825855938589,75937
552.6153846153846,744.0741247518993,76208
552.6029106029106,743.6656454694064,76300
552.5904365904366,743.2571477451354,76262
552.5779625779626,742.848631577833,76233
552.5654885654885,742.4400969662523,76201
552.5530145530146,742.0315439091466,76380
552.5405405405405,741.6229724052625,76055
552.5280665280666,741.2143824533555,76110
