Wavelength(nm), Raman shift(cm^-1), Intensity(counts) 
525.3638253638254,-194.58567678570358,67573
525.3513513513514,-195.03763278408286,67609
525.3388773388773,-195.48961024557985,67477
525.3264033264034,-195.9416091717168,67538
525.3139293139293,-196.3936295640333,67948
525.3014553014553,-196.84567142404936,67968
525.2889812889813,-197.2977347533024,67823
525.2765072765072,-197.74981955331899,67787
525.2640332640333,-198.20192582562348,67872
525.2515592515592,-198.6540535717533,67647
525.2390852390853,-199.10620279323282,67576
525.2266112266112,-199.5583734915973,67646
525.2141372141372,-200.0105656683733,67488
525.2016632016632,-200.46277932508949,67753
525.1891891891892,-200.91501446328328,67835
525.1767151767152,-201.36727108447695,67624
525.1642411642412,-201.81954919021,67544
525.1517671517671,-202.27184878200688,67924
525.1392931392932,-202.72416986139842,67832
525.1268191268191,-203.17651242992207,67840
525.1143451143452,-203.6288764891,67855
525.1018711018711,-204.0812620404762,67883
525.089397089397,-204.53366908557277,67984
525.0769230769231,-204.98609762592068,67844
525.064449064449,-205.4385476630595,67592
525.0519750519751,-205.8910191985136,67888
525.039501039501,-206.34351223382254,67862
525.027027027027,-206.79602677051503,67966
525.014553014553,-207.24856281011984,67820
525.002079002079,-207.7011203541787,67929
524.989604989605,-208.15369940421377,67942
524.977130977131,-208.60629996176903,67720
524.9646569646569,-209.058922028371,67979
524.952182952183,-209.51156560555057,67899
524.9397089397089,-209.9642306948495,67909
524.927234927235,-210.41691729779214,67865
524.9147609147609,-210.86962541592243,68069
524.902286902287,-211.32235505076255,67806
524.8898128898129,-211.77510620385863,67837
524.8773388773388,-212.22787887673718,67949
524.8648648648649,-212.68067307093128,67794
524.8523908523908,-213.13348878798266,67976
524.8399168399169,-213.5863260294157,67827
524.8274428274428,-214.03918479677648,67795
524.8149688149688,-214.4920650915959,68052
524.8024948024948,-214.9449669154005,68117
524.7900207900208,-215.39789026973855,68209
524.7775467775468,-215.85083515613658,67942
524.7650727650728,-216.30380157613635,67899
524.7525987525987,-216.75678953126874,67933
524.7401247401248,-217.20979902306678,68073
524.7276507276507,-217.6628300530766,68102
524.7151767151768,-218.11588262282254,68078
524.7027027027027,-218.5689567338507,68029
524.6902286902287,-219.02205238769415,68130
524.6777546777547,-219.47516958588594,67950
524.6652806652806,-219.9283083299656,68166
524.6528066528067,-220.38146862146843,68187
524.6403326403326,-220.8346504619361,68216
524.6278586278586,-221.28785385290172,67990
524.6153846153846,-221.74107879590048,68094
524.6029106029106,-222.19432529247416,67978
524.5904365904366,-222.64759334415578,68099
524.5779625779626,-223.1008829524893,68108
524.5654885654885,-223.55419411900988,68096
524.5530145530146,-224.00752684524844,68126
524.5405405405405,-224.46088113275542,68187
524.5280665280666,-224.91425698305733,68087
524.5155925155925,-225.36765439770463,68235
524.5031185031185,-225.82107337822816,68058
524.4906444906445,-226.27451392616317,68142
524.4781704781705,-226.72797604305794,68232
524.4656964656965,-227.18145973044113,68188
524.4532224532225,-227.6349649898632,68154
524.4407484407484,-228.08849182285934,68072
524.4282744282744,-228.54204023096048,68265
524.4158004158004,-228.99561021571915,68082
524.4033264033264,-229.44920177866416,68077
524.3908523908524,-229.90281492134366,68165
524.3783783783783,-230.35644964529726,68298
524.3659043659044,-230.81010595205586,68066
524.3534303534303,-231.26378384316985,68314
524.3409563409564,-231.71748332017228,68304
524.3284823284823,-232.1712043846136,68353
524.3160083160083,-232.62494703802685,68013
524.3035343035343,-233.0787112819494,68168
524.2910602910603,-233.5324971179339,68099
524.2785862785863,-233.986304547509,68413
524.2661122661123,-234.44013357222732,68102
524.2536382536382,-234.89398419362408,68122
524.2411642411643,-235.34785641323884,68143
524.2286902286902,-235.80175023262203,68239
524.2162162162163,-236.2556656533045,68224
524.2037422037422,-236.7096026768367,68173
524.1912681912681,-237.16356130476035,68315
524.1787941787942,-237.61754153861068,68210
524.1663201663201,-238.0715433799403,68036
524.1538461538462,-238.52556683028004,68304
524.1413721413721,-238.97961189118686,68289
524.1288981288981,-239.43367856419383,68496
524.1164241164241,-239.88776685084264,68292
524.1039501039501,-240.3418767526859,68382
524.0914760914761,-240.7960082712545,68285
524.0790020790021,-241.25016140810536,68315
524.0665280665281,-241.7043361647715,68374
524.0540540540541,-242.15853254280555,68576
524.04158004158,-242.61275054374707,68432
524.0291060291061,-243.0669901691356,68328
524.016632016632,-243.52125142052373,68343
524.0041580041581,-243.9755342994467,68359
523.991683991684,-244.42983880746144,68510
523.9792099792099,-244.8841649461031,68217
523.966735966736,-245.33851271691785,68236
523.9542619542619,-245.79288212145389,68442
523.941787941788,-246.24727316125296,68392
523.9293139293139,-246.70168583786327,68309
523.9168399168399,-247.15612015283094,68269
523.9043659043659,-247.61057610769552,68657
523.8918918918919,-248.06505370400956,68632
523.8794178794179,-248.51955294331268,68400
523.8669438669439,-248.97407382715957,68486
523.8544698544698,-249.42861635708982,68291
523.8419958419959,-249.8831805346495,68463
523.8295218295218,-250.33776636138907,68622
523.8170478170479,-250.79237383885018,68628
523.8045738045738,-251.24700296858546,68776
523.7920997920997,-251.7016537521388,68607
523.7796257796258,-252.15632619105412,68732
523.7671517671517,-252.61102028688612,68667
523.7546777546778,-253.06573604117224,69023
523.7422037422037,-253.52047345547157,68908
523.7297297297297,-253.97523253132582,68643
523.7172557172557,-254.43001327027892,68930
523.7047817047817,-254.88481567388556,68960
523.6923076923077,-255.33963974368754,68823
523.6798336798337,-255.79448548124174,69258
523.6673596673596,-256.24935288809206,69014
523.6548856548857,-256.7042419657803,69093
523.6424116424116,-257.1591527158676,69295
523.6299376299377,-257.6140851398914,69205
523.6174636174636,-258.0690392394087,69319
523.6049896049896,-258.5240150159676,69306
523.5925155925156,-258.9790124711121,69324
523.5800415800416,-259.43403160639696,69586
523.5675675675676,-259.8890724233682,69713
523.5550935550935,-260.34413492358055,69576
523.5426195426195,-260.7992191085802,69856
523.5301455301455,-261.254324979913,69943
523.5176715176715,-261.70945253914044,69976
523.5051975051975,-262.16460178779977,70473
523.4927234927235,-262.6197727274523,70289
523.4802494802494,-263.0749653596462,70481
523.4677754677755,-263.5301796859234,70603
523.4553014553014,-263.98541570784704,70814
523.4428274428275,-264.44067342695905,70955
523.4303534303534,-264.89595284481845,71310
523.4178794178794,-265.35125396297354,71425
523.4054054054054,-265.8065767829703,71839
523.3929313929314,-266.26192130636787,71921
523.3804573804574,-266.7172875347123,72092
523.3679833679834,-267.17267546956265,72570
523.3555093555094,-267.6280851124629,72696
523.3430353430354,-268.08351646497204,72963
523.3305613305613,-268.53896952864056,73755
523.3180873180874,-268.9944443050145,73558
523.3056133056133,-269.4499407956594,74154
523.2931392931393,-269.90545900211276,74817
523.2806652806653,-270.3609989259423,75249
523.2681912681912,-270.816560568694,75824
523.2557172557173,-271.2721439319184,75974
523.2432432432432,-271.7277490171745,76328
523.2307692307693,-272.18337582601055,76780
523.2182952182952,-272.63902435998784,77023
523.2058212058212,-273.0946946206546,78125
523.1933471933472,-273.55038660956336,78021
523.1808731808732,-274.0061003282733,78837
523.1683991683992,-274.4618357783347,79164
523.1559251559252,-274.9175929613046,79567
523.1434511434511,-275.3733718787398,80104
523.1309771309772,-275.8291725321865,80895
523.1185031185031,-276.28499492320793,81014
523.1060291060292,-276.7408390533547,81800
523.0935550935551,-277.19670492418584,82006
523.081081081081,-277.652592537256,82170
523.0686070686071,-278.1085018941135,82974
523.056133056133,-278.56443299632394,83070
523.0436590436591,-279.0203858454355,83387
523.031185031185,-279.4763604430117,83816
523.018711018711,-279.93235679060496,84544
523.006237006237,-280.3883748897658,84764
522.993762993763,-280.8444147420598,85027
522.981288981289,-281.3004763490374,85578
522.968814968815,-281.7565597122598,85234
522.9563409563409,-282.21266483328174,85934
522.943866943867,-282.6687917136558,86127
522.9313929313929,-283.1249403549498,86307
522.918918918919,-283.58111075870755,86660
522.9064449064449,-284.03730292649897,86677
522.8939708939708,-284.4935168598746,86787
522.8814968814969,-284.94975256039123,87601
522.8690228690228,-285.4060100296145,87436
522.8565488565489,-285.86228926909047,87572
522.8440748440748,-286.31859028038906,88017
522.8316008316008,-286.774913065065,87925
522.8191268191268,-287.2312576246688,88231
522.8066528066528,-287.6876239607724,88318
522.7941787941788,-288.14401207492193,89010
522.7817047817048,-288.6004219686874,88587
522.7692307692307,-289.05685364362125,88527
522.7567567567568,-289.5133071012827,88610
522.7442827442827,-289.96978234323507,88865
522.7318087318088,-290.42627937103094,89246
522.7193347193347,-290.8827981862381,88728
522.7068607068607,-291.33933879041354,89425
522.6943866943867,-291.795901185114,88913
522.6819126819126,-292.25248537190305,88855
522.6694386694387,-292.7090913523375,89580
522.6569646569646,-293.1657191279852,89587
522.6444906444906,-293.62236870040084,89410
522.6320166320166,-294.0790400711413,89357
522.6195426195426,-294.5357332417766,89486
522.6070686070686,-294.99244821385923,89190
522.5945945945946,-295.4491849889592,88985
522.5821205821206,-295.905943568629,89382
522.5696465696466,-296.36272395443643,89602
522.5571725571725,-296.8195261479427,89274
522.5446985446986,-297.2763501507027,89235
522.5322245322245,-297.7331959642883,89554
522.5197505197506,-298.19006359025224,89413
522.5072765072765,-298.6469530301644,89391
522.4948024948025,-299.1038642855839,89674
522.4823284823285,-299.5607973580697,89906
522.4698544698545,-300.01775224919186,89437
522.4573804573805,-300.47472896050505,89515
522.4449064449065,-300.9317274935792,89719
522.4324324324324,-301.38874784997563,89369
522.4199584199584,-301.84579003125333,89400
522.4074844074844,-302.3028540389823,89735
