Wavelength(nm), Raman shift(cm^-1), Intensity(counts) 
522.2510955,-308.0349994082315,59956
522.2404765,-308.4243436285764,59951
522.2298575,-308.81370368273775,59966
522.2192385,-309.20307957168484,60001
522.2086195,-309.59247129637606,59987
522.1980005,-309.9818788577873,60013
522.1873815,-310.3713022568834,59968
522.1767625,-310.760741494625,59976
522.1661435,-311.1501965719836,59970
522.1555245,-311.53966748992184,59911
522.1449055,-311.92915424940475,60058
522.1342865,-312.3186568514038,60018
522.1236675,-312.70817529688605,60010
522.1130485,-313.09770958681423,59992
522.1024295,-313.48725972215556,60006
522.0918105,-313.8768257038792,59986
522.0811915,-314.26640753294805,59953
522.0705725,-314.6560052103356,60035
522.0599535,-315.04561873700254,59963
522.0493345,-315.4352481139224,59948
522.0387155,-315.8248933420559,59933
522.0280965,-316.2145544223743,59925
522.0174775,-316.60423135584057,60048
522.0068585,-316.9939241434282,60015
521.9962395,-317.3836327861022,59991
521.9856205,-317.77335728483183,60053
521.9750015,-318.163097640582,60056
521.9643825,-318.55285385431773,60071
521.9537635,-318.94262592701466,60101
521.9431445,-319.3324138596378,59895
521.9325255,-319.72221765315214,60017
521.9219065,-320.1120373085313,60010
521.9112875,-320.5018728267379,60048
521.9006685,-320.89172420873706,59943
521.8900495,-321.28159145550876,60006
521.8794305,-321.6714745680137,60011
521.8688115,-322.0613735472233,59984
521.8581925,-322.45128839410467,59977
521.8475735,-322.8412191096249,59929
521.8369545,-323.2311656947511,60014
521.8263355,-323.62112815045907,59904
521.8157165,-324.0111064777159,60056
521.8050975,-324.4011006774865,60071
521.7944785,-324.7911107507424,60021
521.7838595,-325.1811366984528,59991
521.7732405,-325.5711785215827,59933
521.7626215,-325.9612362211078,60010
521.7520025,-326.3513097979975,60033
521.7413835,-326.7413992532166,59948
521.7307645,-327.13150458773663,60024
521.7201455,-327.52162580252906,59941
521.7095265,-327.91176289855656,60017
521.6989075,-328.3019158767972,60002
521.6882885,-328.69208473822016,59995
521.6776695,-329.0822694837904,59995
521.6670505,-329.47247011448155,60100
521.6564315,-329.8626866312607,60040
521.6458125,-330.25291903510157,60031
521.6351935,-330.6431673269733,59990
521.6245745,-331.0334315078452,60015
521.6139555,-331.4237115786887,59937
521.6033365,-331.81400754047536,60072
521.5927175,-332.2043193941678,60000
521.5820985,-332.5946471407484,59947
521.5714795,-332.9849907811821,60030
521.5608605,-333.3753503164381,59999
521.5502415,-333.76572574749224,60018
521.5396225,-334.1561170753116,59983
521.5290035,-334.5465243008634,59992
521.5183845,-334.9369474251276,60050
521.5077655,-335.32738644907135,60093
521.4971465,-335.7178413736662,60075
521.4865275,-336.10831219988347,59977
521.4759085,-336.49879892869467,60068
521.4652895,-336.8893015610647,60022
521.4546705,-337.279820097978,60026
521.4440515,-337.67035454039745,60033
521.4334325,-338.06090488929874,60064
521.4228135,-338.45147114565117,60012
521.4121945,-338.8420533104218,60065
521.4015755,-339.2326513845952,60026
521.3909565,-339.62326536913406,59978
521.3803375,-340.0138952650141,59991
521.3697185,-340.40454107320693,59966
521.3590995,-340.79520279468176,60000
521.3484805,-341.1858804304121,59977
521.3378615,-341.5765739813738,59993
521.3272425,-341.9672834485384,59921
521.3166235,-342.3580088328772,59940
521.3060045,-342.7487501353639,60005
521.2953855,-343.13950735696994,60013
521.2847665,-343.5302804986645,60023
521.2741475,-343.92106956143004,59930
521.2635285,-344.3118745462335,59956
521.2529095,-344.70269545404864,60052
521.2422905,-345.09353228584894,59968
521.2316715,-345.48438504260594,59971
521.2210525,-345.8752537252932,59883
521.2104335,-346.2661383348887,59986
521.1998145,-346.6570388723617,59959
521.1891955,-347.047955338688,59949
521.1785765,-347.4388877348412,60007
521.1679575,-347.82983606178624,59943
521.1573385,-348.2208003205119,60000
521.1467195,-348.61178051198317,60026
521.1361005,-349.00277663717577,60031
521.1254815,-349.3937886970655,59981
521.1148625,-349.78481669262163,59996
521.1042435,-350.1758606248178,59954
521.0936245,-350.5669204946363,59957
521.0830055,-350.95799630304856,59990
521.0723865,-351.34908805102606,60035
521.0617675,-351.7401957395445,59920
521.0511485,-352.1313193695797,60028
521.0405295,-352.5224589420988,59993
521.0299105,-352.9136144580906,59996
521.0192915,-353.30478591851994,60005
521.0086725,-353.6959733243649,59930
520.9980535,-354.08717667659903,59936
520.9874345,-354.47839597620026,59904
520.9768155,-354.86963122413573,59918
520.9661965,-355.26088242139207,59970
520.9555775,-355.6521495689385,60020
520.9449585,-356.0434326677509,60006
520.9343395,-356.434731718805,59935
520.9237205,-356.82604672307656,59998
520.9131015,-357.21737768153486,60024
520.9024825,-357.6087245951687,59981
520.8918635,-358.00008746494524,59917
520.8812445,-358.3914662918424,60087
520.8706255,-358.7828610768359,60039
520.8600065,-359.1742718208973,59960
520.8493875,-359.5656985250109,60043
520.8387685,-359.9571411901504,60002
520.8281495,-360.3485998172895,59986
520.8175305,-360.74007440740604,59925
520.8069115,-361.1315649614758,60036
520.7962925,-361.5230714804703,59994
520.7856735,-361.91459396537607,60095
520.7750545,-362.3061324171668,59936
520.7644355,-362.6976868368161,59960
520.7538165,-363.08925722530404,59985
520.7431975,-363.4808435836042,59935
520.7325785,-363.87244591269035,60046
520.7219595,-364.26406421355114,60021
520.7113405,-364.6556984871559,60104
520.7007215,-365.04734873448257,59978
520.6901025,-365.4390149565069,59995
520.6794835,-365.83069715421124,59939
520.6688645,-366.22239532856486,59979
520.6582455,-366.6141094805543,59955
520.6476265,-367.0058396111533,60003
520.6370075,-367.3975857213397,59962
520.6263885,-367.7893478120915,59928
520.6157695,-368.18112588438015,60038
520.6051505,-368.5729199391966,60042
520.5945315,-368.96472997751016,59993
520.5839125,-369.3565560003009,60047
520.5732935,-369.7483980085489,60081
520.5626745,-370.1402560032279,59994
520.5520555,-370.5321299853157,59988
520.5414365,-370.92401995579905,59964
520.5308175,-371.31592591564936,59890
520.5201985,-371.70784786584676,59925
520.5095795,-372.0997858073713,59918
520.4989605,-372.491739741201,59997
520.4883415,-372.88370966830945,59930
520.4777225,-373.27569558968327,60008
520.4671035,-373.6676975063004,60056
520.4564845,-374.05971541913664,59980
520.4458655,-374.4517493291743,60017
520.4352465,-374.8437992373891,59986
520.4246275,-375.23586514475903,60016
520.4140085,-375.6279470522707,59951
520.4033895,-376.02004496089995,59958
520.3927705,-376.4121588716246,59961
520.3821515,-376.80428878542494,59978
520.3715325,-377.19643470328316,59965
520.3609135,-377.58859662617067,60009
520.3502945,-377.98077455508064,59987
520.3396755,-378.37296849098453,59831
520.3290565,-378.76517843486465,60048
520.3184375,-379.1574043876989,59931
520.3078185,-379.5496463504652,59962
520.2971995,-379.9419043241524,60010
520.2865805,-380.3341783097363,59989
520.2759615,-380.72646830819696,60077
520.2653425,-381.11877432051455,60002
520.2547235,-381.51109634767136,59919
520.2441045,-381.90343439064094,59940
520.2334855,-382.29578845041425,59967
520.2228665,-382.68815852796934,60000
520.2122475,-383.0805446242841,60033
520.2016285,-383.4729467403408,59948
520.1910095,-383.8653648771196,59974
520.1803905,-384.25779903560056,60003
520.1697715,-384.6502492167703,59974
520.1591525,-385.0427154216069,60058
520.1485335,-385.4351976510925,59934
520.1379145,-385.8276959062073,60029
520.1272955,-386.2202101879335,60013
520.1166765,-386.612740497247,60002
520.1060575,-387.00528683514085,59985
520.0954385,-387.39784920259086,60029
520.0848195,-387.79042760057933,59972
520.0742005,-388.18302203008636,60043
520.0635815,-388.57563249209204,59986
520.0529625,-388.96825898758743,60033
520.0423435,-389.36090151754814,60003
520.0317245,-389.75356008295665,60087
520.0211055,-390.14623468479726,59996
520.0104865,-390.5389253240502,60028
519.9998675,-390.93163200169766,60019
519.9892485,-391.32435471872634,60006
519.9786295,-391.71709347611636,59961
519.9680105,-392.10984827485,59995
519.9573915,-392.50261911590945,60006
519.9467725,-392.89540600028147,59969
519.9361535,-393.2882089289396,59999
519.9255345,-393.6810279028791,60019
519.9149155,-394.07386292307586,59994
519.9042965,-394.46671399051644,60014
519.8936775,-394.85958110618316,59969
519.8830585,-395.25246427105606,59904
519.8724395,-395.6453634861197,60014
519.8618205,-396.0382787523628,59970
519.8512015,-396.43121007076553,60030
519.8405825,-396.8241574423101,59986
519.8299635,-397.2171208679832,60052
519.8193445,-397.6101003487628,59932
519.8087255,-398.0030958856419,60010
519.7981065,-398.39610747959864,59996
519.7874875,-398.7891351316195,59975
519.7768685,-399.1821788426868,59979
519.7662495,-399.5752386137851,60012
519.7556305,-399.9683144458965,59981
519.7450115,-400.3614063400121,59941
519.7343925,-400.754514297112,59991
519.7237735,-401.14763831818055,60035
519.7131545,-401.5407784042045,59942
519.7025355,-401.9339345561661,59978
519.6919165,-402.32710677504764,59986
519.6812975,-402.7202950618422,59985
519.6706785,-403.1134994175321,59943
519.6600595,-403.5067198430975,59982
519.6494405,-403.89995633952935,60021
519.6388215,-404.29320890780775,59987
519.6282025,-404.68647754891924,59997
519.6175835,-405.0797622638528,59994
519.6069645,-405.4730630535927,59976
519.5963455,-405.8663799191213,60026
519.5857265,-406.2597128614296,60038
519.5751075,-406.65306188149765,59945
519.5644885,-407.04642698030995,59961
519.5538695,-407.4398081588596,59986
519.5432505,-407.8332054181311,60002
519.5326315,-408.2266187591067,59946
519.5220125,-408.62004818277524,59991
519.5113935,-409.0134936901189,60001
519.5007745,-409.4069552821309,60063
519.4901555,-409.80043295979135,59988
519.4795365,-410.1939267240912,60044
519.4689175,-410.58743657601497,59958
519.4582985,-410.98096251654914,59998
519.4476795,-411.37450454667606,60070
519.4370605,-411.7680626673911,59951
519.4264415,-412.16163687967645,59945
519.4158225,-412.55522718452096,60037
519.4052035,-412.94883358290906,60015
519.3945845,-413.3424560758296,59991
519.3839655,-413.7360946642648,60005
519.3733465,-414.12974934920993,60016
519.3627275,-414.5234201316495,60035
519.3521085,-414.9171070125701,59904
519.3414895,-415.31080999295847,60010
519.3308705,-415.70452907380326,60064
519.3202515,-416.09826425608895,60055
519.3096325,-416.4920155408087,59988
519.2990135,-416.8857829289492,59946
519.2883945,-417.2795664214948,59973
519.2777755,-417.67336601943646,59949
519.2671565,-418.0671817237587,59955
519.2565375,-418.46101353545464,60039
519.2459185,-418.854861455513,60032
519.2352995,-419.2487254849162,60016
519.2246805,-419.6426056246572,59996
519.2140615,-420.03650187572276,60034
519.2034425,-420.4304142390995,59951
519.1928235,-420.82434271578046,59984
519.1822045,-421.2182873067523,59978
519.1715855,-421.6122480130038,60055
519.1609665,-422.0062248355238,59997
519.1503475,-422.40021777530114,60038
519.1397285,-422.7942268333201,59980
519.1291095,-423.1882520105783,59927
519.1184905,-423.58229330806233,59975
519.1078715,-423.9763507267609,60005
519.0972525,-424.3704242676608,60049
519.0866335,-424.764513931755,60037
519.0760145,-425.158619720028,59988
519.0653955,-425.5527416334752,60055
519.0547765,-425.9468796730852,59959
519.0441575,-426.34103383984694,59992
519.0335385,-426.73520413474915,59921
519.0229195,-427.12939055878286,59961
519.0123005,-427.5235931129324,59989
519.0016815,-427.91781179819753,60068
518.9910625,-428.31204661556484,59961
518.9804435,-428.7062975660253,60012
518.9698245,-429.10056465056545,59994
518.9592055,-429.4948478701741,60062
518.9485865,-429.88914722584883,59998
518.9379675,-430.28346271857833,59964
518.9273485,-430.67779434935363,59962
518.9167295,-431.0721421191613,60025
518.9061105,-431.46650602899444,60040
518.8954915,-431.8608860798419,59960
518.8848725,-432.255282272699,59990
518.8742535,-432.6496946085567,59957
518.8636345,-433.0441230884037,59964
518.8530155,-433.438567713231,60061
518.8423965,-433.83302848402957,59948
518.8317775,-434.2275054017883,59980
518.8211585,-434.62199846750667,60001
518.8105395,-435.0165076821713,59975
518.7999205,-435.4110330467755,59921
518.7893015,-435.8055745623079,60022
518.7786825,-436.2001322297639,60074
518.7680635,-436.59470605012785,60007
518.7574445,-436.9892960244038,60036
518.7468255,-437.3839021535762,59990
518.7362065,-437.7785244386381,59956
518.7255875,-438.1731628805806,59973
518.7149685,-438.5678174803945,60082
518.7043495,-438.96248823907956,60006
518.6937305,-439.35717515762235,59953
518.6831115,-439.7518782370182,59995
518.6724925,-440.14659747825806,59995
518.6618735,-440.541332882335,59987
518.6512545,-440.93608445023574,59986
518.6406355,-441.3308521829641,60058
518.6300165,-441.7256360815091,60074
518.6193975,-442.12043614685933,59951
518.6087785,-442.51525238001454,59953
518.5981595,-442.9100847819613,59987
518.5875405,-443.30493335369493,59974
518.5769215,-443.69979809621293,59934
518.5663025,-444.09467901050397,60002
518.5556835,-444.48957609756565,59951
518.5450645,-444.8844893583867,60029
518.5344455,-445.2794187939646,60060
518.5238265,-445.67436440528815,59952
518.5132075,-446.0693261933569,60011
518.5025885,-446.46430415916416,59985
518.4919695,-446.8592983037007,59949
518.4813505,-447.2543086279641,59965
518.4707315,-447.64933513294096,59937
518.4601125,-448.04437781963526,59991
518.4494935,-448.4394366890379,59975
518.4388745,-448.8345117421421,59945
518.4282555,-449.22960297994524,59951
518.4176365,-449.6247104034362,59971
518.4070175,-450.0198340136102,60057
518.3963985,-450.41497381146905,60002
518.3857795,-450.81012979800164,59998
518.3751605,-451.20530197420527,60003
518.3645415,-451.6004903410754,60016
518.3539225,-451.9956948996029,60048
518.3433035,-452.39091565078303,59894
518.3326845,-452.78615259561775,60038
518.3220655,-453.1814057350978,59997
518.3114465,-453.5766750702187,59932
518.3008275,-453.9719606019778,60079
518.2902085,-454.36726233136824,60010
518.2795895,-454.76258025938097,59937
518.2689705,-455.1579143870221,60023
518.2583515,-455.5532647152827,60005
518.2477325,-455.948631245158,59973
518.2371135,-456.34401397764543,60012
518.2264945,-456.7394129137382,60062
518.2158755,-457.1348280544315,59979
518.2052565,-457.5302594007273,60072
518.1946375,-457.92570695361854,60055
518.1840185,-458.32117071410283,59958
518.1733995,-458.7166506831732,59952
518.1627805,-459.11214686182717,60034
518.1521615,-459.5076592510644,59967
518.1415425,-459.90318785188225,60033
518.1309235,-460.298732665274,60023
518.1203045,-460.69429369223695,59996
518.1096855,-461.08987093376874,59956
518.0990665,-461.4854643908623,59989
518.0884475,-461.8810740645218,59922
518.0778285,-462.2766999557424,59960
518.0672095,-462.67234206552166,60021
518.0565905,-463.0680003948526,59969
518.0459715,-463.46367494473714,60043
518.0353525,-463.85936571616617,59974
518.0247335,-464.255072710148,60032
518.0141145,-464.6507959276715,59952
518.0034955,-465.0465353697405,59895
517.9928765,-465.44229103734824,60081
517.9822575,-465.83806293149433,60037
517.9716385,-466.23385105317186,59925
517.9610195,-466.6296554033892,60014
517.9504005,-467.02547598313726,60013
517.9397815,-467.4213127934179,60020
517.9291625,-467.8171658352263,60040
517.9185435,-468.21303510955795,59990
517.9079245,-468.6089206174188,59970
517.8973055,-469.0048223598042,60019
517.8866865,-469.4007403377139,59977
517.8760675,-469.79667455214525,60018
517.8654485,-470.1926250040957,59982
517.8548295,-470.5885916945628,60031
517.8442105,-470.9845746245504,59947
517.8335915,-471.38057379505614,59984
517.8229725,-471.77658920707955,60017
517.8123535,-472.17262086161804,60028
517.8017345,-472.5686687596735,60027
517.7911155,-472.9647329022369,60074
517.7804965,-473.3608132903187,60028
517.7698775,-473.75690992491417,59927
517.7592585,-474.1530228070229,60032
517.7486395,-474.54915193764464,59974
517.7380205,-474.94529731777897,59949
517.7274015,-475.3414589484212,59966
517.7167825,-475.73763683057956,59969
517.7061635,-476.1338309652516,59982
517.6955445,-476.53004135343474,60009
517.6849255,-476.92626799613083,59974
517.6743065,-477.3225108943417,60060
517.6636875,-477.71877004906037,59995
517.6530685,-478.11504546129737,59973
517.6424495,-478.511337132048,60040
517.6318305,-478.9076450623141,59936
517.6212115,-479.30396925309526,59952
517.6105925,-479.7003097053889,60047
517.5999735,-480.0966664202056,60020
517.5893545,-480.4930393985385,60013
517.5787355,-480.88942864139364,59962
517.5681165,-481.28583414976634,60009
517.5574975,-481.6822559246606,59995
517.5468785,-482.078693967076,59997
517.5362595,-482.4751482780166,59974
517.5256405,-482.87161885848417,59975
517.5150215,-483.2681057094805,59951
517.5044025,-483.664608832003,59951
517.4937835,-484.0611282270579,59975
517.4831645,-484.45766389563835,59870
517.4725455,-484.85421583875905,59995
517.4619265,-485.25078405741533,59971
517.4513075,-485.64736855260907,59986
517.4406885,-486.043969325342,59926
517.4300695,-486.44058637661817,60015
517.4194505,-486.83721970743494,59965
517.4088315,-487.2338693188028,60112
517.3982125,-487.6305352117193,60076
517.3875935,-488.02721738718617,60018
517.3769745,-488.42391584620964,59942
517.3663555,-488.82063058978486,59969
517.3557365,-489.21736161892244,60055
517.3451175,-489.6141089346241,60056
517.3344985,-490.0108725378917,59978
517.3238795,-490.40765242972697,59953
517.3132605,-490.804448611134,59990
517.3026415,-491.2012610831101,60030
517.2920225,-491.59808984667023,60009
517.2814035,-491.9949349028118,59980
517.2707845,-492.39179625253655,60105
517.2601655,-492.78867389684854,59955
517.2495465,-493.1855678367539,60032
517.2389275,-493.58247807325006,59974
517.2283085,-493.97940460734964,59967
517.2176895,-494.37634744005237,60008
517.2070705,-494.7733065723621,59970
517.1964515,-495.17028200528074,59961
517.1858325,-495.5672737398165,59931
517.1752135,-495.9642817769648,60020
517.1645945,-496.3613061177426,60000
517.1539755,-496.7583467631472,59982
517.1433565,-497.1554037141849,60000
517.1327375,-497.55247697185746,59926
517.1221185,-497.94956653716673,60014
517.1114995,-498.34667241112527,59933
517.1008805,-498.7437945947349,59963
517.0902615,-499.14093308899965,60004
517.0796425,-499.5380878949256,59934
517.0690235,-499.9352590135146,59992
517.0584045,-500.3324464457706,59979
517.0477855,-500.72965019270623,60020
517.0371665,-501.1268702553233,59931
517.0265475,-501.5241066346236,60002
517.0159285,-501.92135933161546,60017
517.0053095,-502.31862834730504,59929
516.9946905,-502.71591368269196,60001
516.9840715,-503.113215338791,59978
516.9734525,-503.510533316604,59983
516.9628335,-503.90786761713485,59988
516.9522145,-504.305218241392,59996
516.9415955,-504.7025851903815,60039
516.9309765,-505.099968465103,59998
516.9203575,-505.4973680665713,59990
516.9097385,-505.8947839957882,60086
516.8991195,-506.29221625376204,59983
516.8885005,-506.68966484149894,60003
516.8778815,-507.0871297600029,60076
516.8672625,-507.48461101028,59945
516.8566435,-507.8821085933408,59984
516.8460245,-508.27962251019136,59954
516.8354055,-508.6771527618378,59978
516.8247865,-509.0746993492842,59989
516.8141675,-509.4722622735388,60062
516.8035485,-509.86984153561207,60025
516.7929295,-510.26743713650797,59965
516.7823105,-510.66504907723487,59993
516.7716915,-511.0626773587989,59942
516.7610725,-511.4603219822105,60030
516.7504535,-511.8579829484671,60026
516.7398345,-512.2556602585901,59917
516.7292155,-512.6533539135812,59924
516.7185965,-513.0510639144488,60066
516.7079775,-513.4487902621969,59965
516.6973585,-513.8465329578381,59937
516.6867395,-514.2442920023742,59980
516.6761205,-514.6420673968199,60040
516.6655015,-515.0398591421815,59961
516.6548825,-515.4376672394674,59926
516.6442635,-515.8354916896856,60045
516.6336445,-516.2333324938425,60035
516.6230255,-516.631189652944,59980
516.6124065,-517.0290631680073,59989
516.6017875,-517.4269530400363,60027
516.5911685,-517.8248592700393,60002
516.5805495,-518.2227818590246,60035
516.5699305,-518.6207208079984,59979
516.5593115,-519.0186761179775,60089
516.5486925,-519.4166477899684,59988
516.5380735,-519.8146358249768,60003
516.5274545,-520.2126402240135,59981
516.5168355,-520.6106609880867,60049
516.5062165,-521.0086981182046,60112
516.4955975,-521.4067516153822,60011
516.4849785,-521.8048214806256,60012
516.4743595,-522.202907714943,60028
516.4637405,-522.6010103193471,59938
516.4531215,-522.9991292948462,60104
516.4425025,-523.3972646424465,60011
516.4318835,-523.7954163631649,59993
516.4212645,-524.1935844580098,60019
516.4106455,-524.5917689279872,59993
516.4000265,-524.9899697741122,60093
516.3894075,-525.3881869973906,60060
516.3787885,-525.7864205988308,59981
516.3681695,-526.184670579452,60058
516.3575505,-526.5829369402604,60047
516.3469315,-526.9812196822664,60054
516.3363125,-527.3795188064784,59981
516.3256935,-527.7778343139067,60027
516.3150745,-528.1761662055684,59960
516.3044555,-528.5745144824696,60013
516.2938365,-528.972879145623,59941
516.2832175,-529.3712601960412,60024
516.2725985,-529.7696576347304,60019
516.2619795,-530.1680714627009,59978
516.2513605,-530.5665016809742,59979
516.2407415,-530.9649482905543,59970
516.2301225,-531.3634112924536,59966
516.2195035,-531.7618906876828,59972
516.2088845,-532.1603864772567,59931
516.1982655,-532.5588986621814,59981
516.1876465,-532.957427243476,59965
516.1770275,-533.3559722221466,59890
516.1664085,-533.7545335992104,59975
516.1557895,-534.1531113756755,59929
516.1451705,-534.5517055525568,60024
516.1345515,-534.9503161308583,59969
516.1239325,-535.3489431116054,59991
516.1133135,-535.7475864958025,60021
516.1026945,-536.1462462844663,59951
516.0920755,-536.5449224786051,59937
516.0814565,-536.9436150792338,59982
516.0708375,-537.3423240873608,59965
516.0602185,-537.7410495040051,60011
516.0495995,-538.1397913301793,59969
516.0389805,-538.5385495668962,60028
516.0283615,-538.937324215164,60027
516.0177425,-539.3361152759976,60030
516.0071235,-539.7349227504138,60005
515.9965045,-540.1337466394256,60101
515.9858855,-540.5325869440453,60035
515.9752665,-540.9314436652857,59941
515.9646475,-541.3303168041593,59992
515.9540285,-541.729206361679,59958
515.9434095,-542.1281123388637,59933
515.9327905,-542.527034736724,59967
515.9221715,-542.9259735562747,60042
515.9115525,-543.3249287985307,59996
