Wavelength(nm), Raman shift(cm^-1), Intensity(counts) 
653.2510955,-403.5869419332901,60159
653.2404765,-403.8357877745517,60224
653.2298575,-404.08464170636194,60223
653.2192385,-404.3335037291133,60228
653.2086195,-404.5823738432026,60275
653.1980005,-404.8312520490245,60104
653.1873815,-405.08013834697573,60309
653.1767625,-405.3290327374467,60154
653.1661435,-405.57793522083637,60231
653.1555245,-405.82684579753504,60241
653.1449055,-406.07576446793956,60230
653.1342865,-406.3246912324467,60248
653.1236675,-406.573626091449,60281
653.1130485,-406.8225690453411,60126
653.1024295,-407.07152009451755,60180
653.0918105,-407.32047923937523,60195
653.0811915,-407.5694464803067,60139
653.0705725,-407.8184218177087,60204
653.0599535,-408.06740525197586,60237
653.0493345,-408.31639678350507,60199
653.0387155,-408.5653964126866,60198
653.0280965,-408.8144041399194,60245
653.0174775,-409.0634199655939,60111
653.0068585,-409.31244389011107,60105
652.9962395,-409.56147591386355,60168
652.9856205,-409.810516037246,60237
652.9750015,-410.05956426065507,60256
652.9643825,-410.3086205844812,60291
652.9537635,-410.5576850091256,60172
652.9431445,-410.80675753498275,60174
652.9325255,-411.0558381624453,60213
652.9219065,-411.30492689190993,60263
652.9112875,-411.5540237237692,60214
652.9006685,-411.80312865841995,60235
652.8900495,-412.0522416962611,60195
652.8794305,-412.30136283768513,60163
652.8688115,-412.55049208308895,60174
652.8581925,-412.79962943286495,60228
652.8475735,-413.04877488740993,60121
652.8369545,-413.29792844711864,60208
652.8263355,-413.54709011239,60226
652.8157165,-413.7962598836165,60121
652.8050975,-414.04543776119493,60103
652.7944785,-414.2946237455222,60154
652.7838595,-414.5438178369907,60146
652.7732405,-414.7930200359951,60205
652.7626215,-415.04223034293443,60150
652.7520025,-415.29144875820543,60226
652.7413835,-415.5406752822028,60229
652.7307645,-415.7899099153191,60175
652.7201455,-416.0391526579553,60211
652.7095265,-416.2884035104997,60188
652.6989075,-416.5376624733555,60210
652.6882885,-416.7869295469153,60201
652.6776695,-417.0362047315758,60202
652.6670505,-417.285488027734,60116
652.6564315,-417.53477943578,60129
652.6458125,-417.78407895611946,60280
652.6351935,-418.03338658914043,60194
652.6245745,-418.2827023352419,60161
652.6139555,-418.53202619482073,60194
652.6033365,-418.78135816827154,60099
652.5927175,-419.03069825598897,60305
652.5820985,-419.28004645837206,60259
652.5714795,-419.5294027758154,60164
652.5608605,-419.7787672087158,60228
652.5502415,-420.02813975747017,60217
652.5396225,-420.27752042247306,60292
652.5290035,-420.5269092041192,60209
652.5183845,-420.77630610280966,60116
652.5077655,-421.0257111189391,60212
652.4971465,-421.2751242529001,60200
652.4865275,-421.5245455050937,60198
652.4759085,-421.77397487591463,60230
652.4652895,-422.02341236575535,60236
652.4546705,-422.2728579750192,60126
652.4440515,-422.52231170409857,60200
652.4334325,-422.7717735533925,60222
652.4228135,-423.02124352329355,60233
652.4121945,-423.2707216141984,60163
652.4015755,-423.52020782650834,60222
652.3909565,-423.7697021606179,60136
652.3803375,-424.01920461692396,60225
652.3697185,-424.268715195819,60274
652.3590995,-424.51823389770635,60142
652.3484805,-424.7677607229741,60179
652.3378615,-425.01729567202784,60165
652.3272425,-425.26683874526,60172
652.3166235,-425.51638994306734,60173
652.3060045,-425.7659492658489,60144
652.2953855,-426.01551671399716,60199
652.2847665,-426.26509228791116,60197
652.2741475,-426.5146759879898,60169
652.2635285,-426.7642678146299,60165
652.2529095,-427.013867768224,60210
652.2422905,-427.26347584917323,60207
652.2316715,-427.51309205787436,60214
652.2210525,-427.76271639472,60164
652.2104335,-428.0123488601111,60086
652.1998145,-428.2619894544447,60138
652.1891955,-428.5116381781175,60197
652.1785765,-428.7612950315263,60191
652.1679575,-429.0109600150658,60105
652.1573385,-429.26063312913925,60092
652.1467195,-429.5103143741371,60205
652.1361005,-429.76000375046254,60183
652.1254815,-430.00970125850813,60254
652.1148625,-430.25940689867286,60159
652.1042435,-430.5091206713513,60229
652.0936245,-430.7588425769447,60160
652.0830055,-431.00857261585196,60230
652.0723865,-431.2583107884656,60111
652.0617675,-431.50805709518465,60091
652.0511485,-431.75781153640804,60202
652.0405295,-432.00757411252823,60174
652.0299105,-432.2573448239486,60172
652.0192915,-432.5071236710659,60146
652.0086725,-432.7569106542749,60185
651.9980535,-433.00670577397455,60242
651.9874345,-433.2565090305615,60138
651.9768155,-433.50632042443283,60162
651.9661965,-433.7561399559895,60243
651.9555775,-434.0059676256284,60224
651.9449585,-434.2558034337442,60227
651.9343395,-434.5056473807358,60215
651.9237205,-434.75549946700227,60249
651.9131015,-435.0053596929382,60235
651.9024825,-435.25522805894485,60198
651.8918635,-435.5051045654189,60218
651.8812445,-435.7549892127594,60115
651.8706255,-436.00488200136107,60070
651.8600065,-436.2547829316228,60152
651.8493875,-436.5046920039436,60181
651.8387685,-436.75460921872246,60170
651.8281495,-437.0045345763562,60212
651.8175305,-437.25446807724165,60232
651.8069115,-437.5044097217778,60164
651.7962925,-437.75435951036144,60166
651.7856735,-438.0043174433915,60256
651.7750545,-438.25428352126715,60188
651.7644355,-438.5042577443872,60199
651.7538165,-438.75424011314635,60318
651.7431975,-439.0042306279458,60150
651.7325785,-439.25422928917794,60191
651.7219595,-439.50423609725055,60172
651.7113405,-439.754251052556,60176
651.7007215,-440.0042741554912,60091
651.6901025,-440.2543054064594,60105
651.6794835,-440.5043448058553,60180
651.6688645,-440.75439235407566,60197
651.6582455,-441.00444805152387,60143
651.6476265,-441.25451189859456,60149
651.6370075,-441.5045838956889,60208
651.6263885,-441.7546640432036,60167
651.6157695,-442.00475234153345,60256
651.6051505,-442.2548487910839,60168
651.5945315,-442.50495339225165,60227
651.5839125,-442.75506614543156,60209
651.5732935,-443.0051870510268,60175
651.5626745,-443.25531610943204,60132
651.5520555,-443.50545332104633,60112
651.5414365,-443.7555986862708,60193
651.5308175,-444.0057522055044,60164
651.5201985,-444.255913879144,60147
651.5095795,-444.5060837075885,60241
651.4989605,-444.75626169123694,60203
651.4883415,-445.00644783048403,60161
651.4777225,-445.25664212573736,60156
651.4671035,-445.5068445773894,60115
651.4564845,-445.75705518583914,60280
651.4458655,-446.00727395149,60160
651.4352465,-446.2575008747365,60205
651.4246275,-446.5077359559755,60199
651.4140085,-446.7579791956125,60193
651.4033895,-447.00823059404433,60154
651.3927705,-447.2584901516678,60238
651.3821515,-447.5087578688819,60154
651.3715325,-447.7590337460899,60195
651.3609135,-448.00931778368226,60196
651.3502945,-448.25960998206864,60211
651.3396755,-448.5099103416416,60239
651.3290565,-448.76021886280233,60210
651.3184375,-449.0105355459497,60165
651.3078185,-449.26086039148066,60183
651.2971995,-449.5111933998006,60149
651.2865805,-449.76153457130425,60177
651.2759615,-450.0118839063905,60125
651.2653425,-450.2622414054606,60161
651.2547235,-450.51260706891134,60145
651.2441045,-450.7629808971417,60091
651.2334855,-451.0133628905571,60218
651.2228665,-451.26375304955235,60235
651.2122475,-451.51415137452847,60204
651.2016285,-451.76455786588446,60191
651.1910095,-452.0149725240172,60238
651.1803905,-452.2653953493278,60163
651.1697715,-452.51582634221745,60152
651.1591525,-452.7662655030851,60154
651.1485335,-453.0167128323319,60048
651.1379145,-453.2671683303547,60168
651.1272955,-453.5176319975524,60179
651.1166765,-453.7681038343263,60229
651.1060575,-454.01858384107754,60174
651.0954385,-454.26907201820495,60241
651.0848195,-454.51956836610765,60228
651.0742005,-454.7700728851846,60139
651.0635815,-455.0205855758348,60265
651.0529625,-455.2711064384637,60131
651.0423435,-455.5216354734659,60215
651.0317245,-455.77217268124485,60181
651.0211055,-456.0227180621973,60155
651.0104865,-456.27327161672446,60209
650.9998675,-456.523833345223,60261
650.9892485,-456.7744032480986,60114
650.9786295,-457.02498132575016,60144
650.9680105,-457.2755675785766,60256
650.9573915,-457.526162006977,60275
650.9467725,-457.7767646113526,60275
650.9361535,-458.02737539209994,60164
650.9255345,-458.27799434962475,60222
650.9149155,-458.528621484326,60156
650.9042965,-458.7792567966025,60190
650.8936775,-459.0299002868556,60146
650.8830585,-459.28055195548205,60100
650.8724395,-459.53121180288514,60160
650.8618205,-459.78187982946605,60220
650.8512015,-460.03255603562593,60173
650.8405825,-460.2832404217616,60074
650.8299635,-460.5339329882743,60153
650.8193445,-460.784633735565,60175
650.8087255,-461.035342664035,60167
650.7981065,-461.2860597740854,60132
650.7874875,-461.5367850661152,60130
650.7768685,-461.7875185405234,60249
650.7662495,-462.0382601977155,60176
650.7556305,-462.2890100380839,60244
650.7450115,-462.53976806203855,60208
650.7343925,-462.790534269974,60201
650.7237735,-463.0413086622936,60170
650.7131545,-463.29209123939637,60234
650.7025355,-463.5428820016856,60203
650.6919165,-463.79368094955595,60136
650.6812975,-464.0444880834151,60181
650.6706785,-464.29530340365983,60135
650.6600595,-464.54612691069565,60086
650.6494405,-464.79695860491717,60137
650.6388215,-465.04779848672996,60197
650.6282025,-465.29864655652864,60168
650.6175835,-465.54950281472304,60174
650.6069645,-465.8003672617077,60197
650.5963455,-466.05123989788615,60202
650.5857265,-466.3021207236594,60157
650.5751075,-466.5530097394265,60278
650.5644885,-466.8039069455885,60105
650.5538695,-467.05481234255103,60186
650.5432505,-467.3057259307108,60175
650.5326315,-467.55664771046906,60242
650.5220125,-467.80757768222907,60144
650.5113935,-468.05851584638765,60219
650.5007745,-468.3094622033525,60176
650.4901555,-468.5604167535226,60180
650.4795365,-468.81137949729685,60171
650.4689175,-469.06235043507866,60149
650.4582985,-469.31332956726914,60136
650.4476795,-469.5643168942652,60240
650.4370605,-469.81531241647434,60241
650.4264415,-470.0663161342979,60234
650.4158225,-470.31732804813254,60218
650.4052035,-470.56834815838386,60200
650.3945845,-470.81937646545293,60243
650.3839655,-471.07041296973443,60285
650.3733465,-471.3214576716404,60091
650.3627275,-471.57251057156765,60260
650.3521085,-471.8235716699151,60231
650.3414895,-472.07464096708827,60172
650.3308705,-472.3257184634884,60115
650.3202515,-472.57680415951216,60189
650.3096325,-472.82789805556945,60161
650.2990135,-473.07900015205496,60198
650.2883945,-473.3301104493763,60166
650.2777755,-473.5812289479303,60163
650.2671565,-473.83235564811815,60156
650.2565375,-474.0834905503453,60138
650.2459185,-474.33463365501507,60163
650.2352995,-474.58578496252426,60144
650.2246805,-474.83694447327844,60136
650.2140615,-475.0881121876765,60155
650.2034425,-475.33928810612184,60200
650.1928235,-475.59047222901773,60219
650.1822045,-475.84166455676535,60201
650.1715855,-476.0928650897659,60206
650.1609665,-476.3440738284226,60166
650.1503475,-476.5952907731367,60136
650.1397285,-476.8465159243093,60158
650.1291095,-477.0977492823437,60220
650.1184905,-477.34899084764334,60178
650.1078715,-477.60024062060927,60174
650.0972525,-477.85149860164483,60228
650.0866335,-478.102764791149,60196
650.0760145,-478.354039189523,60192
650.0653955,-478.6053217971766,60143
650.0547765,-478.8566126145066,60199
650.0441575,-479.10791164191636,60105
650.0335385,-479.3592188798092,60203
650.0229195,-479.6105343285841,60195
650.0123005,-479.86185798864653,60236
650.0016815,-480.1131898603977,60233
649.9910625,-480.36452994424303,60165
649.9804435,-480.6158782405816,60157
649.9698245,-480.86723474981665,60164
649.9592055,-481.1185994723494,60122
649.9485865,-481.3699724085874,60237
649.9379675,-481.62135355892974,60089
649.9273485,-481.87274292377754,60266
649.9167295,-482.12414050353635,60216
649.9061105,-482.3755462986072,60231
649.8954915,-482.62696030939134,60316
649.8848725,-482.87838253629644,60173
649.8742535,-483.1298129797214,60188
649.8636345,-483.38125164006965,60234
649.8530155,-483.6326985177444,60193
649.8423965,-483.8841536131469,60115
649.8317775,-484.1356169266804,60265
649.8211585,-484.38708845875266,60159
649.8105395,-484.6385682097604,60323
649.7999205,-484.8900561801091,60065
649.7893015,-485.14155237020225,60189
649.7786825,-485.393056780443,60184
649.7680635,-485.64456941122813,60195
649.7574445,-485.896090262972,60171
649.7468255,-486.1476193360691,60135
649.7362065,-486.39915663092717,60153
649.7255875,-486.6507021479452,60176
649.7149685,-486.90225588752645,60232
649.7043495,-487.1538178500786,60148
649.6937305,-487.4053880360029,60265
649.6831115,-487.6569664457025,60210
649.6724925,-487.90855307957867,60185
649.6618735,-488.1601479380369,60219
649.6512545,-488.4117510214783,60212
649.6406355,-488.6633623303084,60184
649.6300165,-488.9149818649305,60232
649.6193975,-489.166609625748,60209
649.6087785,-489.41824561316406,60207
649.5981595,-489.66988982758,60233
649.5875405,-489.921542269399,60242
649.5769215,-490.17320293903106,60196
649.5663025,-490.4248718368728,60193
649.5556835,-490.67654896333204,60222
649.5450645,-490.9282343188077,60268
649.5344455,-491.1799279037096,60143
649.5238265,-491.4316297184324,60201
649.5132075,-491.6833397633903,60194
649.5025885,-491.93505803898006,60124
649.4919695,-492.1867845456072,60230
649.4813505,-492.43851928367724,60123
649.4707315,-492.69026225358914,60101
649.4601125,-492.9420134557527,60046
649.4494935,-493.19377289056695,60120
649.4388745,-493.4455405584395,60135
649.4282555,-493.69731645977157,60141
649.4176365,-493.94910059496857,60203
649.4070175,-494.2008929644296,60239
649.3963985,-494.45269356856653,60163
649.3857795,-494.7045024077785,60120
649.3751605,-494.9563194824708,60065
649.3645415,-495.2081447930469,60083
649.3539225,-495.45997833991015,60085
649.3433035,-495.7118201234637,60193
649.3326845,-495.9636701441176,60085
649.3220655,-496.21552840227065,60180
649.3114465,-496.46739489832845,60247
649.3008275,-496.71926963269425,60140
649.2902085,-496.9711526057736,60240
649.2795895,-497.2230438179655,60161
649.2689705,-497.47494326968405,60143
649.2583515,-497.72685096132614,60225
649.2477325,-497.97876689329934,60101
649.2371135,-498.23069106600707,60182
649.2264945,-498.48262347985474,60083
649.2158755,-498.7345641352414,60260
649.2052565,-498.9865130325768,60223
649.1946375,-499.2384701722665,60051
649.1840185,-499.49043555471167,60328
649.1733995,-499.74240918031774,60169
649.1627805,-499.9943910494859,60236
649.1521615,-500.24638116262815,60166
649.1415425,-500.49837952014343,60103
649.1309235,-500.75038612243947,60235
649.1203045,-501.0024009699174,60184
649.1096855,-501.2544240629848,60239
649.0990665,-501.506455402043,60231
649.0884475,-501.75849498750165,60248
649.0778285,-502.010542819762,60226
649.0672095,-502.2625988992317,60125
649.0565905,-502.5146632263119,60253
649.0459715,-502.76673580140806,60111
649.0353525,-503.0188166249257,60208
649.0247335,-503.2709056972725,60247
649.0141145,-503.5230030188496,60200
649.0034955,-503.7751085900624,60136
648.9928765,-504.02722241131875,60241
648.9822575,-504.27934448301966,60182
648.9716385,-504.5314748055706,60229
648.9610195,-504.78361337938156,60230
648.9504005,-505.0357602048514,60161
648.9397815,-505.2879152823899,60112
648.9291625,-505.54007861239836,60182
648.9185435,-505.7922501952822,60252
648.9079245,-506.0444300314512,60234
648.8973055,-506.29661812130655,60130
648.8866865,-506.5488144652538,60183
648.8760675,-506.80101906370055,60246
648.8654485,-507.053231917048,60162
648.8548295,-507.3054530257016,60187
648.8442105,-507.55768239007114,60120
648.8335915,-507.80992001056006,60164
648.8229725,-508.0621658875737,60106
648.8123535,-508.31442002151556,60179
648.8017345,-508.56668241279317,60244
648.7911155,-508.8189530618099,60224
648.7804965,-509.0712319689734,60209
648.7698775,-509.32351913468915,60256
648.7592585,-509.57581455936264,60289
648.7486395,-509.8281182433972,60200
648.7380205,-510.08043018720053,60143
648.7274015,-510.33275039117376,60211
648.7167825,-510.585078855731,60265
648.7061635,-510.8374155812735,60242
648.6955445,-511.0897605682045,60194
648.6849255,-511.3421138169339,60143
648.6743065,-511.5944753278649,60172
648.6636875,-511.846845101401,60139
648.6530685,-512.0992231379541,60170
648.6424495,-512.3516094379276,60260
648.6318305,-512.6040040017245,60228
648.6212115,-512.8564068297529,60288
648.6105925,-513.1088179224181,60215
648.5999735,-513.3612372801277,60238
648.5893545,-513.6136649032852,60252
648.5787355,-513.8661007923002,60431
648.5681165,-514.118544947574,60278
648.5574975,-514.3709973695165,60346
648.5468785,-514.6234580585309,60358
648.5362595,-514.8759270150248,60256
648.5256405,-515.128404239406,60408
648.5150215,-515.3808897320777,60356
648.5044025,-515.6333834934455,60471
648.4937835,-515.8858855239191,60474
648.4831645,-516.1383958238999,60401
648.4725455,-516.3909143938018,60484
648.4619265,-516.643441234024,60521
648.4513075,-516.895976344976,60533
648.4406885,-517.1485197270615,60629
648.4300695,-517.4010713806924,60877
648.4194505,-517.6536313062654,60830
648.4088315,-517.9061995041968,60983
648.3982125,-518.1587759748901,61094
648.3875935,-518.4113607187486,61277
648.3769745,-518.663953736182,61540
648.3663555,-518.9165550275936,61525
648.3557365,-519.1691645933935,61701
648.3451175,-519.421782433989,61817
648.3344985,-519.6744085497837,61850
648.3238795,-519.927042941183,61852
648.3132605,-520.1796856085989,61955
648.3026415,-520.4323365524303,61923
648.2920225,-520.6849957730916,61958
648.2814035,-520.9376632709858,61920
648.2707845,-521.1903390465209,61653
648.2601655,-521.443023100102,61571
648.2495465,-521.6957154321393,61503
648.2389275,-521.9484160430316,61525
648.2283085,-522.2011249331952,61310
648.2176895,-522.4538421030336,61028
648.2070705,-522.7065675529542,61076
648.1964515,-522.9593012833606,61022
648.1858325,-523.2120432946646,60891
648.1752135,-523.4647935872674,60775
648.1645945,-523.7175521615811,60767
648.1539755,-523.9703190180134,60708
648.1433565,-524.2230941569672,60589
648.1327375,-524.4758775788507,60555
648.1221185,-524.7286692840712,60416
648.1114995,-524.9814692730387,60493
648.1008805,-525.2342775461565,60477
648.0902615,-525.4870941038344,60308
648.0796425,-525.73991894648,60405
648.0690235,-525.9927520744967,60298
648.0584045,-526.2455934882944,60302
648.0477855,-526.4984431882806,60317
648.0371665,-526.751301174863,60427
648.0265475,-527.0041674484494,60261
648.0159285,-527.2570420094452,60242
648.0053095,-527.5099248582601,60328
647.9946905,-527.7628159952976,60285
647.9840715,-528.0157154209696,60311
647.9734525,-528.2686231356817,60254
647.9628335,-528.5215391398414,60178
647.9522145,-528.7744634338565,60315
647.9415955,-529.0273960181346,60273
647.9309765,-529.280336893079,60131
647.9203575,-529.5332860591061,60326
647.9097385,-529.7862435166192,60251
647.8991195,-530.0392092660259,60263
647.8885005,-530.2921833077318,60227
647.8778815,-530.5451656421487,60183
647.8672625,-530.7981562696781,60186
647.8566435,-531.0511551907359,60197
647.8460245,-531.3041624057258,60176
647.8354055,-531.5571779150553,60139
647.8247865,-531.810201719132,60167
647.8141675,-532.0632338183636,60162
647.8035485,-532.3162742131623,60199
647.7929295,-532.5693229039312,60192
647.7823105,-532.82237989108,60139
647.7716915,-533.0754451750167,60159
647.7610725,-533.3285187561509,60221
647.7504535,-533.581600634886,60284
647.7398345,-533.834690811634,60198
647.7292155,-534.0877892868025,60162
647.7185965,-534.3408960608015,60154
647.7079775,-534.594011134034,60222
647.6973585,-534.8471345069123,60235
647.6867395,-535.1002661798418,60126
647.6761205,-535.3534061532345,60200
647.6655015,-535.6065544274979,60150
647.6548825,-535.8597110030356,60252
647.6442635,-536.1128758802616,60158
647.6336445,-536.3660490595836,60188
647.6230255,-536.6192305414027,60105
647.6124065,-536.8724203261374,60149
647.6017875,-537.1256184141912,60230
647.5911685,-537.3788248059737,60169
647.5805495,-537.6320395018928,60180
647.5699305,-537.8852625023537,60166
647.5593115,-538.1384938077708,60241
647.5486925,-538.3917334185495,60242
647.5380735,-538.6449813351018,60265
647.5274545,-538.898237557831,60231
647.5168355,-539.1515020871491,60227
647.5062165,-539.4047749234616,60201
647.4955975,-539.6580560671828,60165
647.4849785,-539.9113455187157,60203
647.4743595,-540.1646432784748,60235
647.4637405,-540.4179493468633,60147
647.4531215,-540.6712637242932,60159
647.4425025,-540.92458641117,60123
647.4318835,-541.17791740791,60150
647.4212645,-541.4312567149143,60180
647.4106455,-541.684604332595,60173
647.4000265,-541.9379602613619,60123
647.3894075,-542.1913245016226,60170
647.3787885,-542.4446970537828,60107
647.3681695,-542.6980779182585,60124
647.3575505,-542.9514670954554,60138
647.3469315,-543.2048645857813,60156
647.3363125,-543.4582703896479,60113
647.3256935,-543.7116845074609,60124
647.3150745,-543.965106939632,60158
647.3044555,-544.2185376865715,60191
647.2938365,-544.4719767486866,60128
647.2832175,-544.7254241263875,60190
647.2725985,-544.9788798200838,60241
647.2619795,-545.2323438301788,60166
647.2513605,-545.4858161570912,60171
647.2407415,-545.7392968012264,60215
647.2301225,-545.992785762992,60180
647.2195035,-546.2462830428,60089
647.2088845,-546.4997886410603,60164
647.1982655,-546.7533025581761,60163
647.1876465,-547.0068247945638,60166
647.1770275,-547.2603553506312,60142
647.1664085,-547.513894226788,60210
647.1557895,-547.767441423444,60121
647.1451705,-548.020996941007,60208
647.1345515,-548.2745607798844,60194
647.1239325,-548.5281329404907,60106
647.1133135,-548.7817134232354,60194
647.1026945,-549.0353022285263,60190
647.0920755,-549.2888993567733,60157
647.0814565,-549.5425048083862,60166
647.0708375,-549.7961185837726,60124
647.0602185,-550.0497406833466,60150
647.0495995,-550.3033711075161,60110
647.0389805,-550.5570098566928,60173
647.0283615,-550.8106569312824,60127
647.0177425,-551.0643123316947,60164
647.0071235,-551.3179760583461,60169
646.9965045,-551.5716481116418,60120
646.9858855,-551.825328491992,60159
646.9752665,-552.0790171998084,60148
646.9646475,-552.3327142354989,60164
646.9540285,-552.5864195994731,60161
646.9434095,-552.8401332921432,60203
646.9327905,-553.0938553139209,60134
646.9221715,-553.3475856652121,60177
646.9115525,-553.6013243464307,60177
646.9009335,-553.8550713579845,60225
