Wavelength(nm), Raman shift(cm^-1), Intensity(counts) 
702.1200395,661.8835812830176,359477
702.1094205,661.6681704937357,360235
702.0988015,661.4527531884247,360266
702.0881825,661.2373293667898,360593
702.0775635,661.0218990285404,361907
702.0669445,660.8064621733749,359832
702.0563255,660.591018801001,360725
702.0457065,660.3755689111256,359747
702.0350875,660.1601125034452,360346
702.0244685,659.9446495776695,360762
702.0138495,659.7291801335009,361140
702.0032305,659.513704170645,360780
701.9926115,659.2982216888066,360167
701.9819925,659.0827326876888,359776
701.9713735,658.8672371669944,359794
701.9607545,658.6517351264264,360121
701.9501355,658.4362265656921,359588
701.9395165,658.2207114844965,360264
701.9288975,658.0051898825404,361190
701.9182785,657.7896617595311,361143
701.9076595,657.5741271151693,360639
701.8970405,657.3585859491579,360497
701.8864215,657.1430382612065,359652
701.8758025,656.9274840510135,360338
701.8651835,656.7119233182885,359484
701.8545645,656.4963560627322,360052
701.8439455,656.2807822840474,360765
701.8333265,656.0652019819372,360712
701.8227075,655.849615156111,361127
701.8120885,655.6340218062672,360607
701.8014695,655.4184219321135,359989
701.7908505,655.2028155333502,360974
701.7802315,654.9872026096826,359339
701.7696125,654.7715831608158,360323
701.7589935,654.5559571864505,361106
701.7483745,654.3403246862941,360977
701.7377555,654.1246856600494,359415
701.7271365,653.9090401074194,360180
701.7165175,653.6933880281069,360820
701.7058985,653.4777294218151,360560
701.6952795,653.2620642882508,359273
701.6846605,653.0463926271153,360900
701.6740415,652.8307144381155,360278
701.6634225,652.6150297209501,361255
701.6528035,652.3993384753243,360859
701.6421845,652.1836407009451,361548
701.6315655,651.9679363975115,361039
701.6209465,651.7522255647282,360519
701.6103275,651.5365082023026,358756
701.5997085,651.3207843099311,359785
701.5890895,651.1050538873234,360724
701.5784705,650.8893169341799,360623
701.5678515,650.6735734502058,360612
701.5572325,650.4578234351062,359725
701.5466135,650.2420668885777,360528
701.5359945,650.0263038103295,360443
701.5253755,649.8105342000624,359823
701.5147565,649.5947580574817,360250
701.5041375,649.37897538229,360340
701.4935185,649.1631861741927,358223
701.4828995,648.9473904328883,360159
701.4722805,648.7315881580818,360260
701.4616615,648.5157793494783,360127
701.4510425,648.2999640067808,360160
701.4404235,648.0841421296923,359920
701.4298045,647.8683137179178,359391
701.4191855,647.6524787711537,360192
701.4085665,647.4366372891116,358430
701.3979475,647.220789271488,360116
701.3873285,647.0049347179902,360227
701.3767095,646.7890736283188,359814
701.3660905,646.5732060021833,359118
701.3554715,646.3573318392758,360723
701.3448525,646.1414511393081,359116
701.3342335,645.9255639019806,359354
701.3236145,645.7096701269942,359556
701.3129954999999,645.4937698140562,358678
701.3023765,645.2778629628675,360373
701.2917575,645.0619495731286,359915
701.2811385,644.8460296445469,358934
701.2705195,644.6301031768232,361156
701.2599005,644.4141701696582,360552
701.2492815,644.1982306227612,361250
701.2386625,643.9822845358289,359683
701.2280435,643.7663319085663,360348
701.2174245,643.5503727406762,359894
701.2068055,643.3344070318593,361008
701.1961865,643.1184347818232,359195
701.1855675,642.9024559902706,359526
701.1749485,642.686470656898,361745
701.1643295,642.4704787814126,360525
701.1537105,642.2544803635172,360008
701.1430915,642.0384754029151,360542
701.1324725,641.8224638993046,360071
701.1218535,641.6064458523974,360336
701.1112345,641.3904212618855,360889
701.1006155,641.1743901274785,359791
701.0899965,640.958352448877,359584
701.0793775,640.7423082257818,360439
701.0687585,640.526257457898,360077
701.0581395,640.3102001449308,360859
701.0475205,640.0941362865788,359947
701.0369015,639.8780658825425,359422
701.0262825,639.6619889325293,358385
701.0156635,639.4459054362379,360381
701.0050445,639.2298153933776,358849
700.9944255,639.0137188036407,360303
700.9838065,638.7976156667363,358981
700.9731875,638.5815059823655,360160
700.9625685,638.3653897502309,359726
700.9519495,638.1492669700335,359573
700.9413305,637.9331376414805,360313
700.9307115,637.7170017642683,360556
700.9200925,637.500859338102,359312
700.9094735,637.2847103626824,360011
700.8988545,637.0685548377146,359413
700.8882355,636.8523927628971,358289
700.8776165,636.6362241379372,360455
700.8669975,636.4200489625337,359574
700.8563785,636.2038672363891,358603
700.8457595,635.9876789592046,360615
700.8351405,635.771484130685,358806
700.8245215,635.5552827505312,359105
700.8139025,635.3390748184482,360240
700.8032835,635.1228603341326,359758
700.7926645,634.9066392972915,357722
700.7820455,634.6904117076235,360687
700.7714265,634.4741775648316,358885
700.7608075,634.257936868621,360826
700.7501885,634.0416896186899,359951
700.7395695,633.8254358147395,360375
700.7289505,633.6091754564768,359146
700.7183315,633.3929085436006,359523
700.7077125,633.1766350758114,359592
700.6970935,632.9603550528167,360207
700.6864745,632.7440684743128,359460
700.6758555,632.5277753400048,359557
700.6652365,632.3114756495935,360094
700.6546175,632.0951694027796,361620
700.6439985,631.8788565992661,360200
700.6333795,631.6625372387581,359430
700.6227605,631.446211320952,359610
700.6121415,631.2298788455529,360247
700.6015225,631.0135398122615,358964
700.5909035,630.7971942207786,359646
700.5802845,630.5808420708092,358405
700.5696655,630.3644833620543,360150
