Wavelength(nm), Raman shift(cm^-1), Intensity(counts) 
525.3638253638254,-194.58567678570358,72030
525.3513513513514,-195.03763278408286,72049
525.3388773388773,-195.48961024557985,72302
525.3264033264034,-195.9416091717168,72494
525.3139293139293,-196.3936295640333,72201
525.3014553014553,-196.84567142404936,72571
525.2889812889813,-197.2977347533024,72273
525.2765072765072,-197.74981955331899,72575
525.2640332640333,-198.20192582562348,72592
525.2515592515592,-198.6540535717533,72491
525.2390852390853,-199.10620279323282,72445
525.2266112266112,-199.5583734915973,72589
525.2141372141372,-200.0105656683733,72364
525.2016632016632,-200.46277932508949,72337
525.1891891891892,-200.91501446328328,72696
525.1767151767152,-201.36727108447695,72444
525.1642411642412,-201.81954919021,72583
525.1517671517671,-202.27184878200688,72692
525.1392931392932,-202.72416986139842,72848
525.1268191268191,-203.17651242992207,72463
525.1143451143452,-203.6288764891,72532
525.1018711018711,-204.0812620404762,72691
525.089397089397,-204.53366908557277,72604
525.0769230769231,-204.98609762592068,72422
525.064449064449,-205.4385476630595,72434
525.0519750519751,-205.8910191985136,72543
525.039501039501,-206.34351223382254,72535
525.027027027027,-206.79602677051503,72506
525.014553014553,-207.24856281011984,72672
525.002079002079,-207.7011203541787,72531
524.989604989605,-208.15369940421377,72644
524.977130977131,-208.60629996176903,72564
524.9646569646569,-209.058922028371,72790
524.952182952183,-209.51156560555057,72325
524.9397089397089,-209.9642306948495,72583
524.927234927235,-210.41691729779214,72686
524.9147609147609,-210.86962541592243,72545
524.902286902287,-211.32235505076255,72525
524.8898128898129,-211.77510620385863,72566
524.8773388773388,-212.22787887673718,72708
524.8648648648649,-212.68067307093128,72855
524.8523908523908,-213.13348878798266,72605
524.8399168399169,-213.5863260294157,72838
524.8274428274428,-214.03918479677648,72623
524.8149688149688,-214.4920650915959,72688
524.8024948024948,-214.9449669154005,72866
524.7900207900208,-215.39789026973855,72583
524.7775467775468,-215.85083515613658,73104
524.7650727650728,-216.30380157613635,72813
524.7525987525987,-216.75678953126874,72710
524.7401247401248,-217.20979902306678,72702
524.7276507276507,-217.6628300530766,73133
524.7151767151768,-218.11588262282254,72893
524.7027027027027,-218.5689567338507,72790
524.6902286902287,-219.02205238769415,73122
524.6777546777547,-219.47516958588594,73047
524.6652806652806,-219.9283083299656,72904
524.6528066528067,-220.38146862146843,72971
524.6403326403326,-220.8346504619361,73019
524.6278586278586,-221.28785385290172,72939
524.6153846153846,-221.74107879590048,73006
524.6029106029106,-222.19432529247416,73088
524.5904365904366,-222.64759334415578,72882
524.5779625779626,-223.1008829524893,72872
524.5654885654885,-223.55419411900988,73176
524.5530145530146,-224.00752684524844,72936
524.5405405405405,-224.46088113275542,72970
524.5280665280666,-224.91425698305733,72810
524.5155925155925,-225.36765439770463,73238
524.5031185031185,-225.82107337822816,73239
524.4906444906445,-226.27451392616317,73106
524.4781704781705,-226.72797604305794,73204
524.4656964656965,-227.18145973044113,73134
524.4532224532225,-227.6349649898632,73429
524.4407484407484,-228.08849182285934,73170
524.4282744282744,-228.54204023096048,73082
524.4158004158004,-228.99561021571915,72857
524.4033264033264,-229.44920177866416,73175
524.3908523908524,-229.90281492134366,73113
524.3783783783783,-230.35644964529726,73091
524.3659043659044,-230.81010595205586,73194
524.3534303534303,-231.26378384316985,73244
524.3409563409564,-231.71748332017228,73226
524.3284823284823,-232.1712043846136,73305
524.3160083160083,-232.62494703802685,73046
524.3035343035343,-233.0787112819494,73294
524.2910602910603,-233.5324971179339,73256
524.2785862785863,-233.986304547509,73412
524.2661122661123,-234.44013357222732,73336
524.2536382536382,-234.89398419362408,73151
524.2411642411643,-235.34785641323884,73692
524.2286902286902,-235.80175023262203,73225
524.2162162162163,-236.2556656533045,73344
524.2037422037422,-236.7096026768367,73225
524.1912681912681,-237.16356130476035,73288
524.1787941787942,-237.61754153861068,73727
524.1663201663201,-238.0715433799403,73330
524.1538461538462,-238.52556683028004,73298
524.1413721413721,-238.97961189118686,73375
524.1288981288981,-239.43367856419383,73483
524.1164241164241,-239.88776685084264,73514
524.1039501039501,-240.3418767526859,73379
524.0914760914761,-240.7960082712545,73434
