Wavelength(nm), Raman shift(cm^-1), Intensity(counts) 
525.3638253638254,-194.58567678570358,78671
525.3513513513514,-195.03763278408286,78792
525.3388773388773,-195.48961024557985,78891
525.3264033264034,-195.9416091717168,79376
525.3139293139293,-196.3936295640333,79060
525.3014553014553,-196.84567142404936,78968
525.2889812889813,-197.2977347533024,79422
525.2765072765072,-197.74981955331899,79212
525.2640332640333,-198.20192582562348,79424
525.2515592515592,-198.6540535717533,79246
525.2390852390853,-199.10620279323282,79280
525.2266112266112,-199.5583734915973,79146
525.2141372141372,-200.0105656683733,78905
525.2016632016632,-200.46277932508949,79040
525.1891891891892,-200.91501446328328,79194
525.1767151767152,-201.36727108447695,79717
525.1642411642412,-201.81954919021,79371
525.1517671517671,-202.27184878200688,79416
525.1392931392932,-202.72416986139842,79037
525.1268191268191,-203.17651242992207,79336
525.1143451143452,-203.6288764891,79571
525.1018711018711,-204.0812620404762,79359
525.089397089397,-204.53366908557277,79517
525.0769230769231,-204.98609762592068,79282
525.064449064449,-205.4385476630595,79390
525.0519750519751,-205.8910191985136,79488
525.039501039501,-206.34351223382254,79266
525.027027027027,-206.79602677051503,79485
525.014553014553,-207.24856281011984,79258
525.002079002079,-207.7011203541787,79440
524.989604989605,-208.15369940421377,79741
524.977130977131,-208.60629996176903,79476
524.9646569646569,-209.058922028371,79454
524.952182952183,-209.51156560555057,79505
524.9397089397089,-209.9642306948495,79648
524.927234927235,-210.41691729779214,79531
524.9147609147609,-210.86962541592243,79501
524.902286902287,-211.32235505076255,79545
524.8898128898129,-211.77510620385863,79515
524.8773388773388,-212.22787887673718,79714
524.8648648648649,-212.68067307093128,79739
524.8523908523908,-213.13348878798266,79618
524.8399168399169,-213.5863260294157,79693
524.8274428274428,-214.03918479677648,79920
524.8149688149688,-214.4920650915959,80133
524.8024948024948,-214.9449669154005,79567
524.7900207900208,-215.39789026973855,79588
524.7775467775468,-215.85083515613658,79773
524.7650727650728,-216.30380157613635,79949
524.7525987525987,-216.75678953126874,79899
524.7401247401248,-217.20979902306678,79854
524.7276507276507,-217.6628300530766,79686
524.7151767151768,-218.11588262282254,79749
524.7027027027027,-218.5689567338507,79985
524.6902286902287,-219.02205238769415,80124
524.6777546777547,-219.47516958588594,79770
524.6652806652806,-219.9283083299656,79691
524.6528066528067,-220.38146862146843,80074
524.6403326403326,-220.8346504619361,79787
524.6278586278586,-221.28785385290172,80102
524.6153846153846,-221.74107879590048,80365
524.6029106029106,-222.19432529247416,79893
524.5904365904366,-222.64759334415578,79895
524.5779625779626,-223.1008829524893,79891
524.5654885654885,-223.55419411900988,80307
524.5530145530146,-224.00752684524844,80243
524.5405405405405,-224.46088113275542,80129
524.5280665280666,-224.91425698305733,80062
524.5155925155925,-225.36765439770463,80305
524.5031185031185,-225.82107337822816,80305
524.4906444906445,-226.27451392616317,80121
524.4781704781705,-226.72797604305794,80612
524.4656964656965,-227.18145973044113,80253
524.4532224532225,-227.6349649898632,80099
524.4407484407484,-228.08849182285934,80447
524.4282744282744,-228.54204023096048,80388
524.4158004158004,-228.99561021571915,80266
524.4033264033264,-229.44920177866416,79937
524.3908523908524,-229.90281492134366,80524
524.3783783783783,-230.35644964529726,80211
524.3659043659044,-230.81010595205586,80019
524.3534303534303,-231.26378384316985,80565
524.3409563409564,-231.71748332017228,80328
524.3284823284823,-232.1712043846136,80485
524.3160083160083,-232.62494703802685,80352
524.3035343035343,-233.0787112819494,80511
524.2910602910603,-233.5324971179339,80590
524.2785862785863,-233.986304547509,80456
524.2661122661123,-234.44013357222732,80489
524.2536382536382,-234.89398419362408,80604
524.2411642411643,-235.34785641323884,80628
524.2286902286902,-235.80175023262203,80542
524.2162162162163,-236.2556656533045,80522
524.2037422037422,-236.7096026768367,80588
524.1912681912681,-237.16356130476035,80559
524.1787941787942,-237.61754153861068,80458
524.1663201663201,-238.0715433799403,80531
524.1538461538462,-238.52556683028004,80300
524.1413721413721,-238.97961189118686,80414
524.1288981288981,-239.43367856419383,80782
524.1164241164241,-239.88776685084264,80432
524.1039501039501,-240.3418767526859,80490
524.0914760914761,-240.7960082712545,80424
