Wavelength(nm), Raman shift(cm^-1), Intensity(counts) 
525.3638253638254,-194.58567678570358,72028
525.3513513513514,-195.03763278408286,72018
525.3388773388773,-195.48961024557985,72296
525.3264033264034,-195.9416091717168,72209
525.3139293139293,-196.3936295640333,72188
525.3014553014553,-196.84567142404936,72280
525.2889812889813,-197.2977347533024,72215
525.2765072765072,-197.74981955331899,72121
525.2640332640333,-198.20192582562348,72306
525.2515592515592,-198.6540535717533,72373
525.2390852390853,-199.10620279323282,72100
525.2266112266112,-199.5583734915973,72302
525.2141372141372,-200.0105656683733,72416
525.2016632016632,-200.46277932508949,72233
525.1891891891892,-200.91501446328328,72298
525.1767151767152,-201.36727108447695,72596
525.1642411642412,-201.81954919021,72322
525.1517671517671,-202.27184878200688,72328
525.1392931392932,-202.72416986139842,72407
525.1268191268191,-203.17651242992207,72461
525.1143451143452,-203.6288764891,72309
525.1018711018711,-204.0812620404762,72385
525.089397089397,-204.53366908557277,72395
525.0769230769231,-204.98609762592068,72716
525.064449064449,-205.4385476630595,72224
525.0519750519751,-205.8910191985136,72298
525.039501039501,-206.34351223382254,72366
525.027027027027,-206.79602677051503,72578
525.014553014553,-207.24856281011984,72440
525.002079002079,-207.7011203541787,72376
524.989604989605,-208.15369940421377,72628
524.977130977131,-208.60629996176903,72600
524.9646569646569,-209.058922028371,72562
524.952182952183,-209.51156560555057,72490
524.9397089397089,-209.9642306948495,72541
524.927234927235,-210.41691729779214,72400
524.9147609147609,-210.86962541592243,72595
524.902286902287,-211.32235505076255,72595
524.8898128898129,-211.77510620385863,72460
524.8773388773388,-212.22787887673718,72394
524.8648648648649,-212.68067307093128,72544
524.8523908523908,-213.13348878798266,72757
524.8399168399169,-213.5863260294157,72506
524.8274428274428,-214.03918479677648,72635
524.8149688149688,-214.4920650915959,72673
524.8024948024948,-214.9449669154005,72565
524.7900207900208,-215.39789026973855,72712
524.7775467775468,-215.85083515613658,72523
524.7650727650728,-216.30380157613635,72637
524.7525987525987,-216.75678953126874,72520
524.7401247401248,-217.20979902306678,72939
524.7276507276507,-217.6628300530766,72751
524.7151767151768,-218.11588262282254,72517
524.7027027027027,-218.5689567338507,72577
524.6902286902287,-219.02205238769415,72910
524.6777546777547,-219.47516958588594,72749
524.6652806652806,-219.9283083299656,72901
524.6528066528067,-220.38146862146843,72664
524.6403326403326,-220.8346504619361,72874
524.6278586278586,-221.28785385290172,72800
524.6153846153846,-221.74107879590048,72667
524.6029106029106,-222.19432529247416,73147
524.5904365904366,-222.64759334415578,72739
524.5779625779626,-223.1008829524893,73240
524.5654885654885,-223.55419411900988,72923
524.5530145530146,-224.00752684524844,72852
524.5405405405405,-224.46088113275542,72956
524.5280665280666,-224.91425698305733,73147
524.5155925155925,-225.36765439770463,73168
524.5031185031185,-225.82107337822816,72891
524.4906444906445,-226.27451392616317,72693
524.4781704781705,-226.72797604305794,73172
524.4656964656965,-227.18145973044113,73032
524.4532224532225,-227.6349649898632,72958
524.4407484407484,-228.08849182285934,73093
524.4282744282744,-228.54204023096048,72785
524.4158004158004,-228.99561021571915,73052
524.4033264033264,-229.44920177866416,73159
524.3908523908524,-229.90281492134366,73231
524.3783783783783,-230.35644964529726,73045
524.3659043659044,-230.81010595205586,73132
524.3534303534303,-231.26378384316985,72948
524.3409563409564,-231.71748332017228,72825
